index,ipc,cpu energy,dram energy,total energy,total time
1,1.2735332250595093,214782.0,18250.0,233032.0,0.033082008361816406
2,1.5534186363220215,34363.0,1098.0,35461.0,0.00199127197265625
3,1.5760552883148193,20874.0,977.0,21851.0,0.001878976821899414
4,1.5959457159042358,22949.0,794.0,23743.0,0.0018603801727294922
5,1.5987310409545898,21729.0,610.0,22339.0,0.0018458366394042969
6,1.5772734880447388,22644.0,732.0,23376.0,0.0018613338470458984
7,1.5826665163040161,22583.0,733.0,23316.0,0.0018744468688964844
8,1.5965631008148193,22156.0,671.0,22827.0,0.0018498897552490234
9,1.603700876235962,24597.0,671.0,25268.0,0.0018374919891357422
10,1.6018644571304321,22460.0,732.0,23192.0,0.0018384456634521484
11,1.5994691848754883,23499.0,732.0,24231.0,0.0018553733825683594
12,1.5945963859558105,23681.0,733.0,24414.0,0.0018579959869384766
13,1.5894954204559326,23132.0,793.0,23925.0,0.0018529891967773438
14,1.5297157764434814,22888.0,854.0,23742.0,0.0019240379333496094
15,0.9874095320701599,81421.0,5737.0,87158.0,0.0030243396759033203
16,1.1759207248687744,39795.0,3540.0,43335.0,0.0025482177734375
17,1.4715818166732788,29357.0,1892.0,31249.0,0.0020110607147216797
18,1.3042311668395996,32409.0,3174.0,35583.0,0.0022699832916259766
19,1.3206745386123657,35645.0,3296.0,38941.0,0.0022373199462890625
20,1.320371150970459,38391.0,3418.0,41809.0,0.0022270679473876953
21,1.506120204925537,24841.0,2869.0,27710.0,0.001972198486328125
22,1.587618112564087,23010.0,1282.0,24292.0,0.0018606185913085938
23,1.59933340549469,21789.0,1160.0,22949.0,0.0018472671508789062
24,1.5367951393127441,25086.0,1648.0,26734.0,0.001943349838256836
25,1.5621052980422974,23804.0,1098.0,24902.0,0.0018849372863769531
26,1.5827940702438354,24781.0,1038.0,25819.0,0.0018644332885742188
27,1.5907121896743774,21728.0,977.0,22705.0,0.0018627643585205078
28,1.5962586402893066,23987.0,916.0,24903.0,0.0018372535705566406
29,1.5583617687225342,23255.0,977.0,24232.0,0.001882791519165039
30,1.3303065299987793,38940.0,3357.0,42297.0,0.002251148223876953
31,1.2343274354934692,41443.0,5065.0,46508.0,0.002417325973510742
32,1.426369309425354,40527.0,4028.0,44555.0,0.002085447311401367
33,1.4310739040374756,24536.0,2807.0,27343.0,0.0020799636840820312
34,1.5356724262237549,22400.0,1770.0,24170.0,0.001924276351928711
35,1.5450109243392944,20691.0,1525.0,22216.0,0.0019009113311767578
36,1.426107406616211,45654.0,5859.0,51513.0,0.002057790756225586
37,1.5371341705322266,23682.0,1587.0,25269.0,0.0019173622131347656
38,1.5729010105133057,21118.0,1465.0,22583.0,0.0018773078918457031
39,1.580681562423706,21363.0,1403.0,22766.0,0.0018589496612548828
40,1.562103033065796,23559.0,1037.0,24596.0,0.0018832683563232422
41,1.4486397504806519,28564.0,1892.0,30456.0,0.0020341873168945312
42,1.4668030738830566,23437.0,732.0,24169.0,0.002019166946411133
43,1.5551575422286987,22461.0,1038.0,23499.0,0.0019092559814453125
44,1.524025797843933,25330.0,1099.0,26429.0,0.0019311904907226562
45,1.5154592990875244,22339.0,1221.0,23560.0,0.0019443035125732422
46,1.4726053476333618,29419.0,1709.0,31128.0,0.0019965171813964844
47,1.5266807079315186,25024.0,2014.0,27038.0,0.0019359588623046875
48,1.5552613735198975,22094.0,1526.0,23620.0,0.0019140243530273438
49,1.5765445232391357,22644.0,1526.0,24170.0,0.0018661022186279297
50,1.544777512550354,26001.0,1404.0,27405.0,0.0019297599792480469
51,1.5838931798934937,21362.0,977.0,22339.0,0.0018596649169921875
52,1.5775249004364014,22339.0,977.0,23316.0,0.0018725395202636719
53,1.4724526405334473,25757.0,1709.0,27466.0,0.0020246505737304688
