pred,true
0.048963838256861514,0.0496
0.048963838256861514,0.0383
0.048963838256861514,0.044
0.048963838256861514,0.0415
0.048963838256861514,0.0573
0.048963838256861514,0.0317
0.048963838256861514,0.058
0.048963838256861514,0.0549
0.048963838256861514,0.0408
0.048963838256861514,0.0643
0.048963838256861514,0.0506
0.048963838256861514,0.0437
0.048963838256861514,0.0329
0.048963838256861514,0.0396
0.048963838256861514,0.0537
0.048963838256861514,0.0622
0.048963838256861514,0.0314
0.048963838256861514,0.0488
0.048963838256861514,0.0354
0.048963838256861514,0.0391
0.048963838256861514,0.0568
0.048963838256861514,0.0747
0.048963838256861514,0.0553
0.048963838256861514,0.0328
0.048963838256861514,0.05
0.048963838256861514,0.0585
0.048963838256861514,0.0383
0.048963838256861514,0.0436
0.048963838256861514,0.0562
0.048963838256861514,0.0357
0.048963838256861514,0.0618
0.048963838256861514,0.0409
0.048963838256861514,0.0368
0.048963838256861514,0.0343
0.048963838256861514,0.0506
0.048963838256861514,0.0354
0.048963838256861514,0.0399
0.048963838256861514,0.0364
0.048963838256861514,0.0271
0.048963838256861514,0.0406
0.048963838256861514,0.0721
0.048963838256861514,0.0554
0.048963838256861514,0.0424
0.048963838256861514,0.0685
0.048963838256861514,0.0542
0.048963838256861514,0.032
0.048963838256861514,0.0673
0.048963838256861514,0.0445
0.048963838256861514,0.0452
0.048963838256861514,0.0488
0.048963838256861514,0.0421
0.048963838256861514,0.0544
0.048963838256861514,0.0474
0.048963838256861514,0.0439
0.048963838256861514,0.0442
0.048963838256861514,0.0448
0.048963838256861514,0.0382
0.048963838256861514,0.0589
0.048963838256861514,0.0731
0.048963838256861514,0.0427
0.048963838256861514,0.0441
0.048963838256861514,0.0342
0.048963838256861514,0.0315
0.048963838256861514,0.0587
0.048963838256861514,0.0659
0.048963838256861514,0.0548
0.048963838256861514,0.0587
0.048963838256861514,0.0316
0.048963838256861514,0.0473
0.048963838256861514,0.0376
0.048963838256861514,0.04
0.048963838256861514,0.0656
0.048963838256861514,0.0483
0.048963838256861514,0.048
0.048963838256861514,0.0567
0.048963838256861514,0.0527
0.048963838256861514,0.0312
0.048963838256861514,0.0355
0.048963838256861514,0.0553
0.048963838256861514,0.0558
0.048963838256861514,0.0736
0.048963838256861514,0.0331
0.048963838256861514,0.0446
0.048963838256861514,0.0826
0.048963838256861514,0.0563
0.048963838256861514,0.0419
0.048963838256861514,0.0412
0.048963838256861514,0.0342
0.048963838256861514,0.037
0.048963838256861514,0.0378
0.048963838256861514,0.0333
0.048963838256861514,0.0538
0.048963838256861514,0.0439
0.048963838256861514,0.0372
0.048963838256861514,0.04
0.048963838256861514,0.0754
0.048963838256861514,0.046
0.048963838256861514,0.0399
0.048963838256861514,0.0431
0.048963838256861514,0.068
0.048963838256861514,0.0392
0.048963838256861514,0.0439
0.048963838256861514,0.0556
0.048963838256861514,0.0407
0.048963838256861514,0.0368
0.048963838256861514,0.0346
0.048963838256861514,0.0732
0.048963838256861514,0.0513
0.048963838256861514,0.0576
0.048963838256861514,0.0523
0.048963838256861514,0.0398
0.048963838256861514,0.0668
0.048963838256861514,0.0331
0.048963838256861514,0.0303
0.048963838256861514,0.03
0.048963838256861514,0.0347
0.048963838256861514,0.0403
0.048963838256861514,0.0719
0.048963838256861514,0.053
0.048963838256861514,0.0755
0.048963838256861514,0.0615
0.048963838256861514,0.0696
0.048963838256861514,0.0447
0.048963838256861514,0.0433
