index,ipc,cpu energy,dram energy,total energy,total time
1,1.2892957925796509,240967.0,13488.0,254455.0,0.03830265998840332
2,1.5111958980560303,26367.0,793.0,27160.0,0.0020990371704101562
3,1.5971927642822266,26611.0,794.0,27405.0,0.0018913745880126953
4,1.6097259521484375,22522.0,671.0,23193.0,0.0018680095672607422
5,1.5843778848648071,29174.0,793.0,29967.0,0.0018680095672607422
6,1.6171488761901855,25634.0,732.0,26366.0,0.0018184185028076172
7,1.6151760816574097,24658.0,672.0,25330.0,0.0018656253814697266
8,1.61992347240448,22216.0,671.0,22887.0,0.0018398761749267578
9,1.6139860153198242,22888.0,733.0,23621.0,0.0018346309661865234
10,1.6118495464324951,22461.0,855.0,23316.0,0.0018274784088134766
11,1.588129997253418,22888.0,915.0,23803.0,0.0018973350524902344
12,1.6090421676635742,21851.0,732.0,22583.0,0.001852273941040039
13,1.606392502784729,24169.0,672.0,24841.0,0.0018405914306640625
14,1.620442271232605,22827.0,671.0,23498.0,0.0018308162689208984
15,1.5933855772018433,21851.0,733.0,22584.0,0.0018877983093261719
16,1.6062718629837036,22278.0,733.0,23011.0,0.0018765926361083984
17,1.6167411804199219,22583.0,732.0,23315.0,0.0018315315246582031
18,1.608799695968628,23010.0,732.0,23742.0,0.001842498779296875
19,1.6166611909866333,20629.0,672.0,21301.0,0.001859426498413086
20,1.5962523221969604,23193.0,732.0,23925.0,0.0018727779388427734
21,1.6044646501541138,23742.0,793.0,24535.0,0.0018606185913085938
22,1.6178635358810425,21912.0,733.0,22645.0,0.0018317699432373047
23,1.6079514026641846,20690.0,671.0,21361.0,0.0018820762634277344
24,1.5986216068267822,24231.0,732.0,24963.0,0.0018603801727294922
25,1.6032994985580444,30029.0,794.0,30823.0,0.0018603801727294922
26,1.5981611013412476,23682.0,793.0,24475.0,0.0018393993377685547
27,1.6091043949127197,21179.0,671.0,21850.0,0.0018587112426757812
28,1.6112189292907715,23499.0,671.0,24170.0,0.0018763542175292969
29,1.6171380281448364,20508.0,610.0,21118.0,0.0018434524536132812
