index,ipc,cpu energy,dram energy,total energy,total time
1,1.2892563343048096,205444.0,11414.0,216858.0,0.03171944618225098
2,1.526186466217041,36804.0,671.0,37475.0,0.002080202102661133
3,1.5532644987106323,22949.0,671.0,23620.0,0.0018968582153320312
4,1.5801417827606201,25024.0,855.0,25879.0,0.0018742084503173828
5,1.6060024499893188,21240.0,732.0,21972.0,0.001840829849243164
6,1.6265264749526978,25329.0,671.0,26000.0,0.0018053054809570312
7,1.6239099502563477,23987.0,733.0,24720.0,0.0018124580383300781
8,1.5823613405227661,25146.0,793.0,25939.0,0.0018668174743652344
9,1.6183487176895142,23986.0,732.0,24718.0,0.0018334388732910156
10,1.6128746271133423,21667.0,672.0,22339.0,0.0018253326416015625
11,1.6313647031784058,21789.0,671.0,22460.0,0.0018055438995361328
12,1.6095532178878784,22095.0,671.0,22766.0,0.0018260478973388672
13,1.6133006811141968,23377.0,671.0,24048.0,0.0018384456634521484
14,1.6086134910583496,26917.0,915.0,27832.0,0.0018398761749267578
15,1.6157418489456177,18494.0,672.0,19166.0,0.0018227100372314453
16,1.591561198234558,23254.0,671.0,23925.0,0.0018494129180908203
17,1.6195999383926392,23194.0,671.0,23865.0,0.0018241405487060547
18,1.616620421409607,22278.0,611.0,22889.0,0.001829385757446289
19,1.634972333908081,23926.0,610.0,24536.0,0.0017986297607421875
20,1.5875483751296997,11841.0,854.0,12695.0,0.0018537044525146484
21,1.605489730834961,22216.0,733.0,22949.0,0.001840353012084961
22,1.620487093925476,23682.0,671.0,24353.0,0.0018322467803955078
23,1.61465322971344,21667.0,672.0,22339.0,0.0018279552459716797
24,1.6005492210388184,23925.0,671.0,24596.0,0.0018384456634521484
25,1.5773042440414429,21423.0,1037.0,22460.0,0.0018711090087890625
26,1.4819694757461548,29297.0,1648.0,30945.0,0.0020084381103515625
27,1.576918601989746,10560.0,489.0,11049.0,0.0018754005432128906
28,1.5944063663482666,24109.0,793.0,24902.0,0.001844167709350586
29,1.6169737577438354,22339.0,671.0,23010.0,0.0018205642700195312
30,1.5769563913345337,25756.0,1099.0,26855.0,0.001863241195678711
31,1.6020547151565552,21057.0,1038.0,22095.0,0.0018444061279296875
32,1.6000421047210693,23072.0,916.0,23988.0,0.0018515586853027344
33,1.5968917608261108,23193.0,1037.0,24230.0,0.00183868408203125
34,1.6007916927337646,21973.0,976.0,22949.0,0.0018355846405029297
35,1.58155357837677,26123.0,1037.0,27160.0,0.0018687248229980469
36,1.5593528747558594,33569.0,1587.0,35156.0,0.0019021034240722656
37,1.6196035146713257,10437.0,976.0,11413.0,0.0018129348754882812
38,1.624715805053711,22217.0,976.0,23193.0,0.001813650131225586
39,1.6084593534469604,23498.0,977.0,24475.0,0.0018241405487060547
40,1.5860997438430786,23804.0,1099.0,24903.0,0.0018622875213623047
41,1.6060255765914917,20569.0,977.0,21546.0,0.0018548965454101562
42,1.6223584413528442,21485.0,1038.0,22523.0,0.001809835433959961
43,1.6279712915420532,23376.0,976.0,24352.0,0.0018095970153808594
44,1.5416895151138306,22217.0,976.0,23193.0,0.0019109249114990234
45,1.612601399421692,21973.0,1037.0,23010.0,0.0018324851989746094
46,1.5742266178131104,26977.0,1038.0,28015.0,0.0018694400787353516
47,1.606106162071228,11780.0,733.0,12513.0,0.0018296241760253906
