index,ipc,cpu energy,dram energy,total energy,total time
1,1.294716715812683,269592.0,11840.0,281432.0,0.03771400451660156
2,1.545149803161621,20081.0,732.0,20813.0,0.0020592212677001953
3,1.5831869840621948,23316.0,732.0,24048.0,0.0018672943115234375
4,1.5921711921691895,21240.0,672.0,21912.0,0.0018630027770996094
5,1.5604223012924194,25635.0,794.0,26429.0,0.0018954277038574219
6,1.4251598119735718,22216.0,855.0,23071.0,0.0020575523376464844
7,1.5125788450241089,26550.0,1038.0,27588.0,0.0019490718841552734
8,1.5667316913604736,43579.0,794.0,44373.0,0.0018818378448486328
9,1.5713584423065186,24781.0,854.0,25635.0,0.0018799304962158203
10,1.5934690237045288,22827.0,793.0,23620.0,0.0018622875213623047
11,1.5942754745483398,24719.0,1038.0,25757.0,0.001844167709350586
12,1.6016215085983276,21118.0,916.0,22034.0,0.0018374919891357422
13,1.5952305793762207,23865.0,977.0,24842.0,0.001859903335571289
14,1.5998729467391968,20935.0,976.0,21911.0,0.0018489360809326172
15,1.583164095878601,24231.0,1037.0,25268.0,0.0018606185913085938
16,1.5813618898391724,23010.0,1037.0,24047.0,0.0018610954284667969
17,1.5892115831375122,20080.0,976.0,21056.0,0.0018525123596191406
18,1.601847529411316,20447.0,915.0,21362.0,0.0018584728240966797
19,1.5974234342575073,21911.0,977.0,22888.0,0.0018503665924072266
20,1.5986813306808472,23742.0,977.0,24719.0,0.0018413066864013672
21,1.5832971334457397,28198.0,916.0,29114.0,0.0018613338470458984
22,1.598468542098999,11901.0,489.0,12390.0,0.001842498779296875
23,1.5974241495132446,21790.0,977.0,22767.0,0.0018565654754638672
24,1.5957006216049194,22583.0,976.0,23559.0,0.0018494129180908203
25,1.5974514484405518,22095.0,976.0,23071.0,0.001842498779296875
26,1.5978864431381226,23194.0,854.0,24048.0,0.0018384456634521484
27,1.5852628946304321,26733.0,794.0,27527.0,0.0018663406372070312
28,1.5802854299545288,29908.0,916.0,30824.0,0.001870870590209961
29,1.586631417274475,22095.0,732.0,22827.0,0.0018527507781982422
30,1.6048743724822998,13000.0,367.0,13367.0,0.0018339157104492188
31,1.5990785360336304,22095.0,610.0,22705.0,0.0018398761749267578
32,1.5957807302474976,22766.0,671.0,23437.0,0.0018498897552490234
33,1.5918532609939575,23987.0,733.0,24720.0,0.0018582344055175781
34,1.5863151550292969,21973.0,732.0,22705.0,0.001855611801147461
35,1.5892809629440308,25451.0,671.0,26122.0,0.0018496513366699219
36,1.5898399353027344,22278.0,671.0,22949.0,0.0018596649169921875
37,1.5894322395324707,24353.0,732.0,25085.0,0.0018568038940429688
38,1.6031135320663452,32532.0,611.0,33143.0,0.0018339157104492188
39,1.596476435661316,21545.0,671.0,22216.0,0.0018417835235595703
40,1.5806068181991577,22095.0,793.0,22888.0,0.0018620491027832031
41,1.5892242193222046,23193.0,733.0,23926.0,0.0018627643585205078
42,1.5982872247695923,21485.0,732.0,22217.0,0.0018472671508789062
43,1.5958747863769531,20812.0,671.0,21483.0,0.001844644546508789
44,1.596710443496704,22644.0,672.0,23316.0,0.0018405914306640625
45,1.5924733877182007,23682.0,671.0,24353.0,0.0018532276153564453
46,1.59297513961792,12207.0,367.0,12574.0,0.0018532276153564453
47,1.5855671167373657,21607.0,732.0,22339.0,0.001863718032836914
48,1.5912060737609863,24475.0,732.0,25207.0,0.0018486976623535156
49,1.598560094833374,22766.0,672.0,23438.0,0.001840829849243164
50,1.601778268814087,21240.0,671.0,21911.0,0.001844167709350586
51,1.6051621437072754,21667.0,672.0,22339.0,0.0018451213836669922
52,1.6031090021133423,20874.0,610.0,21484.0,0.0018360614776611328
53,1.4531270265579224,31250.0,1342.0,32592.0,0.002033233642578125
54,1.2252994775772095,23560.0,2014.0,25574.0,0.0024385452270507812
55,1.4554368257522583,25512.0,2258.0,27770.0,0.0020296573638916016
56,1.4646769762039185,26367.0,2502.0,28869.0,0.002028226852416992
57,1.4765249490737915,33325.0,2747.0,36072.0,0.0020134449005126953
58,1.4755843877792358,25268.0,2563.0,27831.0,0.0020160675048828125
59,1.3685731887817383,29846.0,3418.0,33264.0,0.0021889209747314453
60,1.4328817129135132,48828.0,3967.0,52795.0,0.002071857452392578
61,1.4799168109893799,23132.0,2319.0,25451.0,0.0019941329956054688
62,1.4359321594238281,29907.0,3784.0,33691.0,0.002058744430541992
63,1.3218954801559448,31067.0,2930.0,33997.0,0.0022330284118652344
64,1.375428318977356,43030.0,4150.0,47180.0,0.002154111862182617
65,1.3965399265289307,30396.0,2868.0,33264.0,0.0021185874938964844
66,1.4181766510009766,45226.0,2746.0,47972.0,0.0021016597747802734
67,1.4211859703063965,26245.0,2685.0,28930.0,0.002084016799926758
68,1.2973840236663818,43152.0,4456.0,47608.0,0.002280712127685547
69,1.4408557415008545,29175.0,3845.0,33020.0,0.0020546913146972656
70,1.4584139585494995,28138.0,2869.0,31007.0,0.0020329952239990234
71,1.414673924446106,29480.0,2930.0,32410.0,0.0020949840545654297
72,1.4188282489776611,36499.0,3113.0,39612.0,0.0020825862884521484
73,1.3375822305679321,33386.0,3479.0,36865.0,0.002213001251220703
74,1.4723724126815796,25757.0,2258.0,28015.0,0.0020258426666259766
75,1.461559772491455,32959.0,2320.0,35279.0,0.0020465850830078125
76,1.4321712255477905,23682.0,2624.0,26306.0,0.002074718475341797
77,1.3648422956466675,26672.0,2746.0,29418.0,0.0021812915802001953
78,1.4097082614898682,36682.0,3174.0,39856.0,0.002103090286254883
79,1.4967864751815796,31677.0,2625.0,34302.0,0.001979827880859375
80,1.5276180505752563,24720.0,2137.0,26857.0,0.0019364356994628906
81,1.4532541036605835,40832.0,3662.0,44494.0,0.002043485641479492
82,1.3074926137924194,28199.0,2686.0,30885.0,0.002267122268676758
83,1.5318621397018433,23315.0,1831.0,25146.0,0.0019426345825195312
84,1.5929958820343018,23255.0,1526.0,24781.0,0.0018558502197265625
85,1.5927858352661133,22766.0,1465.0,24231.0,0.0018470287322998047
86,1.5497486591339111,24598.0,1099.0,25697.0,0.0019001960754394531
87,1.571506381034851,21790.0,1038.0,22828.0,0.0018854141235351562
88,1.581451416015625,24780.0,1099.0,25879.0,0.0018801689147949219
89,1.5898727178573608,25025.0,977.0,26002.0,0.00185394287109375
90,1.6068612337112427,23377.0,916.0,24293.0,0.0018329620361328125
91,1.6060171127319336,20752.0,916.0,21668.0,0.0018377304077148438
92,1.5977935791015625,23316.0,977.0,24293.0,0.0018565654754638672
93,1.6009188890457153,21789.0,976.0,22765.0,0.0018510818481445312
94,1.5887882709503174,23620.0,1098.0,24718.0,0.0018572807312011719
95,1.591052532196045,23315.0,976.0,24291.0,0.00185394287109375
96,1.5930169820785522,21789.0,916.0,22705.0,0.0018546581268310547
97,1.5932260751724243,22583.0,855.0,23438.0,0.0018572807312011719
98,1.6058443784713745,21362.0,672.0,22034.0,0.0018496513366699219
99,1.5989348888397217,22217.0,671.0,22888.0,0.0018434524536132812
