index,ins,cycles,ipc,cpu energy,dram energy,total energy
1,3222993.0,2533589.3,1.2969741852807262,0.032122700000000004,0.0021668,0.0342895
2,3179632.7,2393179.8,1.3289167824487111,0.0029724,0.00032349999999999995,0.0032959
3,3184397.7,2402527.6,1.3258051555814077,0.0119324,0.0003662,0.012298599999999998
4,3196343.3,2399328.6,1.3322292165367626,0.0060791,0.00022590000000000002,0.006305
5,3204017.7,2410085.3,1.3294930444612572,0.014318800000000001,0.0001709,0.0144897
6,3218303.5,2415772.5,1.332268293309413,0.0033385999999999997,0.0002502,0.0035887999999999996
7,3223782.0,2412292.1,1.3364199242648718,0.0038512999999999993,0.00023190000000000003,0.0040832
8,3238963.8,2431438.6,1.3321779652194579,0.011120599999999998,0.0002381,0.0113587
9,3249396.7,2443688.8,1.3297638279445891,0.0157592,0.0002929,0.0160521
10,3262279.3,2464087.4,1.3240219735095295,0.001593,0.00026859999999999997,0.0018616000000000001
11,3272662.8,2475873.6,1.321882305426509,0.021167000000000002,0.0002075,0.0213745
12,3285567.4,2474677.5,1.3277255899385263,0.0040100000000000005,0.0002503,0.0042603
13,3300175.1,2488739.9,1.3261051702975157,0.0118774,0.00020140000000000002,0.0120788
14,3331116.8,2502844.9,1.3309329125113865,0.013732900000000001,0.0002137,0.0139466
15,3336048.0,2516722.5,1.3256385805377988,0.013964899999999999,0.0001953,0.014160200000000001
16,3344366.3,2522254.5,1.325948902378255,0.0159728,0.000238,0.016210799999999997
17,3355709.1,2545037.8,1.318625165497722,0.0016784999999999999,0.00020139999999999996,0.0018798999999999999
18,3349267.6,2531748.6,1.3229473688259568,0.0014709,0.00023190000000000003,0.0017028000000000002
19,3359298.5,2532617.0,1.326416543691155,0.0024903,0.0002441,0.0027344
20,3374151.9,2561785.0,1.3171844033353095,0.0026062000000000004,0.0002625,0.0028687000000000005
21,3388131.1,2590201.8,1.3087833083192657,0.007440100000000001,0.00031120000000000003,0.0077513
22,3555231.4,2837747.8,1.2556431993980102,0.0075011999999999995,0.0007507,0.008251899999999998
23,3567409.9,2866570.5,1.246267682490605,0.021374499999999998,0.0010864000000000002,0.0224609
24,3595022.8,2843960.7,1.2660148536391644,0.009375000000000001,0.0011719,0.010546900000000001
25,3620345.4,2833908.6,1.2784652565245567,0.0037963,0.0012023999999999997,0.0049987
26,3640389.3,3005219.1,1.2196230060553062,0.013531499999999998,0.0015991999999999998,0.015130700000000002
27,3641735.5,2980533.5,1.2312192919593918,0.0201477,0.0010864,0.0212341
28,3669224.8,3129610.2,1.1818846963641325,0.015740899999999995,0.0016296000000000001,0.017370499999999997
29,3679993.8,3025201.4,1.2192351563841999,0.016033900000000004,0.0012879,0.0173218
30,3695751.6,3094657.3,1.2045365883349501,0.013384999999999998,0.0014464999999999999,0.014831500000000001
31,3709696.4,3110665.1,1.20204454688938,0.0018798000000000003,0.0008972000000000001,0.002777
32,3720893.0,2950003.9,1.2675988751719678,0.002307,0.0008483,0.0031552999999999998
33,3750323.8,2855337.6,1.3141010374478945,0.013525399999999998,0.0005249,0.014050299999999998
34,3776736.5,2905211.2,1.3010259261172714,0.014001399999999997,0.0004639,0.0144653
35,3787094.4,2865614.8,1.3215836375769787,0.009344499999999999,0.00040280000000000003,0.0097473
36,3799780.5,2897943.3,1.3115795905869259,0.0041075999999999994,0.000531,0.004638600000000001
37,3813106.8,2920223.2,1.3063943951378645,0.0113831,0.0006774999999999999,0.012060600000000001
38,3825418.6,2891741.8,1.3228909035200846,0.012969900000000001,0.0004944,0.013464300000000002
39,3837546.7,2904990.4,1.3210361049412103,0.0078125,0.00037840000000000004,0.0081909
40,3853571.1,2918082.5,1.320592725466127,0.0154724,0.00029909999999999995,0.0157715
41,3866808.0,2928163.0,1.3206073553833906,0.0080017,0.00026849999999999997,0.0082702
42,3893995.0,3030626.4,1.2892885923185207,0.0062805,0.00046390000000000005,0.006744399999999999
43,3909364.8,3259659.1,1.2146588718254179,0.010076900000000001,0.0010254,0.0111023
44,3921680.6,3269769.2,1.2127043530262545,0.013311700000000001,0.0010071,0.014318799999999998
45,3933994.7,3341929.3,1.1962547943042163,0.007763599999999998,0.0014160000000000002,0.009179600000000001
46,3949336.8,3195007.5,1.239701714439726,0.032855199999999994,0.0012573,0.0341125
47,4416491.1,3636730.2,1.2226143796253495,0.0030028999999999998,0.0012452000000000003,0.0042480999999999994
48,4444553.1,3742968.8,1.1979954716860872,0.0136352,0.0015198000000000002,0.015155000000000002
49,4471728.2,3687025.9,1.2234184833532606,0.019641099999999998,0.0012756,0.020916700000000003
50,4502684.3,3637265.0,1.244056040490749,0.022674500000000004,0.0013244,0.0239989
51,4526191.3,3775805.7,1.2067516959528446,0.0206298,0.0014465,0.0220763
52,4552265.2,3521273.8,1.2954322290250109,0.012231500000000003,0.0009155,0.013147
53,4583373.3,3468510.0,1.3216576075381072,0.015270899999999999,0.0006104,0.0158813
54,4607921.3,3465387.7,1.3297401713636003,0.006268299999999999,0.0004883,0.006756599999999999
55,4635861.9,3489973.6,1.3284348026679509,0.007647799999999999,0.0004516000000000001,0.008099400000000001
56,4662740.4,3488209.6,1.3367267248483523,0.013000499999999998,0.0004272000000000001,0.013427699999999997
57,4689182.1,3515019.1,1.3340505596982284,0.0096496,0.0003235,0.0099731
58,4716687.8,3536697.5,1.3336871100724466,0.018658400000000002,0.0003051,0.0189635
59,4742625.4,3543613.5,1.3383619935712043,0.0116089,0.0003235,0.0119324
60,4772114.9,3711297.3,1.2917291342170238,0.024957199999999995,0.0005432,0.0255004
