index,ins,cycles,ipc,cpu energy,dram energy,total energy
1,5744068.5,5457637.8,1.0578145824233858,0.12015970000000001,0.014965799999999998,0.13512549999999998
2,5704238.4,5362626.5,1.0711745387336822,0.0356077,0.0042114,0.0398191
3,5723654.4,5562772.8,1.0437962059969514,0.0313781,0.0048767,0.0362548
4,5751021.2,5371273.8,1.080688263988318,0.026184000000000002,0.0041075999999999994,0.030291600000000002
5,5775481.0,6344353.6,0.9222803199295473,0.0481506,0.004895,0.053045600000000005
6,5811631.5,6053470.8,0.9842817222072325,0.0405944,0.004718,0.0453124
7,5833510.7,5218797.2,1.122806224943648,0.03233019999999999,0.0042725,0.0366027
8,5858551.3,5349800.6,1.1049381721226532,0.0264892,0.0043945,0.030883699999999997
9,5877574.0,5374617.5,1.107886063711908,0.029186899999999998,0.0042053,0.0333922
10,5908991.4,5284703.9,1.1291977804158821,0.0176758,0.0038942000000000004,0.02157
11,5966865.5,4758732.3,1.2580075886312927,0.0297912,0.0026122,0.0324034
12,5970846.4,4458844.5,1.339725435103653,0.0184387,0.0014588000000000001,0.0198975
13,5997715.6,4446753.9,1.3491964752950538,0.0115234,0.0009094000000000001,0.012432799999999999
14,6031150.1,4483088.7,1.3456771913062628,0.013732900000000001,0.0008909999999999998,0.0146239
15,6058320.9,4531942.2,1.3372891663752775,0.0100524,0.0014527,0.011505099999999999
16,6095853.8,4686044.5,1.30534347945656,0.015881299999999998,0.0015503000000000001,0.0174316
17,6117550.0,5230890.2,1.1753784055760286,0.0267395,0.0035034000000000003,0.0302429
18,6131781.9,5025336.9,1.2299461367186164,0.0203491,0.0027771000000000002,0.023126200000000003
19,6196244.8,5126876.5,1.2098981535872004,0.016967700000000002,0.0036560000000000004,0.020623700000000002
20,6218103.5,4987357.1,1.2473353979189583,0.016918899999999997,0.0032043,0.0201232
21,6242945.2,4990976.0,1.262168641913299,0.0270629,0.0021057,0.029168599999999996
22,7367737.3,5531237.0,1.3325845276609252,0.0226745,0.0014221000000000001,0.024096600000000003
23,7399929.3,5557734.0,1.332292641684523,0.017565900000000002,0.0009826000000000001,0.018548500000000002
24,7423423.9,5513187.3,1.346497105638439,0.0110413,0.0009521999999999999,0.0119935
25,7476673.3,5755241.4,1.3011467564681072,0.013220099999999999,0.0013855,0.0146056
26,7510445.9,6158383.1,1.220183704830498,0.0290466,0.0035521999999999997,0.0325988
27,7523108.5,6088883.4,1.23608363629503,0.0276733,0.0034668,0.031140099999999997
28,7565867.4,6145143.7,1.2318474995430924,0.031042400000000005,0.003772,0.0348144
29,7608138.3,6019422.3,1.267363605026176,0.017565900000000002,0.0031798999999999994,0.020745800000000002
30,7633366.9,5667898.7,1.3471765317986886,0.016680800000000003,0.0014464,0.018127200000000003
31,7686096.2,5660165.9,1.3579859750417178,0.018566799999999998,0.0012879,0.019854700000000003
32,7731698.5,5707992.4,1.3550688163142421,0.017242399999999998,0.0009949,0.018237299999999998
33,7773358.6,5776976.5,1.347893433190403,0.0217529,0.0007568000000000001,0.0225097
34,7804101.3,6217725.6,1.2554784815298796,0.0264647,0.0029601,0.0294248
35,7843775.5,6277188.8,1.2498434922715056,0.0320434,0.0036682,0.035711599999999996
36,7871839.3,6294861.6,1.2506578483985133,0.0345458,0.0036316,0.0381774
37,7905213.6,6396737.4,1.2380601555181665,0.0289611,0.0036864000000000003,0.032647499999999996
38,7952879.3,5850141.5,1.3596107897207523,0.0221007,0.0016784,0.023779100000000004
39,7978987.2,5901934.8,1.3520317875894305,0.019152800000000005,0.0016053,0.0207581
40,8016785.5,5870871.9,1.3655388399424235,0.0184813,0.0010681000000000002,0.0195494
41,8058716.6,6054420.1,1.3325693714818656,0.013702399999999998,0.0013062,0.0150086
42,8110289.9,6465257.4,1.254619582264512,0.0164856,0.0034240999999999994,0.0199097
43,8153207.0,6512474.9,1.2520246177291483,0.022125200000000005,0.003772,0.0258972
44,8185627.1,6589849.5,1.2423819420623288,0.030926499999999996,0.0040344000000000005,0.0349609
45,8214785.2,6482778.6,1.271455486858811,0.025445500000000003,0.0032225000000000005,0.028668000000000006
46,8246560.8,6053814.6,1.3622365989088148,0.015521200000000002,0.0013733,0.0168945
47,8278176.6,6079815.7,1.3616933430444529,0.021337799999999997,0.0010253999999999999,0.0223632
48,8321999.3,6158932.5,1.3516123024971525,0.0211365,0.0010864,0.022222899999999997
49,8370392.5,6465920.3,1.2980493226050625,0.017797800000000003,0.0024781,0.0202759
50,8411831.9,6766855.9,1.2431733566702852,0.0351256,0.0038878999999999997,0.03901349999999999
51,9017718.2,7206805.5,1.2514126627005502,0.0288269,0.0042907,0.033117600000000004
52,9046400.5,7279004.0,1.2429299622543923,0.024743499999999998,0.0044007000000000004,0.0291442
53,9092023.2,6817664.3,1.3341437970596528,0.025579799999999996,0.0019348,0.0275146
54,9129434.0,6772236.0,1.3481905298221746,0.024487199999999997,0.0012818,0.025768999999999997
55,9167106.4,6844407.2,1.3401565387449212,0.017022699999999998,0.0014160000000000002,0.018438700000000002
56,9210679.2,7029149.7,1.3123707374282136,0.0088623,0.0020995999999999996,0.0109619
57,9246298.3,7440716.3,1.2428256086270346,0.0315429,0.0040343,0.035577199999999996
58,9293073.8,8104588.2,1.1502557375977234,0.040454000000000004,0.004394399999999999,0.04484839999999999
59,9326548.2,7887264.9,1.1881132744403669,0.0178222,0.0045043999999999996,0.022326600000000002
60,9373689.0,6923748.3,1.3541024513308733,0.010656700000000002,0.0018494,0.012506100000000001
61,9417540.6,6879188.0,1.36903376494629,0.023724099999999998,0.0011963,0.0249204
