index,ins,cycles,ipc,cpu energy,dram energy,total energy
1,7522026.2,5105731.9,1.49028474703807,0.0883604,0.0026184,0.0909788
2,7508114.8,4660781.3,1.6111146047041263,0.0312621,0.0005371,0.03179919999999999
3,7504175.5,5314011.8,1.421321877038341,0.0407775,0.0025146,0.0432921
4,7502667.1,4873275.8,1.5422258240142244,0.035967900000000004,0.0019104,0.037878300000000004
5,7501207.5,5728833.7,1.3333784414211896,0.0436461,0.0032837000000000005,0.0469298
6,7492232.6,4883516.4,1.5368754939062719,0.0348266,0.0020264000000000002,0.036853
7,7488577.3,4758579.9,1.5742415215742969,0.0338195,0.0009827000000000002,0.0348022
8,7486540.5,4778850.0,1.5682421797588766,0.032342499999999996,0.0008545,0.033197
9,7489248.4,5022473.0,1.4960275528545466,0.035681000000000004,0.0017639,0.037444899999999996
10,7489490.6,5052387.2,1.4840753868646825,0.039746000000000004,0.0025452,0.0422912
11,7486849.4,4957275.2,1.5106642740030776,0.030102399999999994,0.0018799999999999997,0.0319824
12,7486635.2,5096449.8,1.4703933360071366,0.0353941,0.0022888000000000006,0.037682900000000005
13,7477746.8,5074375.0,1.4765272934186418,0.0362242,0.0029786000000000005,0.0392028
14,7475434.6,5674734.0,1.3228571827693645,0.0456969,0.0048156,0.0505125
15,7475079.3,5433536.7,1.3802889995251393,0.0414305,0.003424,0.0448545
16,7471293.8,5410269.0,1.3890757377850345,0.0427855,0.0034485,0.04623399999999999
17,7467517.5,5448494.2,1.3778038416966432,0.042230100000000007,0.0037537,0.045983800000000005
18,7466955.5,5306576.4,1.411338068336203,0.038208,0.003003,0.041211
19,7466278.6,6015736.4,1.2493290207045158,0.05407700000000001,0.0058532,0.0599302
20,7469019.8,6499925.3,1.173300218492262,0.061437900000000004,0.0072876,0.0687255
21,7463877.7,5791324.8,1.30027901032161,0.0453671,0.0045043999999999996,0.0498715
22,7475483.1,5534689.7,1.3532396415799144,0.043505800000000004,0.0041993,0.0477051
23,7461790.8,5389693.1,1.3877112564608949,0.0398008,0.0035461,0.043346899999999994
24,7466127.5,5392198.5,1.3951822955253383,0.0420958,0.0035643999999999997,0.045660200000000005
25,7465745.8,5245325.3,1.4272500902635614,0.037963800000000006,0.0035766,0.041540400000000005
26,7454264.0,6568141.8,1.1610049490758365,0.0507628,0.005218499999999999,0.0559813
27,7447680.9,7285924.6,1.05794909682128,0.056988300000000006,0.007135000000000001,0.0641233
28,7446365.7,6211581.1,1.202632653887548,0.051434099999999996,0.0046326,0.056066700000000004
29,7445938.7,5539086.4,1.3649806458345675,0.03929429999999999,0.0035033999999999994,0.04279770000000001
30,7446979.0,4880214.8,1.5339683852254438,0.0338561,0.0018982000000000003,0.0357543
31,7445647.3,4629700.1,1.6084532335940822,0.0322997,0.0008118,0.0331115
32,7447223.6,4733183.9,1.5759040652661214,0.0323485,0.0009461000000000001,0.033294599999999994
33,7448397.2,4762561.1,1.5705332382731756,0.0321654,0.0010682,0.0332336
34,7451918.4,4643629.3,1.6055811923411554,0.033325099999999996,0.0010437000000000003,0.0343688
35,7451748.4,5894521.3,1.2755802650503412,0.04397569999999999,0.0037842,0.04775990000000001
36,7449067.8,6021557.7,1.245132360285232,0.0458801,0.0044982,0.0503783
37,7451039.7,6074339.0,1.2347937731139977,0.0489806,0.0047607,0.05374129999999999
38,7452856.0,6100406.8,1.2324961374359913,0.0493101,0.004657,0.053967100000000004
39,7451424.3,4761560.5,1.5687332728991268,0.034533600000000005,0.0016663000000000001,0.03619989999999999
40,7454953.9,4807659.6,1.5550122204377983,0.029693500000000005,0.0010619000000000002,0.0307554
41,7455392.6,4705071.3,1.5864355627714253,0.0303221,0.0014344000000000002,0.0317565
42,7453308.9,4742591.7,1.57350423754551,0.0331542,0.0010559,0.03421010000000001
43,7455952.2,4614425.8,1.615869289811815,0.028039500000000005,0.0009278000000000001,0.028967299999999994
44,7455036.9,5359580.3,1.4150476851036942,0.04243759999999999,0.002716,0.0451536
45,7453359.6,6273615.3,1.1974606213987582,0.04995709999999999,0.0045044,0.05446150000000001
46,7452694.7,6058251.7,1.2394974839449637,0.0445128,0.0045899,0.0491027
47,7452867.2,6106948.3,1.2307327215615573,0.049633699999999996,0.004772900000000001,0.05440659999999999
48,7455791.1,5320134.9,1.4235962127613564,0.03718249999999999,0.0029236000000000006,0.040106100000000006
49,7458306.8,4636426.1,1.6091219639768244,0.0344543,0.0011779999999999998,0.03563229999999999
50,7456810.3,4918732.9,1.5309092123556105,0.0359374,0.0017760000000000002,0.037713399999999994
51,7458765.4,4634834.2,1.609575983653865,0.0338805,0.0008116999999999999,0.0346922
52,7455922.0,4706579.0,1.5846466253070686,0.036297600000000006,0.0008484,0.037146
53,7456380.7,5053541.0,1.4972384591915326,0.03951400000000001,0.0013610999999999999,0.0408751
54,7456398.8,5914723.6,1.2706856016994486,0.0391295,0.0037047000000000004,0.0428342
55,7454226.1,5837178.0,1.287714656762493,0.0454528,0.004504300000000001,0.0499571
56,7458647.2,6065252.0,1.238418236811992,0.0481871,0.004522699999999999,0.05270980000000001
57,7457399.1,5714698.4,1.3212571667274777,0.0443785,0.0040772000000000004,0.0484557
58,7458277.3,4695384.4,1.5895693117303509,0.0345641,0.0010987000000000002,0.0356628
59,7459290.9,4669601.2,1.5983803402153711,0.0306029,0.0016235,0.0322264
60,7460411.6,4633270.9,1.6104237588305583,0.029846099999999997,0.0007811000000000001,0.030627200000000004
61,7459984.0,4608016.4,1.6191536427342246,0.0325316,0.0008423,0.0333739
