pred energy,true energy,pred co2,true co2
0.013646068416368898,0.007763700000000001,1.385367818502571e-06,7.881816069166668e-07
1.934336014693712,1.9725902,0.00019637647878950382,0.00020026009681261108
0.016061490653466404,0.005627399999999899,1.6305848387658168e-06,5.71301463833323e-07
0.07445379726723902,0.0917844,7.5586529066218655e-06,9.318079766333332e-06
16.276942990770248,16.198371500000004,0.0016524578592882603,0.0016444811724181947
0.018178659295356843,0.0093566999999999,1.8455227398025368e-06,9.499051794166565e-07
0.014580112414564956,0.0097656,1.4801932624827655e-06,9.914172753333333e-07
0.0211013705641049,0.0174072,2.1422404471270463e-06,1.7672031206666665e-06
0.013028104363729275,0.0024841,1.32263124959519e-06,2.5218928213888887e-07
0.023830198103091473,0.0586913,2.4192748089232117e-06,5.958422291694444e-06
