Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy
2236843.2,2239081.2,58820.4,143312.4,171580.2,64932.0,200336.6,371.0,4.6,2654.0,2958.6,39712.2,7674.6,18743.8,2753.0,8702.2,844978.8,375783.8,1518472.4,451127.4,94032.0,329273.8,71311.4,258103.6,12124.4,317121.6,655028.4,340402.6,423280.2,155618.2,995556.8,190349.2,166189.6,39656.0,18776.6,5719.6,2448.2,75350.2,140999.2,66904.8,141070.0,67142.6,336619.0,238005.4,184833.0,231784.6,5710.4,2439.4,0.0,33534.0,0.0,10798.0,14605.6,0.0568114,0.0008058
2236744.4,2246822.0,60751.0,143287.8,170788.8,65482.0,199975.8,279.0,1.6,2665.6,3083.4,39964.0,7660.6,18580.2,2853.8,6143.4,843285.6,376189.4,1530401.6,451265.4,94103.0,329419.6,71306.4,258110.4,11946.4,317338.8,655806.2,340738.4,423578.4,154889.4,996552.8,192033.4,165954.0,39697.4,18684.8,5771.6,2428.4,75575.8,141444.8,67072.8,141337.6,67001.8,335998.2,234370.4,183904.4,232320.4,5732.0,2474.2,0.0,33836.0,0.0,10896.0,14681.0,0.0016602,0.0011474
2236556.6,2246453.2,59106.8,143160.8,170489.2,65493.6,200101.6,221.0,0.6,2673.0,2998.6,39734.6,7637.4,18601.6,2862.8,11818.0,842886.2,376672.6,1528261.4,451459.4,94099.0,329505.2,71409.8,258188.6,12025.2,317375.0,655667.6,340720.6,423582.8,157531.0,996523.8,190588.8,167133.4,39580.2,18823.4,5611.2,2486.2,75613.2,140900.6,67051.6,140638.8,67063.2,333751.6,235272.2,184093.2,231844.2,5645.6,2475.0,0.0,33844.0,0.0,10898.0,14691.4,0.0345824,0.0004638
2239959.2,2247386.2,59694.4,143272.4,171924.8,64678.8,200605.6,442.6,0.4,2647.4,3080.2,39831.8,7661.8,18672.8,2898.8,10256.4,842367.4,377861.6,1524646.6,451666.4,94158.0,329669.4,71455.8,258241.0,12108.2,317540.2,656476.4,340964.4,423770.4,156106.0,997331.8,190961.8,166262.6,39892.2,18765.0,5680.0,2461.6,75774.2,141121.0,66822.8,142001.2,66875.0,335080.6,234280.2,184573.0,232576.8,5530.8,2462.6,0.0,34154.0,0.0,10998.0,14663.2,0.0016846,0.0003418
2239697.0,2246503.0,59414.6,142414.2,171814.6,64922.8,199811.4,353.6,0.4,2647.2,3029.4,39881.8,7669.8,18885.2,2726.8,10721.2,842888.0,376723.0,1523932.6,452584.6,94241.2,329816.2,71524.6,258392.2,12017.6,317757.4,657092.4,341361.4,424113.0,156179.8,998496.0,190483.8,167394.4,39830.4,18709.4,5674.8,2489.6,75492.2,140609.0,67001.0,141712.4,66965.6,335799.6,235341.8,185331.2,232693.4,5723.6,2504.8,0.0,34464.0,0.0,11098.0,14643.2,0.056335199999999995,0.0006224000000000001
2241555.0,2242822.4,59199.4,142624.2,171572.4,64928.2,201503.6,449.8,0.2,2669.2,3122.2,39832.0,7832.6,18636.0,2604.2,10180.8,843061.6,377893.4,1528399.0,453078.2,94306.0,330019.8,71591.4,258448.4,12016.4,317917.2,657775.0,341570.8,424262.2,156396.6,999247.8,190451.2,166650.8,39903.0,18853.6,5762.4,2443.0,76162.6,140764.6,67018.8,141626.0,66882.4,335727.8,235976.0,184857.2,232373.0,5775.6,2478.2,0.0,34774.0,0.0,11198.0,14691.2,0.0010742,0.0006348
2244476.8,2245573.2,59195.6,143467.2,172319.2,65641.0,200871.6,400.6,0.4,2746.2,3301.0,39845.6,7755.4,18379.8,3076.0,6580.8,838041.0,377594.6,1528911.6,453176.0,94364.8,330143.6,71741.2,258503.6,11987.0,318045.6,658329.4,341856.2,424442.0,156498.4,1000103.6,190023.0,167115.2,39943.2,18792.4,5892.0,2464.2,76341.4,141455.6,66897.6,140709.6,66837.4,336045.0,235248.6,184942.8,231957.0,5682.4,2473.0,0.0,35076.0,0.0,11296.0,14669.8,0.04123520000000001,0.00032960000000000004
2227109.2,2249161.6,59235.6,142624.8,171719.8,66808.4,201476.6,568.8,1.0,2650.8,2978.6,39773.6,7731.6,18883.4,2671.2,6934.6,838041.6,377498.2,1526346.4,453419.6,94369.8,330210.4,71719.0,258494.8,11982.0,318089.2,658232.0,341980.2,424621.6,157655.8,1000363.4,191381.0,168005.4,40067.0,18808.4,5830.8,2494.0,75871.4,141100.8,67117.4,140336.0,67136.0,333991.8,235536.0,184047.0,233098.2,5845.2,2468.6,0.0,35076.0,0.0,11296.0,14736.8,0.0011352,0.0002076
2229273.6,2246239.8,59518.0,143716.8,171716.4,66396.0,200242.8,711.6,0.4,2703.8,3133.6,39898.0,7761.8,19311.6,2792.8,11048.8,833207.2,377400.0,1528357.8,453979.0,94411.0,330285.2,71865.2,258524.2,12006.4,318339.4,658939.6,342152.0,424749.0,157006.4,1001139.4,190694.2,167681.2,39976.2,18825.8,5813.2,2492.6,75529.2,141575.8,66993.8,140826.4,67185.4,330937.2,235849.6,185157.0,232722.2,5357.2,2487.2,0.0,35394.0,0.0,11398.0,14738.4,0.047815,0.0003418
2230793.6,2251196.6,59604.6,142926.6,172236.8,66410.6,200898.4,708.2,0.6,2679.6,3148.0,39930.4,7838.2,18961.6,2896.0,4841.4,838319.4,378986.8,1522411.8,454626.6,94495.2,330509.6,71879.8,258638.6,12078.6,318325.4,659583.4,342514.0,425055.4,157477.2,1002142.4,190916.2,167592.6,40006.8,18829.6,5286.0,2472.2,80927.4,141412.4,67262.6,141644.4,66922.8,331669.4,235262.8,184671.2,233264.2,5655.6,2524.4,0.0,35696.0,0.0,11496.0,14724.6,0.002002,0.0005248
