index,ins,cycles,ipc,cpu energy,dram energy,total energy
1,164805863.5,150855155.0,1.0936233391830197,0.693913,0.018591299999999998,0.7125043000000001
2,169777337.1,176392560.3,0.9708486068869918,1.0485142,0.0710141,1.1195283
3,215233729.6,219669624.4,0.9875508144244906,1.4225366,0.08484480000000001,1.5073814
4,126749940.7,116243792.4,1.0907423552615243,0.6460494000000001,0.0230346,0.669084
5,172141020.0,158211002.9,1.089112627900417,0.7191265999999998,0.031823599999999994,0.7509502
6,170547632.6,160092321.1,1.0711404018365969,0.9420812999999999,0.03474120000000001,0.9768224999999999
7,167731029.9,154720434.4,1.0857814071793703,0.7375714,0.024883899999999997,0.7624553
8,171741389.3,157124696.0,1.0937695992874765,0.8092936000000002,0.030963100000000004,0.8402567
9,139661105.3,127584568.9,1.0952443746029288,0.7178142999999999,0.0234192,0.7412335000000001
10,245650604.2,223283060.7,1.1004236478161649,1.0218663,0.0405333,1.0623996
11,186779268.8,178701515.9,1.049288844441899,1.2413542,0.0594359,1.3007901
12,184373779.5,172510798.6,1.0727683390974163,1.0645481,0.037695200000000005,1.1022433
13,195513124.0,195930123.3,1.006269733258606,1.2081450999999999,0.0670409,1.2751860000000002
14,142225321.9,129936769.6,1.0949815551351518,0.7515178,0.0232055,0.7747233
15,183718477.6,184822195.5,1.0060781453224155,1.3497096999999998,0.0668639,1.4165736
16,176445327.6,161940745.6,1.0902305662918632,0.8923500000000001,0.021850499999999995,0.9142005
17,274548736.1,252880463.2,1.086392211469772,1.3199245,0.0324768,1.3524013
18,182242372.1,165838176.2,1.0994530581104272,0.8236551999999999,0.0213683,0.8450235000000001
19,143845184.3,156486713.2,0.9261319187650148,1.2922025000000001,0.0874815,1.3796840000000001
20,140109179.9,130963353.1,1.0727640685234472,0.7697490000000001,0.0328552,0.8026041999999999
21,191011846.8,175262393.3,1.090631858695217,0.9413672000000002,0.0348937,0.9762609
22,382972017.1,358250515.5,1.0721439776248136,1.889076,0.08439920000000001,1.9734752000000004
23,374918353.8,351977103.6,1.0760740597945448,1.5008689,0.0657285,1.5665974
24,409061206.2,366385138.1,1.1165776580525884,1.2275969999999998,0.041015499999999996,1.2686125000000001
25,452339926.7,405038210.9,1.1168490681943526,1.3499294000000002,0.0409239,1.3908533
26,574143561.9,554758873.6,1.0471478810460053,2.1749882,0.16074180000000002,2.33573
27,409195891.7,366146945.6,1.117676467630909,1.178537,0.0528869,1.2314238999999998
28,353516725.8,318271983.0,1.1111248593875396,1.0919832999999999,0.05132420000000001,1.1433075000000001
29,433464754.9,390611019.3,1.109852705934768,1.3455226000000002,0.0585387,1.4040613
30,463281653.2,414266545.0,1.1183886541276147,1.4877220000000002,0.0616636,1.5493856000000004
31,431354587.0,386267360.3,1.1167684353197527,1.3463588999999998,0.057318,1.4036769
32,443582237.0,397247615.6,1.1167630129003407,1.2992886999999997,0.057568299999999996,1.356857
33,534372451.8,476833619.3,1.120753994430955,1.7040666999999998,0.0655516,1.7696183
34,524768305.8,469222587.2,1.118418942812782,1.7141617999999998,0.0641477,1.7783095
35,495803593.9,443109512.3,1.118932325220598,1.5188378,0.06286,1.5816978
36,509507209.9,458185494.0,1.112129397494538,1.5397726000000003,0.063513,1.6032856
37,382107978.8,340819702.8,1.1213092006403254,1.1826142000000002,0.051721,1.2343352
38,421751760.0,376548693.4,1.1200893830699574,1.2858854,0.0537169,1.3396023
39,518389326.4,467642027.7,1.108593567986624,1.5827657,0.0647276,1.6474933
40,576713940.2,514183478.2,1.121675612677386,1.6691485,0.06876200000000002,1.7379105
41,404278208.0,360562270.0,1.1213330114254758,1.2530303,0.0506895,1.3037198
42,793900363.1,705437438.9,1.1254371265962946,2.3385316000000005,0.08852510000000001,2.4270567
43,496071866.4,447643933.7,1.1082852110705634,1.5693930000000003,0.061828499999999995,1.6312214999999999
44,601008084.8,541054684.8,1.1109515817124778,1.8586195,0.07203959999999998,1.9306591000000004
45,752814738.3,664204360.8,1.133494567947478,2.2386600000000003,0.0812436,2.3199036
46,708646100.8,627040050.5,1.1301900008420278,2.1406927,0.0773192,2.2180119
47,623973491.7,554926916.8,1.1245679558625974,1.7815018000000002,0.07035499999999999,1.8518567999999997
48,517536949.4,463411238.6,1.1169169808287922,1.4559838,0.0612181,1.5172018999999999
49,606424159.8,540901654.6,1.121349096304884,1.8219192000000004,0.0710509,1.8929701
50,530053977.8,472068149.1,1.1232368648580409,1.6295185,0.0639219,1.6934404
51,448892700.4,397852381.2,1.1283118166173776,1.2939786,0.05757430000000001,1.3515529000000002
52,717931809.8,636627042.0,1.1277877951396171,2.1834905,0.08009010000000001,2.2635806
53,884672479.2,778686881.6,1.1361264050157664,2.6670708000000003,0.08609589999999999,2.7531667
54,776715455.6,689916395.2,1.1260217080713328,2.222083,0.0816404,2.3037234
55,663767051.9,586157299.5,1.1324521559642222,2.0606881,0.0736143,2.1343024
56,627561926.4,557433065.9,1.1259856058833182,1.8691296999999998,0.0720579,1.9411876
57,613333353.6,542098095.4,1.1314769519633927,1.8096266999999997,0.06940899999999998,1.8790356999999998
58,676753518.5,598029355.0,1.131727529824227,1.9979991000000001,0.0746031,2.0726022
59,579252158.4,519691666.6,1.114686785935682,1.7601028999999997,0.06716910000000001,1.827272
60,543071469.3,480957116.9,1.1294380778890019,1.6476521000000002,0.0650998,1.7127519
61,515974234.5,456295631.5,1.1309961997635412,1.5517904,0.060522299999999994,1.6123126999999997
62,584273154.8,518622605.9,1.1266698233038581,1.7771683,0.06979969999999999,1.8469680000000004
