index,ipc,cpu energy,dram energy,total energy
1917,1.6393368244171143,0.03626700000000001,0.0012207000000000001,0.037487700000000006
1918,1.6375334978103637,0.026251200000000002,0.0007385,0.0269897
1919,1.648169255256653,0.031005799999999993,0.0006714000000000001,0.031677199999999996
1920,1.6442525148391725,0.035571200000000004,0.0007324,0.036303600000000005
1921,1.4345384955406189,0.04706410000000001,0.0030029,0.05006700000000001
1922,1.3975128054618835,0.0504149,0.004162600000000001,0.05457749999999999
1923,1.4007840037345887,0.052154400000000004,0.0044556,0.056609999999999994
1924,1.400771975517273,0.0514159,0.0039000999999999992,0.055316
1925,1.4883914589881897,0.04356070000000001,0.0031615999999999997,0.04672230000000001
1926,1.641790771484375,0.035369700000000004,0.0011048,0.0364745
1927,1.6534176826477052,0.0355284,0.0008973,0.0364257
1928,1.6712725400924682,0.0337096,0.0006409,0.03435049999999999
1929,1.6718512296676635,0.0386657,0.0007018999999999999,0.0393676
1930,1.4480827450752258,0.0444517,0.0028443,0.047296000000000005
1931,1.4070253252983094,0.05118389999999999,0.0041748,0.055358700000000004
1932,1.412362027168274,0.0502807,0.0041565000000000005,0.0544372
1933,1.4095834612846374,0.047534,0.0042968,0.051830799999999996
1934,1.4974282145500184,0.040844500000000006,0.0033202999999999996,0.0441648
1935,1.6521380543708801,0.0364439,0.0010926,0.0375365
1936,1.6409828901290893,0.0362365,0.0009705,0.037207
1937,1.63323233127594,0.0388793,0.0007995000000000001,0.0396788
1938,1.648225522041321,0.03436259999999999,0.0006835,0.0350461
1939,1.4098737955093383,0.0470823,0.0032287,0.05031100000000001
1940,1.3914443373680114,0.0525451,0.004339600000000001,0.056884699999999996
1941,1.420833134651184,0.044952200000000005,0.003820799999999999,0.048773
1942,1.4177835583686829,0.04889510000000001,0.0040588,0.0529539
1943,1.5442651867866517,0.036846899999999995,0.0026978,0.0395447
1944,1.6525953888893128,0.0357238,0.0010742999999999998,0.03679809999999999
1945,1.6631156086921692,0.0369689,0.0009949000000000002,0.037963800000000006
1946,1.655954122543335,0.0339416,0.0006774999999999999,0.0346191
1947,1.664833700656891,0.03878159999999999,0.000708,0.0394896
1948,1.406701910495758,0.047619499999999995,0.0034423999999999995,0.05106190000000001
1949,1.4037556648254395,0.048175,0.0041015,0.052276500000000004
1950,1.3985762238502502,0.05220319999999999,0.0041565,0.0563597
