Total Instructions,Total Cycles,cpu energy,dram energy,total energy,total time
6027054,4888491,511840.0,19104.0,530944.0,0.04521632194519043
5862949,4990400,22766.0,671.0,23437.0,0.0013043880462646484
5864339,5152798,44433.0,1038.0,45471.0,0.001260995864868164
5861932,5135386,31067.0,427.0,31494.0,0.0012369155883789062
5862824,4954448,25635.0,610.0,26245.0,0.0012247562408447266
5863323,5033806,38635.0,672.0,39307.0,0.0012216567993164062
5863136,4692022,21851.0,305.0,22156.0,0.0011944770812988281
5864911,5433907,24414.0,305.0,24719.0,0.0011942386627197266
5864799,5167988,46081.0,671.0,46752.0,0.0011782646179199219
5864991,4833634,26794.0,367.0,27161.0,0.0011818408966064453
5866454,5425066,24903.0,366.0,25269.0,0.001178741455078125
5867203,5104325,29602.0,366.0,29968.0,0.0011773109436035156
5866836,4885943,42114.0,671.0,42785.0,0.001215219497680664
5868463,4635590,22705.0,367.0,23072.0,0.0011968612670898438
5869036,5061089,27649.0,366.0,28015.0,0.001192331314086914
5869039,5222107,20935.0,305.0,21240.0,0.0012078285217285156
5869296,4908806,64636.0,671.0,65307.0,0.0011954307556152344
5868586,5959437,28198.0,245.0,28443.0,0.0012469291687011719
5868552,6134539,36377.0,732.0,37109.0,0.00124359130859375
5869448,4752918,54260.0,855.0,55115.0,0.0012080669403076172
5869895,4753334,22400.0,366.0,22766.0,0.0012052059173583984
5870081,5788018,27160.0,427.0,27587.0,0.001191854476928711
5872797,4902276,41260.0,610.0,41870.0,0.0012047290802001953
5871626,4731173,25269.0,428.0,25697.0,0.0012044906616210938
5870996,5088699,23803.0,488.0,24291.0,0.0012984275817871094
5864507,5288211,56335.0,671.0,57006.0,0.001211404800415039
5865201,4868791,28992.0,427.0,29419.0,0.0012173652648925781
5865114,4985949,26611.0,367.0,26978.0,0.0011909008026123047
5866323,6384665,25452.0,427.0,25879.0,0.0011823177337646484
5867100,4937035,43884.0,671.0,44555.0,0.0011935234069824219
5866985,5573093,23804.0,428.0,24232.0,0.001209259033203125
5868484,6275791,25512.0,366.0,25878.0,0.0012102127075195312
5867721,4828988,44556.0,671.0,45227.0,0.0012001991271972656
5867460,6001948,27527.0,488.0,28015.0,0.0012137889862060547
5868552,5993051,25390.0,367.0,25757.0,0.0012531280517578125
5868937,5061505,25757.0,488.0,26245.0,0.001220703125
5867911,6072946,49133.0,976.0,50109.0,0.0013048648834228516
5869590,5097303,34058.0,977.0,35035.0,0.0013191699981689453
5870069,5091508,45471.0,794.0,46265.0,0.0012044906616210938
5869993,6861302,24780.0,488.0,25268.0,0.001188039779663086
5870720,4891384,21179.0,305.0,21484.0,0.0011796951293945312
5872666,6686081,21668.0,305.0,21973.0,0.0011749267578125
5872546,5015389,46752.0,733.0,47485.0,0.0012333393096923828
5874072,5360862,28565.0,427.0,28992.0,0.001249551773071289
5874448,6172467,25818.0,366.0,26184.0,0.0012004375457763672
5874125,5537699,42907.0,549.0,43456.0,0.0011980533599853516
5874432,5545209,23865.0,367.0,24232.0,0.0012774467468261719
5872245,4965969,36987.0,915.0,37902.0,0.0012936592102050781
5869911,6498820,64392.0,1343.0,65735.0,0.0012941360473632812
5872610,5078586,27527.0,488.0,28015.0,0.0012578964233398438
5872891,5551660,28564.0,488.0,29052.0,0.0012879371643066406
5872499,5321328,44983.0,855.0,45838.0,0.0012578964233398438
5873351,5066282,27344.0,366.0,27710.0,0.001219034194946289
5873889,6416841,19897.0,305.0,20202.0,0.0012061595916748047
5873633,4826797,44739.0,611.0,45350.0,0.0012159347534179688
5875069,6214676,24475.0,366.0,24841.0,0.0012333393096923828
5873853,5245890,29480.0,732.0,30212.0,0.0012621879577636719
5874943,5462280,40649.0,794.0,41443.0,0.0012545585632324219
5876726,4817187,32410.0,610.0,33020.0,0.001249074935913086
5877394,5340024,22460.0,488.0,22948.0,0.0012526512145996094
5877096,4662900,44800.0,733.0,45533.0,0.001214742660522461
5878477,4152100,31372.0,732.0,32104.0,0.0012645721435546875
5879298,4109803,35645.0,1038.0,36683.0,0.0013661384582519531
5880874,4080390,54504.0,854.0,55358.0,0.0012881755828857422
5868670,4237969,28686.0,672.0,29358.0,0.0015304088592529297
5867706,4049228,103943.0,4089.0,108032.0,0.0018622875213623047
5867210,4067860,24719.0,1221.0,25940.0,0.0013582706451416016
5869531,4052969,25269.0,671.0,25940.0,0.001203298568725586
5868434,4063262,45104.0,1160.0,46264.0,0.0011930465698242188
5868409,4065995,23072.0,610.0,23682.0,0.001249551773071289
5869719,4089244,25085.0,671.0,25756.0,0.001232147216796875
5871211,4053759,49560.0,1404.0,50964.0,0.0012252330780029297
5870095,4089509,22461.0,672.0,23133.0,0.0012235641479492188
5873072,4067797,22827.0,610.0,23437.0,0.0012106895446777344
5872644,4055664,24292.0,549.0,24841.0,0.001287698745727539
5873801,4083279,28015.0,671.0,28686.0,0.0012612342834472656
5874768,4094157,38208.0,1343.0,39551.0,0.0014767646789550781
5876025,4091829,26246.0,1281.0,27527.0,0.0014388561248779297
5874209,4123864,27404.0,855.0,28259.0,0.001239776611328125
5875686,4104649,45838.0,1282.0,47120.0,0.001247406005859375
5876409,4097582,26000.0,915.0,26915.0,0.0013196468353271484
5876417,4082106,27649.0,794.0,28443.0,0.0012357234954833984
5877508,4096691,45899.0,1281.0,47180.0,0.0012192726135253906
5877732,4054933,27771.0,916.0,28687.0,0.001232147216796875
5877347,4079896,69152.0,2380.0,71532.0,0.0014560222625732422
5878592,4072918,30884.0,916.0,31800.0,0.001249074935913086
5877943,4070323,24719.0,732.0,25451.0,0.0012192726135253906
5877852,4077168,49988.0,1953.0,51941.0,0.0013210773468017578
5879946,4111490,24597.0,2076.0,26673.0,0.001312255859375
5880904,4040740,33020.0,2197.0,35217.0,0.001337289810180664
5880881,4138467,25024.0,1159.0,26183.0,0.0013363361358642578
5882163,4072924,21851.0,794.0,22645.0,0.0012133121490478516
5882947,4082476,47546.0,1465.0,49011.0,0.0012302398681640625
5882825,4124216,26367.0,1098.0,27465.0,0.0013325214385986328
5884805,4134618,25513.0,855.0,26368.0,0.001216888427734375
5885125,4071121,51147.0,1831.0,52978.0,0.0012137889862060547
5885057,4095492,30884.0,915.0,31799.0,0.0012433528900146484
5886306,4091054,30945.0,733.0,31678.0,0.0012772083282470703
5886601,4080950,17089.0,427.0,17516.0,0.0012459754943847656
5885946,4059851,26917.0,611.0,27528.0,0.0012292861938476562
5886861,4061822,27161.0,1343.0,28504.0,0.0014216899871826172
5887447,4064952,51696.0,1770.0,53466.0,0.0013315677642822266
5887197,4070762,29785.0,1281.0,31066.0,0.0013899803161621094
5887696,4075760,48950.0,1831.0,50781.0,0.001251220703125
5887719,4049085,32288.0,855.0,33143.0,0.0012025833129882812
5887848,4050080,28381.0,732.0,29113.0,0.0011887550354003906
5888991,4064137,59692.0,1465.0,61157.0,0.0011835098266601562
5890210,4048424,23255.0,733.0,23988.0,0.0012028217315673828
5889483,4044977,24292.0,793.0,25085.0,0.0012028217315673828
5891416,4150118,24658.0,732.0,25390.0,0.0012392997741699219
5891846,4169407,48339.0,1465.0,49804.0,0.0012679100036621094
5892069,4074954,25940.0,550.0,26490.0,0.001230001449584961
5892151,4048073,67017.0,2624.0,69641.0,0.0016071796417236328
5893017,4044838,28198.0,671.0,28869.0,0.0013053417205810547
5890431,4049482,29663.0,550.0,30213.0,0.0012004375457763672
5891769,4046291,57007.0,976.0,57983.0,0.0011928081512451172
5891890,4035511,20446.0,428.0,20874.0,0.0012121200561523438
5891660,4268497,25025.0,549.0,25574.0,0.0012011528015136719
5892551,4061249,66101.0,2258.0,68359.0,0.0014388561248779297
5893233,4221745,62011.0,2991.0,65002.0,0.0020351409912109375
5892734,4441064,65186.0,3296.0,68482.0,0.001459360122680664
5894229,7601731,32836.0,1587.0,34423.0,0.0014190673828125
5895308,4539731,57923.0,2929.0,60852.0,0.0019474029541015625
5896770,4140390,65917.0,3540.0,69457.0,0.0018091201782226562
5896182,4098626,61585.0,3235.0,64820.0,0.0020160675048828125
5897246,4112944,66711.0,1770.0,68481.0,0.0014925003051757812
5898563,4101290,58471.0,3601.0,62072.0,0.0017971992492675781
5887277,4070257,67444.0,3418.0,70862.0,0.0016782283782958984
5883629,4046231,36011.0,1526.0,37537.0,0.0015320777893066406
5883842,4226373,28321.0,1648.0,29969.0,0.0018157958984375
5884517,4107882,62377.0,3052.0,65429.0,0.0014107227325439453
5884699,4135761,65491.0,3479.0,68970.0,0.0020096302032470703
5884614,4591976,64819.0,3174.0,67993.0,0.0014445781707763672
5885580,5176600,37598.0,2319.0,39917.0,0.0015625953674316406
5885748,5576899,74767.0,3784.0,78551.0,0.0014851093292236328
5886005,4918459,60364.0,3357.0,63721.0,0.001430511474609375
5886963,5559296,38879.0,2380.0,41259.0,0.00151824951171875
5888037,5317715,64575.0,2808.0,67383.0,0.0013592243194580078
5887505,5387731,30518.0,1587.0,32105.0,0.0013446807861328125
5889439,5390382,73852.0,3479.0,77331.0,0.0015716552734375
5889424,5151974,31677.0,1587.0,33264.0,0.0013782978057861328
5889438,5564907,64575.0,3052.0,67627.0,0.0014357566833496094
5890846,4943952,39368.0,2258.0,41626.0,0.0015430450439453125
5891678,5468007,32226.0,1648.0,33874.0,0.001401662826538086
5890358,4653936,79712.0,4821.0,84533.0,0.0016982555389404297
5891580,4887755,71289.0,2930.0,74219.0,0.001683950424194336
5891978,5726466,37414.0,1892.0,39306.0,0.0015146732330322266
5887664,4986112,71411.0,3723.0,75134.0,0.0017719268798828125
5888902,5296831,61707.0,2991.0,64698.0,0.0014050006866455078
5888919,5126139,65490.0,3235.0,68725.0,0.0017282962799072266
5889017,6361728,33264.0,1343.0,34607.0,0.0015273094177246094
5890067,4820416,69336.0,3723.0,73059.0,0.0015909671783447266
5890048,6359794,78003.0,3906.0,81909.0,0.0018084049224853516
5890136,5795609,36987.0,4761.0,41748.0,0.0016200542449951172
5891922,5838007,31616.0,1709.0,33325.0,0.00170135498046875
5892708,5338571,55664.0,2441.0,58105.0,0.0013570785522460938
5892312,5379845,72326.0,3662.0,75988.0,0.0016632080078125
5893689,6274453,40833.0,2014.0,42847.0,0.0015978813171386719
5894539,4999542,71594.0,3540.0,75134.0,0.0015611648559570312
5894153,5664817,68969.0,2747.0,71716.0,0.0016965866088867188
5894363,5245547,27527.0,1221.0,28748.0,0.0013093948364257812
5894783,5682546,77087.0,3723.0,80810.0,0.0017349720001220703
5894627,7240688,68359.0,3052.0,71411.0,0.0015778541564941406
5895359,6546419,34668.0,2014.0,36682.0,0.0016283988952636719
5895871,6415215,33935.0,1526.0,35461.0,0.0017528533935546875
5895681,7305388,76416.0,3418.0,79834.0,0.0015187263488769531
5896627,6657628,67322.0,3357.0,70679.0,0.0017015933990478516
5897841,6190771,32226.0,1282.0,33508.0,0.0013439655303955078
5896767,7519403,70434.0,3601.0,74035.0,0.0015780925750732422
5898338,6217738,60242.0,2746.0,62988.0,0.0016481876373291016
5900768,7020140,32593.0,1709.0,34302.0,0.0014874935150146484
5893530,7333400,31677.0,1587.0,33264.0,0.0015680789947509766
5894870,6179020,74951.0,3723.0,78674.0,0.0016002655029296875
5895551,6880175,81970.0,4150.0,86120.0,0.0016632080078125
5895547,5180814,64636.0,3601.0,68237.0,0.0017962455749511719
5897087,4888129,34424.0,2014.0,36438.0,0.0015454292297363281
5896923,4642157,71838.0,3907.0,75745.0,0.0017001628875732422
5896572,4746496,68787.0,3723.0,72510.0,0.0015912055969238281
5897585,6556488,66589.0,3479.0,70068.0,0.0017502307891845703
5897871,5105267,32531.0,1526.0,34057.0,0.001416921615600586
5897047,4905280,66895.0,2380.0,69275.0,0.001306772232055664
5898814,5617250,39856.0,2197.0,42053.0,0.0014214515686035156
5898836,5178206,62377.0,2808.0,65185.0,0.001331329345703125
5898552,4953975,23316.0,1037.0,24353.0,0.0012631416320800781
5899285,4810611,24597.0,794.0,25391.0,0.0012204647064208984
5899973,5513148,47058.0,1404.0,48462.0,0.0011980533599853516
5900172,5065056,23254.0,732.0,23986.0,0.0012159347534179688
5901621,5215605,23499.0,671.0,24170.0,0.0012269020080566406
5902059,4701893,23620.0,733.0,24353.0,0.0012221336364746094
5902268,5168360,43701.0,1465.0,45166.0,0.0012180805206298828
5903700,5115299,25940.0,854.0,26794.0,0.0012836456298828125
5904422,4831480,56702.0,1831.0,58533.0,0.0013515949249267578
5902957,4832728,23681.0,733.0,24414.0,0.0012469291687011719
5904266,4837787,24475.0,549.0,25024.0,0.0012278556823730469
5904485,4567291,59754.0,1770.0,61524.0,0.0012922286987304688
5903624,4293233,28259.0,793.0,29052.0,0.0013093948364257812
5904439,4189786,20996.0,489.0,21485.0,0.0012695789337158203
5905027,4141941,48095.0,1037.0,49132.0,0.0012440681457519531
5905016,4185322,26123.0,550.0,26673.0,0.0012271404266357422
5906285,4159897,19959.0,427.0,20386.0,0.0012221336364746094
5906432,4132289,31372.0,549.0,31921.0,0.0011935234069824219
5906318,4158912,43579.0,977.0,44556.0,0.0012671947479248047
5907540,4240665,27466.0,732.0,28198.0,0.0012516975402832031
5908259,4660862,44616.0,916.0,45532.0,0.0012249946594238281
5909453,4642271,24902.0,549.0,25451.0,0.0012412071228027344
5903284,4219038,23316.0,488.0,23804.0,0.0012574195861816406
5903857,4620016,44861.0,977.0,45838.0,0.0012383460998535156
5903831,5453124,22888.0,488.0,23376.0,0.0012094974517822266
5903857,4449641,22949.0,488.0,23437.0,0.0012142658233642578
5904620,4219293,26733.0,489.0,27222.0,0.0011911392211914062
5904099,4141054,27161.0,671.0,27832.0,0.0012240409851074219
5905284,4168398,24109.0,489.0,24598.0,0.0012362003326416016
5905365,4148602,22278.0,549.0,22827.0,0.0012257099151611328
5904951,4173034,47302.0,976.0,48278.0,0.0012180805206298828
5906466,4173236,25268.0,550.0,25818.0,0.0012497901916503906
5907250,4133356,25574.0,488.0,26062.0,0.0012369155883789062
5906020,4133130,43518.0,794.0,44312.0,0.0012094974517822266
5907761,4310184,25268.0,549.0,25817.0,0.0012159347534179688
5908684,4268976,21607.0,427.0,22034.0,0.0012040138244628906
5908687,4145293,45227.0,1038.0,46265.0,0.0012354850769042969
5909861,4143192,24231.0,488.0,24719.0,0.0012218952178955078
5910357,4143627,21423.0,427.0,21850.0,0.0012094974517822266
5910599,4192979,26428.0,550.0,26978.0,0.0012192726135253906
5912234,4226380,45410.0,915.0,46325.0,0.0012230873107910156
5913261,4136233,23376.0,488.0,23864.0,0.001207113265991211
5910977,4147264,18982.0,367.0,19349.0,0.0011935234069824219
5912109,4140603,23865.0,549.0,24414.0,0.0012273788452148438
5912478,4116102,48035.0,1037.0,49072.0,0.0012462139129638672
5911811,4120520,21850.0,489.0,22339.0,0.0012333393096923828
5913071,4180800,45654.0,671.0,46325.0,0.001220703125
5913337,4125841,27344.0,427.0,27771.0,0.001209259033203125
5913512,4120466,23743.0,306.0,24049.0,0.0012106895446777344
5914335,4112479,22338.0,366.0,22704.0,0.0012080669403076172
5915140,4203995,48401.0,732.0,49133.0,0.001199960708618164
5914306,4143092,23743.0,305.0,24048.0,0.0012035369873046875
5916027,4118157,20263.0,306.0,20569.0,0.0012052059173583984
5915979,4138574,45716.0,671.0,46387.0,0.0012426376342773438
5916238,4152350,26489.0,366.0,26855.0,0.0012247562408447266
5917552,4128069,19470.0,305.0,19775.0,0.0012319087982177734
5918576,4589016,53039.0,794.0,53833.0,0.0012400150299072266
5917563,5922090,25940.0,366.0,26306.0,0.0012211799621582031
5918583,4486956,19776.0,305.0,20081.0,0.0011968612670898438
5919126,4264570,45043.0,855.0,45898.0,0.0012171268463134766
5918434,4249021,24048.0,305.0,24353.0,0.0011997222900390625
5919580,4258884,22644.0,305.0,22949.0,0.0012362003326416016
5920011,4156935,22278.0,366.0,22644.0,0.001253366470336914
5919703,4143772,50903.0,733.0,51636.0,0.0012273788452148438
5920875,4220537,20508.0,305.0,20813.0,0.0012409687042236328
5921202,4179731,51758.0,1037.0,52795.0,0.0013499259948730469
5921975,4238566,24841.0,428.0,25269.0,0.0012235641479492188
5923466,4155543,20447.0,305.0,20752.0,0.00122833251953125
5923450,4130429,60546.0,1892.0,62438.0,0.0017778873443603516
5918058,4125165,68176.0,2258.0,70434.0,0.0018229484558105469
5919766,4135339,79407.0,3784.0,83191.0,0.001959562301635742
5921912,4391080,65124.0,3418.0,68542.0,0.0016870498657226562
5928384,4921845,78308.0,4090.0,82398.0,0.002233743667602539
5907816,6492156,62378.0,3296.0,65674.0,0.0015277862548828125
5907785,5047058,70068.0,4028.0,74096.0,0.0021560192108154297
5907385,5366559,71411.0,3296.0,74707.0,0.0015206336975097656
5908267,5100340,70007.0,3845.0,73852.0,0.0021257400512695312
5908483,5220742,70740.0,4089.0,74829.0,0.0017235279083251953
5908133,5324441,70007.0,3662.0,73669.0,0.0021419525146484375
5910011,4882067,33813.0,1953.0,35766.0,0.0016062259674072266
5910567,4871145,75622.0,4089.0,79711.0,0.0016493797302246094
5909914,5484329,63355.0,4028.0,67383.0,0.0016765594482421875
5910924,5336123,72387.0,3968.0,76355.0,0.0017249584197998047
5911702,5771458,73669.0,4394.0,78063.0,0.002004384994506836
5911552,4887439,68176.0,3540.0,71716.0,0.0017707347869873047
6040194,5382281,74707.0,4456.0,79163.0,0.0023119449615478516
5913982,4892272,62378.0,3662.0,66040.0,0.0018007755279541016
5913697,5741527,70984.0,4455.0,75439.0,0.0018758773803710938
5915107,5382022,64453.0,3601.0,68054.0,0.0017240047454833984
5914416,5114739,72448.0,4822.0,77270.0,0.0022530555725097656
5914568,6157776,76477.0,4151.0,80628.0,0.001950979232788086
5915548,6087957,59936.0,3906.0,63842.0,0.0022902488708496094
5916010,5214369,71777.0,4211.0,75988.0,0.0018458366394042969
5915823,6476190,72632.0,6531.0,79163.0,0.0021920204162597656
5916600,6331285,66162.0,4089.0,70251.0,0.0018634796142578125
5917560,6366375,75744.0,4273.0,80017.0,0.0020995140075683594
5916880,4937611,65429.0,4150.0,69579.0,0.002081632614135742
5917557,5666058,70740.0,4273.0,75013.0,0.002118825912475586
5918691,5776999,35461.0,2380.0,37841.0,0.001519918441772461
5918996,5563217,72571.0,4700.0,77271.0,0.001791238784790039
5920354,5738843,63232.0,4272.0,67504.0,0.0017061233520507812
5919825,5674654,74097.0,4578.0,78675.0,0.0018360614776611328
5918343,6281161,68237.0,4516.0,72753.0,0.001735687255859375
5919786,5475063,71716.0,4151.0,75867.0,0.0017445087432861328
5920423,5452908,33081.0,1953.0,35034.0,0.0017528533935546875
5918804,5507642,41260.0,2381.0,43641.0,0.00167083740234375
5919909,6055599,65612.0,4211.0,69823.0,0.0020291805267333984
5920144,5251786,63416.0,3967.0,67383.0,0.0017664432525634766
5920195,5274201,70861.0,3540.0,74401.0,0.0017597675323486328
5920357,6260678,67261.0,4029.0,71290.0,0.001634359359741211
5920866,5212224,69092.0,4821.0,73913.0,0.0020513534545898438
5921370,5038232,71960.0,3846.0,75806.0,0.0016579627990722656
5922690,5523569,68969.0,4028.0,72997.0,0.0019309520721435547
5922932,5460680,70374.0,4578.0,74952.0,0.0017437934875488281
5922726,4885096,67260.0,4577.0,71837.0,0.0020058155059814453
5924680,4915786,71655.0,3845.0,75500.0,0.0014786720275878906
5925385,5918082,33631.0,2015.0,35646.0,0.0016241073608398438
5924389,5189970,27100.0,1404.0,28504.0,0.0014271736145019531
5925883,4985819,73852.0,4395.0,78247.0,0.0016493797302246094
5926863,5714004,36377.0,1648.0,38025.0,0.0014355182647705078
5926402,6618235,69580.0,3906.0,73486.0,0.0015761852264404297
5926802,4914491,68908.0,3906.0,72814.0,0.0016624927520751953
5927844,4947879,26001.0,1404.0,27405.0,0.0014495849609375
5927699,6607562,62927.0,3723.0,66650.0,0.0013988018035888672
5928562,4933553,29053.0,1160.0,30213.0,0.0012707710266113281
5928537,5782389,46631.0,1953.0,48584.0,0.0012590885162353516
5929159,4945136,25085.0,854.0,25939.0,0.0012290477752685547
5930059,5336952,22949.0,794.0,23743.0,0.0011889934539794922
5930957,4374311,47241.0,1404.0,48645.0,0.0011992454528808594
5930109,4292233,23255.0,732.0,23987.0,0.001188039779663086
5931664,4306158,24170.0,855.0,25025.0,0.001275777816772461
5932354,4221541,44860.0,1220.0,46080.0,0.0012493133544921875
5932584,4198614,26184.0,489.0,26673.0,0.0012249946594238281
5933650,4182429,24720.0,488.0,25208.0,0.0012197494506835938
5934973,4160357,57311.0,1648.0,58959.0,0.0014925003051757812
5937677,4192926,28992.0,1404.0,30396.0,0.0014133453369140625
5939908,4177321,44922.0,1098.0,46020.0,0.0012438297271728516
5938598,4148400,29663.0,794.0,30457.0,0.0012590885162353516
5937279,4287828,18066.0,427.0,18493.0,0.0012192726135253906
5937670,4205782,44678.0,1037.0,45715.0,0.0012288093566894531
5938376,4160103,21362.0,428.0,21790.0,0.0012257099151611328
5939107,4193190,29724.0,549.0,30273.0,0.001220703125
5938411,4207564,24109.0,488.0,24597.0,0.0012145042419433594
5938883,4214597,26245.0,610.0,26855.0,0.0012278556823730469
5938922,4219640,22034.0,366.0,22400.0,0.001218557357788086
5939574,4316561,25207.0,549.0,25756.0,0.0012154579162597656
5940469,4234958,22278.0,489.0,22767.0,0.0012128353118896484
5940470,4244930,45471.0,915.0,46386.0,0.0011970996856689453
5941045,4230082,24658.0,733.0,25391.0,0.0013327598571777344
5941222,4169773,44434.0,976.0,45410.0,0.0012347698211669922
5941308,4201413,27283.0,489.0,27772.0,0.0012252330780029297
5943015,4196264,26672.0,488.0,27160.0,0.0012171268463134766
5943603,4171242,43823.0,1037.0,44860.0,0.001249074935913086
5942393,4159647,27649.0,611.0,28260.0,0.001280069351196289
5943059,4180407,23010.0,488.0,23498.0,0.0012097358703613281
5943384,4175239,46448.0,1038.0,47486.0,0.0012197494506835938
5942998,4289209,25512.0,488.0,26000.0,0.0011920928955078125
5943778,4229450,23194.0,366.0,23560.0,0.0012006759643554688
5944921,4186034,22827.0,916.0,23743.0,0.0012121200561523438
5944557,4191054,26795.0,549.0,27344.0,0.0012116432189941406
5945703,4197491,21789.0,427.0,22216.0,0.0012121200561523438
5945601,4283039,22278.0,489.0,22767.0,0.0012066364288330078
5946020,4225811,44372.0,915.0,45287.0,0.0012214183807373047
5946879,4299543,28443.0,549.0,28992.0,0.0012111663818359375
5947818,4187293,20996.0,428.0,21424.0,0.0011973381042480469
5947380,4185908,20568.0,427.0,20995.0,0.0011980533599853516
5948976,4326204,46021.0,915.0,46936.0,0.0011987686157226562
5949691,4317205,25390.0,428.0,25818.0,0.0011897087097167969
5949440,4201937,23499.0,610.0,24109.0,0.0012421607971191406
5949479,4186433,50049.0,1038.0,51087.0,0.0012857913970947266
5949981,4181648,26733.0,427.0,27160.0,0.0012345314025878906
5949302,4170883,21179.0,366.0,21545.0,0.001226663589477539
5950636,4186600,49744.0,610.0,50354.0,0.0012111663818359375
5950678,4205541,21362.0,428.0,21790.0,0.0012257099151611328
5950133,4170979,25696.0,366.0,26062.0,0.0012276172637939453
5951694,4230708,46264.0,671.0,46935.0,0.0011970996856689453
5952367,4246704,23132.0,305.0,23437.0,0.001190185546875
5951279,4177481,22888.0,306.0,23194.0,0.0012385845184326172
5953090,4196507,47486.0,671.0,48157.0,0.0012416839599609375
5953938,4170864,26489.0,366.0,26855.0,0.0012233257293701172
5953677,4174566,23010.0,366.0,23376.0,0.001257181167602539
5955039,4191408,48157.0,794.0,48951.0,0.0012829303741455078
5955826,4162056,20385.0,305.0,20690.0,0.0012409687042236328
5955535,4193897,26795.0,427.0,27222.0,0.0012621879577636719
5957272,4211157,47119.0,733.0,47852.0,0.0012083053588867188
5956751,4161534,23498.0,366.0,23864.0,0.0011951923370361328
5956268,4313228,29541.0,427.0,29968.0,0.0012183189392089844
5957615,4335869,20508.0,244.0,20752.0,0.0012013912200927734
5957972,4218310,49255.0,733.0,49988.0,0.0012102127075195312
5957269,4159923,24841.0,305.0,25146.0,0.001226186752319336
5958585,4264640,23438.0,305.0,23743.0,0.0012302398681640625
5959116,4254243,42968.0,610.0,43578.0,0.0012125968933105469
5959048,4201852,23865.0,306.0,24171.0,0.0012204647064208984
5959563,4178002,27527.0,305.0,27832.0,0.0012555122375488281
5960676,4201977,71655.0,2868.0,74523.0,0.0017116069793701172
5960190,4191204,59631.0,3418.0,63049.0,0.001779317855834961
5961646,4165093,74219.0,4212.0,78431.0,0.0018897056579589844
5962490,4514316,77270.0,4516.0,81786.0,0.0017139911651611328
5962180,5263267,66528.0,4700.0,71228.0,0.002179384231567383
5963948,6509369,60974.0,3113.0,64087.0,0.001817941665649414
5964423,5153849,78430.0,4516.0,82946.0,0.0018613338470458984
5962688,4972306,97290.0,6287.0,103577.0,0.002121448516845703
5963995,6013716,24902.0,1648.0,26550.0,0.0017354488372802734
5964791,5218372,34973.0,2197.0,37170.0,0.0016360282897949219
5964128,5289486,68482.0,3784.0,72266.0,0.0015141963958740234
5965167,5739894,36132.0,1526.0,37658.0,0.0014102458953857422
5965498,5286129,67932.0,3174.0,71106.0,0.0014138221740722656
5965418,5700501,35156.0,1526.0,36682.0,0.00138092041015625
5966912,5555672,62195.0,2563.0,64758.0,0.0013942718505859375
5966852,5926186,32043.0,1038.0,33081.0,0.0012812614440917969
5966723,5548889,59998.0,1892.0,61890.0,0.0012555122375488281
5968468,5285349,31128.0,1098.0,32226.0,0.0012714862823486328
5968844,5323431,80993.0,3968.0,84961.0,0.0015115737915039062
5968498,5848260,39795.0,2014.0,41809.0,0.0014891624450683594
5969968,5888663,83008.0,3906.0,86914.0,0.0016987323760986328
5970619,5177408,79833.0,5615.0,85448.0,0.002178192138671875
5970949,6227139,53406.0,2686.0,56092.0,0.0019452571868896484
5971403,5890686,33996.0,1831.0,35827.0,0.0016717910766601562
5971676,5463732,69153.0,3784.0,72937.0,0.0017361640930175781
5970979,6170424,64331.0,3113.0,67444.0,0.0014903545379638672
5972001,5236861,70312.0,3662.0,73974.0,0.0017726421356201172
5972521,5670251,61829.0,5005.0,66834.0,0.001641988754272461
5971882,5749389,35766.0,2014.0,37780.0,0.0015673637390136719
5973346,5270210,68848.0,3235.0,72083.0,0.0017316341400146484
5974188,6179606,63476.0,3235.0,66711.0,0.0014224052429199219
5973427,5457156,37842.0,3173.0,41015.0,0.001708984375
5974944,4892117,27160.0,1526.0,28686.0,0.0014407634735107422
5976015,6918047,72083.0,3846.0,75929.0,0.0016973018646240234
5975994,5641365,59936.0,3356.0,63292.0,0.0016672611236572266
5976660,6337395,76050.0,4822.0,80872.0,0.0017137527465820312
5977400,5116822,60974.0,4639.0,65613.0,0.0019059181213378906
5977471,5701419,34179.0,1892.0,36071.0,0.001529693603515625
5978636,5318893,68848.0,3357.0,72205.0,0.0017333030700683594
5978397,4988738,71472.0,3235.0,74707.0,0.0015635490417480469
5977844,6077723,76660.0,3540.0,80200.0,0.0018579959869384766
5979025,5127218,36071.0,1465.0,37536.0,0.0015206336975097656
5979580,5957748,74463.0,4150.0,78613.0,0.00157928466796875
5978629,5221154,67139.0,3906.0,71045.0,0.001489877700805664
5980269,4969442,35644.0,2747.0,38391.0,0.001470327377319336
5980683,6669716,72632.0,3662.0,76294.0,0.0014832019805908203
5980655,4977003,33813.0,1404.0,35217.0,0.0013701915740966797
5981298,6227119,63415.0,3296.0,66711.0,0.0015838146209716797
5982511,5109870,68177.0,2929.0,71106.0,0.0017688274383544922
5984272,7367735,67260.0,3296.0,70556.0,0.0014650821685791016
5983843,5106507,77453.0,4029.0,81482.0,0.0017971992492675781
5984283,6539117,41382.0,4760.0,46142.0,0.0017580986022949219
5984143,5268391,72326.0,5005.0,77331.0,0.0020570755004882812
5985483,4925113,79346.0,4212.0,83558.0,0.0018181800842285156
5986281,6857838,66101.0,4516.0,70617.0,0.0017132759094238281
