index,epc,cpu energy,dram energy,total energy,total time
6303,1.2235921621322632,69457.0,11780.0,81237.0,0.006100654602050781
6304,0.9800798296928406,110412.0,17395.0,127807.0,0.007522106170654297
6305,1.150583267211914,121338.0,11963.0,133301.0,0.006508350372314453
6306,1.199016809463501,115662.0,11780.0,127442.0,0.006230354309082031
6307,0.9584781527519226,145691.0,17212.0,162903.0,0.007638692855834961
6308,1.361890435218811,103698.0,11474.0,115172.0,0.005820751190185547
6309,0.9897364974021912,136962.0,17822.0,154784.0,0.007470369338989258
6310,1.219220757484436,63965.0,8911.0,72876.0,0.006108760833740234
6311,1.340348720550537,40955.0,13305.0,54260.0,0.005629062652587891
6312,1.2051900625228882,56763.0,13611.0,70374.0,0.006219148635864258
6313,1.4411869049072266,44373.0,8911.0,53284.0,0.005249738693237305
6314,1.199906349182129,73487.0,16602.0,90089.0,0.006288051605224609
6315,1.4566049575805664,43091.0,6653.0,49744.0,0.005227804183959961
6316,1.2348374128341675,63172.0,16480.0,79652.0,0.006145477294921875
6317,1.4519507884979248,42236.0,5616.0,47852.0,0.00522613525390625
6318,1.3362994194030762,60912.0,13427.0,74339.0,0.00564122200012207
6319,1.367357850074768,44983.0,8789.0,53772.0,0.005532979965209961
6320,1.2786478996276855,64209.0,12635.0,76844.0,0.00588226318359375
6321,1.3268331289291382,62195.0,11231.0,73426.0,0.005755901336669922
6322,1.4055941104888916,62073.0,8239.0,70312.0,0.005400180816650391
6323,1.1085357666015625,79529.0,18310.0,97839.0,0.006890773773193359
6324,1.389412760734558,59143.0,8911.0,68054.0,0.005536079406738281
6325,1.2051002979278564,62988.0,11657.0,74645.0,0.00638580322265625
6326,1.0052202939987183,121277.0,18433.0,139710.0,0.00766301155090332
6327,1.3209164142608643,131042.0,12085.0,143127.0,0.005829572677612305
6328,1.1442015171051025,128540.0,11414.0,139954.0,0.006567478179931641
6329,1.143593192100525,132141.0,14038.0,146179.0,0.006811380386352539
6330,1.094349980354309,113586.0,15137.0,128723.0,0.007302999496459961
6331,0.8591520190238953,120910.0,22095.0,143005.0,0.008733987808227539
6332,1.0457960367202759,88195.0,15991.0,104186.0,0.0072002410888671875
6333,1.3354175090789795,54565.0,5616.0,60181.0,0.005682229995727539
6334,1.0964314937591553,83068.0,15442.0,98510.0,0.006996631622314453
6335,1.395889163017273,41076.0,5310.0,46386.0,0.005407571792602539
6336,1.3772436380386353,56580.0,12879.0,69459.0,0.005504608154296875
6337,1.3393555879592896,51086.0,11048.0,62134.0,0.005655765533447266
6338,1.417778491973877,49011.0,9704.0,58715.0,0.005346775054931641
6339,1.1389256715774536,55786.0,12451.0,68237.0,0.006468772888183594
6340,1.0245097875595093,87341.0,12329.0,99670.0,0.0074460506439208984
6341,1.0339158773422241,81055.0,14648.0,95703.0,0.007231235504150391
6342,1.072555661201477,81848.0,14038.0,95886.0,0.00696253776550293
6343,0.9190617799758911,115234.0,20996.0,136230.0,0.008351802825927734
6344,1.3199642896652222,91857.0,10010.0,101867.0,0.005888938903808594
6345,1.1758337020874023,153442.0,15076.0,168518.0,0.006474733352661133
6346,1.3276982307434082,107726.0,8728.0,116454.0,0.005831718444824219
6347,1.4539096355438232,81604.0,6653.0,88257.0,0.005296230316162109
6348,1.187448263168335,85937.0,11780.0,97717.0,0.006364107131958008
6349,1.3749059438705444,55848.0,6775.0,62623.0,0.005510807037353516
6350,1.293533444404602,58411.0,8362.0,66773.0,0.006010293960571289
6351,1.4190950393676758,49866.0,8179.0,58045.0,0.0053899288177490234
6352,1.213465929031372,58960.0,13367.0,72327.0,0.0062029361724853516
6353,0.9347864389419556,98327.0,23010.0,121337.0,0.008121252059936523
6354,1.483773946762085,37049.0,5310.0,42359.0,0.005143165588378906
6355,1.0550698041915894,87097.0,16540.0,103637.0,0.007213115692138672
6356,1.4823707342147827,43335.0,5798.0,49133.0,0.00511622428894043
6357,1.4015074968338013,44190.0,7934.0,52124.0,0.005436897277832031
6358,1.3416129350662231,45899.0,9705.0,55604.0,0.005607128143310547
6359,1.4038505554199219,38574.0,9094.0,47668.0,0.0054090023040771484
6360,1.144416332244873,70617.0,14648.0,85265.0,0.0065920352935791016
6361,1.2881410121917725,56396.0,12268.0,68664.0,0.005849599838256836
6362,1.27040696144104,48644.0,10498.0,59142.0,0.006005287170410156
6363,1.1638106107711792,66040.0,11353.0,77393.0,0.00641322135925293
6364,1.10958993434906,76721.0,17578.0,94299.0,0.006871223449707031
6365,1.258653163909912,71411.0,10804.0,82215.0,0.006141185760498047
6366,1.1137900352478027,93261.0,15930.0,109191.0,0.006757974624633789
6367,1.2112406492233276,61585.0,9644.0,71229.0,0.006175994873046875
6368,1.1532074213027954,81909.0,11902.0,93811.0,0.006625175476074219
6369,1.329709529876709,43640.0,8850.0,52490.0,0.005722761154174805
6370,1.3885853290557861,50720.0,7019.0,57739.0,0.005494117736816406
6371,1.2952020168304443,55420.0,13916.0,69336.0,0.0059032440185546875
6372,1.243016004562378,67200.0,11047.0,78247.0,0.00610041618347168
6373,1.2970975637435913,63171.0,8667.0,71838.0,0.005836009979248047
6374,0.8056955933570862,178039.0,25757.0,203796.0,0.009387493133544922
6375,0.919106662273407,134521.0,19165.0,153686.0,0.008269786834716797
6376,1.5037062168121338,33142.0,4700.0,37842.0,0.005037069320678711
6377,1.1112571954727173,88806.0,16601.0,105407.0,0.006780147552490234
6378,1.3068674802780151,175415.0,39368.0,214783.0,0.02420639991760254
6379,1.2754144668579102,60364.0,12756.0,73120.0,0.0059435367584228516
6380,1.2205593585968018,67077.0,10621.0,77698.0,0.006212949752807617
6381,1.2175345420837402,68176.0,12939.0,81115.0,0.006216764450073242
6382,1.2437121868133545,74279.0,12817.0,87096.0,0.00604248046875
6383,1.3908085823059082,49195.0,7630.0,56825.0,0.005519866943359375
6384,0.8786537647247314,118469.0,20019.0,138488.0,0.008681058883666992
6385,1.2097235918045044,125976.0,11108.0,137084.0,0.006124258041381836
6386,1.4404287338256836,87830.0,7812.0,95642.0,0.00534367561340332
6387,1.2140955924987793,91491.0,11414.0,102905.0,0.0063784122467041016
6388,1.2598512172698975,90332.0,11719.0,102051.0,0.006127357482910156
6389,1.390981674194336,67383.0,8545.0,75928.0,0.005528926849365234
6390,1.38508939743042,61951.0,9766.0,71717.0,0.005467653274536133
6391,0.9834681153297424,90331.0,18311.0,108642.0,0.0075931549072265625
6392,1.2488960027694702,45410.0,6897.0,52307.0,0.0061452388763427734
6393,1.0308623313903809,92895.0,16845.0,109740.0,0.0073201656341552734
6394,1.4959149360656738,29907.0,4456.0,34363.0,0.005079746246337891
6395,1.315233588218689,49926.0,13489.0,63415.0,0.005799531936645508
6396,1.4384323358535767,33508.0,5127.0,38635.0,0.005276918411254883
6397,1.3741912841796875,42298.0,10681.0,52979.0,0.005551338195800781
6398,1.3643189668655396,46692.0,9155.0,55847.0,0.005562305450439453
6399,1.3925942182540894,45716.0,9033.0,54749.0,0.005449056625366211
6400,1.141958236694336,67322.0,15808.0,83130.0,0.006661891937255859
6401,1.0072860717773438,56091.0,8667.0,64758.0,0.007540225982666016
6402,0.9479953646659851,68665.0,15503.0,84168.0,0.007975101470947266
6403,0.8882409334182739,200377.0,21728.0,222105.0,0.008561134338378906
6404,1.3635953664779663,74219.0,7934.0,82153.0,0.005563259124755859
6405,1.0496937036514282,139099.0,17090.0,156189.0,0.0073773860931396484
6406,1.2581723928451538,95337.0,11414.0,106751.0,0.006335020065307617
6407,1.0933200120925903,94727.0,13794.0,108521.0,0.006786346435546875
6408,1.2213588953018188,82275.0,13062.0,95337.0,0.006428718566894531
6409,1.0315357446670532,117920.0,18433.0,136353.0,0.007140398025512695
