Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
4188,7086583120.0,3643764220.0,267743368.0,30355452.0,2354852.0,32710304.0,1.4420390129089355
4189,7093137115.0,3640798263.0,263537237.0,30530744.0,2366815.0,32897559.0,1.444399118423462
4190,7100090523.0,3641529030.0,268782788.0,30601362.0,2288507.0,32889869.0,1.4500505924224854
4191,7106079177.0,3635439725.0,271077924.0,30528609.0,2318353.0,32846962.0,1.4486942291259766
4192,7111847844.0,3669269917.0,272955188.0,30500044.0,2357049.0,32857093.0,1.4443156719207764
4193,7156390301.0,3683468368.0,273012522.0,30428999.0,2351068.0,32780067.0,1.4447872638702393
4194,7160552193.0,3673368282.0,269964384.0,30582564.0,2330377.0,32912941.0,1.4497380256652832
4195,7164198298.0,3680062022.0,271418341.0,30484602.0,2360834.0,32845436.0,1.447432518005371
4196,7168060162.0,3678170055.0,272558463.0,30639387.0,2372431.0,33011818.0,1.4544517993927002
4197,7171801196.0,3632363438.0,271610740.0,30632062.0,2367731.0,32999793.0,1.4531762599945068
4198,7176087408.0,3672269995.0,268275096.0,30895306.0,2320978.0,33216284.0,1.462549924850464
4199,7179823302.0,3698784272.0,275519323.0,30701887.0,2367975.0,33069862.0,1.4560201168060305
4200,7183386359.0,3701104758.0,279576936.0,30932538.0,2378167.0,33310705.0,1.4626522064208984
4201,7187224500.0,3711757749.0,280542386.0,30821149.0,2369073.0,33190222.0,1.4597218036651611
4202,7191509079.0,3703089205.0,276929384.0,31029950.0,2365838.0,33395788.0,1.4681758880615234
4203,7197406788.0,3695671215.0,284249673.0,34491611.0,3017387.0,37508998.0,1.5619964599609375
4204,7200593335.0,3701105708.0,283662122.0,33549109.0,3011100.0,36560209.0,1.540494441986084
4205,7203405998.0,3707605791.0,283454111.0,32601967.0,2951592.0,35553559.0,1.5092415809631348
4206,7207601630.0,3705973292.0,281580554.0,32573525.0,2791558.0,35365083.0,1.5105772018432615
4207,7210397584.0,3712208748.0,288484795.0,32053812.0,2663873.0,34717685.0,1.4976160526275637
4208,7213443357.0,3728985373.0,278610954.0,31745524.0,2505365.0,34250889.0,1.4856452941894531
4209,7253593158.0,3738041096.0,277699383.0,34024876.0,2551752.0,36576628.0,1.602550983428955
4210,7248089928.0,3706997419.0,275968108.0,34282139.0,2612115.0,36894254.0,1.5757994651794434
4211,7241755319.0,3716095727.0,273941323.0,31069439.0,2364130.0,33433569.0,1.4756405353546145
4212,7237101778.0,3733123543.0,273649286.0,30736921.0,2326715.0,33063636.0,1.4658355712890625
4213,7232803555.0,3726379608.0,277791560.0,30704633.0,2321467.0,33026100.0,1.4611375331878662
4214,7228646770.0,3706706937.0,271786441.0,30994367.0,2328852.0,33323219.0,1.4688453674316406
4215,7225276032.0,3705486279.0,270649839.0,32316385.0,2433160.0,34749545.0,1.536555290222168
4216,7220205937.0,3671144985.0,275737842.0,31157575.0,2360773.0,33518348.0,1.4790866374969482
4217,7167907495.0,3665135082.0,273246750.0,30753583.0,2342951.0,33096534.0,1.467158555984497
4218,7163671769.0,3667148234.0,271079081.0,30799543.0,2322137.0,33121680.0,1.4636774063110352
4219,7159273920.0,3667681681.0,269161057.0,30629866.0,2311456.0,32941322.0,1.4615731239318848
4220,7154798220.0,3675192262.0,269150661.0,30729902.0,2346918.0,33076820.0,1.4609870910644531
4221,7150627651.0,3648808167.0,266420310.0,30639631.0,2311517.0,32951148.0,1.461292028427124
4222,7146095710.0,3658748437.0,264420140.0,30618880.0,2315485.0,32934365.0,1.4540667533874512
4223,7141412020.0,3649010909.0,263489320.0,30669294.0,2321649.0,32990943.0,1.4600131511688232
4224,7136402148.0,3671620828.0,265703022.0,30577741.0,2370294.0,32948035.0,1.4574506282806396
4225,7181066976.0,3689090613.0,263141098.0,30300948.0,2340693.0,32641641.0,1.4458625316619873
4226,7184974625.0,3684481714.0,264797571.0,30348555.0,2336053.0,32684608.0,1.4468014240264893
4227,7188984115.0,3693906273.0,263923785.0,30419234.0,2356683.0,32775917.0,1.453719139099121
4228,7192822691.0,3705946174.0,269563032.0,30439437.0,2346918.0,32786355.0,1.4538414478302002
4229,7196800278.0,3692930932.0,263928683.0,30711652.0,2335870.0,33047522.0,1.460836410522461
4230,7200535875.0,3691871661.0,259487558.0,30578718.0,2356500.0,32935218.0,1.4546501636505127
4231,7204538672.0,3714766968.0,259395018.0,30695722.0,2365289.0,33061011.0,1.4659719467163086
4232,7208148270.0,3696777967.0,259409081.0,30654341.0,2360895.0,33015236.0,1.4631755352020264
4233,7212178860.0,3706249969.0,260745234.0,30988324.0,2339288.0,33327612.0,1.4696407318115234
4234,7215865170.0,3708140095.0,257896436.0,30670148.0,2354120.0,33024268.0,1.46454119682312
4235,7220018493.0,3715358927.0,262969609.0,30856611.0,2352899.0,33209510.0,1.4724788665771484
4236,7223615506.0,3721936970.0,268140279.0,30943036.0,2344598.0,33287634.0,1.474168300628662
4237,7227444598.0,3715143654.0,270906561.0,30960736.0,2358759.0,33319495.0,1.4724106788635254
4238,7231365097.0,3718302633.0,272383334.0,30975263.0,2347406.0,33322669.0,1.4752435684204102
4239,7234490221.0,3707182407.0,273146941.0,30808820.0,2348566.0,33157386.0,1.4730823040008545
4240,7237619229.0,3730494079.0,273446837.0,30921186.0,2349237.0,33270423.0,1.469986915588379
4241,7285908906.0,3756608238.0,272453496.0,30981061.0,2352411.0,33333472.0,1.4752514362335205
4242,7293082336.0,3754655077.0,272791081.0,31092755.0,2351190.0,33443945.0,1.480804681777954
4243,7299774356.0,3758875289.0,275970068.0,31084942.0,2361505.0,33446447.0,1.480111598968506
4244,7306504229.0,3751771799.0,270926557.0,31005719.0,2351739.0,33357458.0,1.4777390956878662
4245,7313353724.0,3762266432.0,270974542.0,31101605.0,2346613.0,33448218.0,1.4833307266235352
4246,7320142797.0,3766364457.0,271937562.0,31327739.0,2371820.0,33699559.0,1.4886837005615234
4247,7326617449.0,3755481676.0,270933196.0,31177655.0,2372613.0,33550268.0,1.4868857860565186
4248,7333270362.0,3786004175.0,266114414.0,31333965.0,2377924.0,33711889.0,1.4844846725463867
4249,7292096181.0,3745793485.0,261755965.0,31403912.0,2371576.0,33775488.0,1.4936039447784424
4250,7298738731.0,3741755433.0,262601209.0,31438396.0,2356927.0,33795323.0,1.492846965789795
4251,7305399390.0,3762082578.0,269101161.0,31312786.0,2344171.0,33656957.0,1.492480993270874
4252,7312297637.0,3749786319.0,277614040.0,31473674.0,2325739.0,33799413.0,1.4964842796325684
4253,7318836515.0,3766240938.0,276765779.0,31305218.0,2346979.0,33652197.0,1.4918408393859863
4254,7325275816.0,3751735290.0,277789716.0,31265545.0,2395868.0,33661413.0,1.484250545501709
4255,7331522372.0,3756110449.0,273796704.0,31116376.0,2372919.0,33489295.0,1.485285758972168
4256,7337819061.0,3771136676.0,277427931.0,31283428.0,2395319.0,33678747.0,1.4861533641815186
4257,7383469387.0,3794625749.0,275925593.0,31452007.0,2379755.0,33831762.0,1.4948935508728027
4258,7387721884.0,3797927900.0,275737559.0,31371929.0,2354181.0,33726110.0,1.496544599533081
4259,7391221993.0,3795267781.0,274490258.0,31144513.0,2383966.0,33528479.0,1.4866831302642822
4260,7395265335.0,3793474693.0,280260096.0,31411785.0,2393549.0,33805334.0,1.494898796081543
4261,7399485937.0,3792402751.0,275019527.0,31627055.0,2337763.0,33964818.0,1.5050320625305176
4262,7403105009.0,3730400563.0,272089241.0,31553325.0,2392755.0,33946080.0,1.4995479583740234
4263,7407800623.0,3794028551.0,274836583.0,32133585.0,2380731.0,34514316.0,1.527890682220459
4264,7410844630.0,3803557794.0,271439825.0,31606853.0,2410028.0,34016881.0,1.498495101928711
4265,7416371104.0,3802415294.0,278021352.0,33679845.0,2504754.0,36184599.0,1.592108964920044
4266,7418759869.0,3819831576.0,278028867.0,31675089.0,2412286.0,34087375.0,1.508086919784546
4267,7422741470.0,3834719335.0,273915361.0,31756632.0,2407770.0,34164402.0,1.512195110321045
4268,7426816228.0,3827061720.0,277647679.0,31822062.0,2370477.0,34192539.0,1.5141780376434326
4269,7431650582.0,3833273335.0,278886774.0,35169039.0,2600518.0,37769557.0,1.6219353675842283
4270,7435072586.0,3819586612.0,277572633.0,32825477.0,2467096.0,35292573.0,1.540125608444214
4271,7438380491.0,3827853173.0,280686885.0,32844154.0,2540948.0,35385102.0,1.5465734004974363
4272,7450327726.0,3841012168.0,282494450.0,50283929.0,3832754.0,54116683.0,2.189205884933472
4273,7484544024.0,3862686151.0,284887209.0,33914769.0,2534051.0,36448820.0,1.5415661334991455
4274,7485787298.0,3848710099.0,280875095.0,32255777.0,2481927.0,34737704.0,1.5179471969604492
4275,7488435372.0,3850318317.0,277452469.0,33475195.0,2542596.0,36017791.0,1.5721375942230225
4276,7488340109.0,3854715025.0,284599755.0,32489785.0,2470147.0,34959932.0,1.5309786796569824
4277,7489594428.0,3846030934.0,285663768.0,32378518.0,2489312.0,34867830.0,1.528867483139038
4278,7490681289.0,3845101578.0,282042798.0,32256143.0,2478693.0,34734836.0,1.5204050540924072
4279,7492227136.0,3834478114.0,284953034.0,32455117.0,2480402.0,34935519.0,1.5302772521972656
4280,7493229908.0,3867135362.0,284447997.0,32350869.0,2470758.0,34821627.0,1.5291266441345217
4281,7445707369.0,3825498070.0,284554674.0,32740090.0,2479791.0,35219881.0,1.5428290367126465
4282,7446377542.0,3805609058.0,281248405.0,32280069.0,2472528.0,34752597.0,1.524794578552246
4283,7447503120.0,3829379683.0,281413632.0,32147562.0,2487360.0,34634922.0,1.524935245513916
4284,7448783062.0,3809135770.0,284678265.0,32164957.0,2499383.0,34664340.0,1.5277247428894043
4285,7450595923.0,3828911191.0,280721654.0,32448159.0,2474298.0,34922457.0,1.5348222255706787
4286,7451217051.0,3844412355.0,281942485.0,31985819.0,2446404.0,34432223.0,1.5192339420318604
4287,7452068498.0,3811478215.0,281081503.0,32201272.0,2431939.0,34633211.0,1.523505926132202
4288,7453031885.0,3848236752.0,278938810.0,32475319.0,2442682.0,34918001.0,1.5356404781341553
4289,7498845607.0,3839519360.0,278959621.0,32147928.0,2486444.0,34634372.0,1.524223804473877
4290,7502900817.0,3860343877.0,281652425.0,32165323.0,2463861.0,34629184.0,1.5247938632965088
4291,7506765401.0,3847396047.0,279758723.0,32166666.0,2488580.0,34655246.0,1.522749900817871
4292,7510872106.0,3785695852.0,281675058.0,32393472.0,2479303.0,34872775.0,1.5300545692443848
