Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
3071,3122637401,1603150223,104711996,11588106.0,1384579.0,12972685.0,0.8194131851196289
3072,3119663895,1660181359,105917217,11430635.0,1472591.0,12903226.0,0.8059790134429932
3073,3150112715,1636025672,104773587,13721889.0,1488888.0,15210777.0,0.969752311706543
3074,3149584831,1622038316,103020396,11489107.0,1360165.0,12849272.0,0.7879681587219238
3075,3151413532,1623856410,103693379,11038301.0,1329586.0,12367887.0,0.7818360328674316
3076,3153540499,1626784600,104077218,10929660.0,1337643.0,12267303.0,0.7767858505249023
3077,3156124456,1623438729,103991917,11256563.0,1327451.0,12584014.0,0.7931561470031738
3078,3159226439,1619241229,103994239,11582612.0,1320187.0,12902799.0,0.8293085098266602
3079,3162555950,1619751438,104863319,13027127.0,1405942.0,14433069.0,0.9228906631469727
3080,3162787424,1642732615,105263685,11314180.0,1341733.0,12655913.0,0.7848384380340576
3081,3164978756,1650342919,105295182,11113741.0,1342953.0,12456694.0,0.7871518135070801
3082,3167366840,1663981350,105045920,11078585.0,1329525.0,12408110.0,0.7875750064849854
3083,3169742455,1656647525,105710567,11225069.0,1349301.0,12574370.0,0.7935295104980469
3084,3172013738,1700115848,106450796,11526094.0,1369869.0,12895963.0,0.809659481048584
3085,3176969243,1728820485,106371207,13171719.0,1492488.0,14664207.0,0.9244496822357178
3086,3177986986,1745707804,106396260,13436184.0,1649592.0,15085776.0,0.9342706203460693
3087,3179258913,1749781713,107035754,11760713.0,1357601.0,13118314.0,0.8160297870635986
3088,3181234742,1639073299,107413255,11684602.0,1401058.0,13085660.0,0.8211591243743896
3089,3207696749,1674744465,107789545,12160003.0,1407589.0,13567592.0,0.8450839519500732
3090,3212389729,1556464139,107356275,12481657.0,1410702.0,13892359.0,0.8762860298156738
3091,3214894170,1722865166,107854590,11751496.0,1404293.0,13155789.0,0.8144378662109375
3092,3220365986,1688844462,108025653,13124600.0,1669857.0,14794457.0,0.8987269401550293
3093,3222552995,1740758626,107942065,12852811.0,1669124.0,14521935.0,0.865159273147583
3094,3225586896,1674376271,107596529,11322481.0,1372006.0,12694487.0,0.7991008758544922
3095,3230450375,1660489486,108172314,12076751.0,1460812.0,13537563.0,0.850661039352417
3096,3234774202,1670084799,108368921,12152374.0,1381710.0,13534084.0,0.851099967956543
3097,3214040258,1635963078,108283319,14743249.0,1841181.0,16584430.0,1.0116093158721924
3098,3216326478,1646285392,108061070,12848112.0,1757137.0,14605249.0,0.8688666820526123
3099,3220294722,1640039411,108464021,12579741.0,1642146.0,14221887.0,0.8736872673034668
3100,3224224071,1657358923,109015011,12922636.0,1655758.0,14578394.0,0.8751587867736816
3101,3227550155,1657606078,108282832,12337371.0,1613155.0,13950526.0,0.8594708442687988
