Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
3963,6065774698.2,3531934717.0,206662483.8,32766005.2,3884438.4,36650443.6,1.3797444343566894
3964,6064436782.6,3511894597.2,200787758.0,32376479.6,3825478.6,36201958.2,1.372654914855957
3965,6063350376.4,3520902725.6,198477495.6,32645339.0,3846694.4,36492033.4,1.3811943531036377
3966,6061960899.0,3440278266.8,198442717.0,32334231.2,3795449.4,36129680.6,1.373187208175659
3967,6061080343.0,3515644052.2,199299703.2,33934398.0,4010988.2,37945386.2,1.4231564044952392
3968,6060806945.6,3509682899.6,198465210.2,35324872.8,4119862.4,39444735.2,1.4704534530639648
3969,6099394595.8,3537605445.0,198725455.0,34661825.2,4107252.6,38769077.8,1.4413686752319337
3970,6102366383.0,3588891330.4,202510644.4,34093980.2,4025331.2,38119311.4,1.4272721767425538
3971,6105961164.0,3581344995.0,201793978.6,33594152.4,3973000.4,37567152.8,1.410999059677124
3972,6109219995.4,3558707829.6,199233706.4,33773082.4,3990370.8,37763453.2,1.4165725231170654
3973,6112688225.8,3569052214.6,199411406.8,33148181.8,3922365.4,37070547.2,1.397862148284912
3974,6115987995.4,3606913129.0,201915497.6,32859059.4,3871535.4,36730594.8,1.3899961948394775
3975,6119225097.6,3603273120.6,203258785.4,32710451.0,3873757.6,36584208.6,1.384428119659424
3976,6122734660.2,3631488889.8,205228112.8,32836903.2,3882924.6,36719827.8,1.3898197174072267
3977,6126163514.0,3610705608.4,209216327.0,33086561.0,3941945.6,37028506.6,1.3960153579711914
3978,6131492234.0,3558456031.2,212655705.4,35489923.6,4146644.6,39636568.2,1.482429313659668
3979,6134600601.6,3624036717.8,208776958.2,35349103.8,4181971.6,39531075.4,1.4701346397399901
3980,6137293430.4,3601471522.6,209605863.8,34840633.4,4097230.6,38937864.0,1.4544295787811279
3981,6140913310.4,3482701289.8,209887368.2,34335214.8,4035707.6,38370922.4,1.4490439414978027
3982,6144624025.4,3584617470.6,207106092.6,34619613.6,4023366.4,38642980.0,1.454545497894287
3983,6146798417.8,3586313232.8,210191924.4,33861595.6,3991335.4,37852931.0,1.4262248039245606
3984,6149819655.8,3624203645.8,211307729.2,33931590.4,3991408.4,37922998.8,1.4271676540374756
3985,6191932674.4,3625532179.8,211306309.0,32998780.0,3933010.2,36931790.2,1.3968127250671387
3986,6198347477.4,3717005968.8,211546338.6,33105347.6,3917336.4,37022684.0,1.4011483192443848
