Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
3961,6068882829,3567381929,206266182,32648048.0,3779410.0,36427458.0,1.393989086151123
3962,6067196370,3539466454,202657484,32822426.0,3906484.0,36728910.0,1.3889422416687012
3963,6065974278,3603437868,205812976,33116004.0,3862600.0,36978604.0,1.4015605449676514
3964,6065389799,3564548899,201862590,32235757.0,3711111.0,35946868.0,1.382101058959961
3965,6062843505,3576623108,200739473,32961220.0,3959828.0,36921048.0,1.392390251159668
3966,6061541186,3533622890,197498600,32724281.0,3921498.0,36645779.0,1.386958122253418
3967,6060476638,3550431134,199526391,33921605.0,4060537.0,37982142.0,1.429114818572998
3968,6062605479,3498606927,199274643,37083279.0,4261341.0,41344620.0,1.5393447875976562
3969,6100414244,3549314149,196938615,37707911.0,4466297.0,42174208.0,1.5436582565307617
3970,6101561610,3590142824,196022211,35932892.0,4244434.0,40177326.0,1.4966065883636475
3971,6105117457,3597183836,198540763,33182776.0,3998220.0,37180996.0,1.396794080734253
3972,6108911436,3612639486,199905622,33052833.0,3834829.0,36887662.0,1.4065535068511963
3973,6111973424,3594662103,201472047,32467507.0,3877797.0,36345304.0,1.3872880935668945
3974,6115486885,3668248204,199596588,32846291.0,3964284.0,36810575.0,1.3895263671875
3975,6119216954,3696000815,201799186,32907936.0,3940237.0,36848173.0,1.3966026306152344
3976,6123086187,3648852841,205343289,33037757.0,3878469.0,36916226.0,1.403791904449463
3977,6126170827,3511340126,201737321,33086890.0,3922964.0,37009854.0,1.4016025066375732
3978,6133099698,3533203723,203259405,36434233.0,4102894.0,40537127.0,1.5314745903015137
3979,6137255808,3614318103,199670799,38772484.0,4458057.0,43230541.0,1.607532262802124
3980,6136272276,3587720099,201551597,33655370.0,4088795.0,37744165.0,1.415848731994629
3981,6139293095,3556681999,205875643,33447180.0,4053640.0,37500820.0,1.4095230102539062
3982,6142345833,3619579952,202231024,32951271.0,4026907.0,36978178.0,1.3990724086761475
3983,6146431053,3662608331,203599768,32951698.0,3824393.0,36776091.0,1.4108946323394775
3984,6150113524,3662733234,206281658,33020484.0,3813833.0,36834317.0,1.4137415885925293
3985,6191936428,3688325058,207580531,33040809.0,3944204.0,36985013.0,1.4034619331359863
3986,6199092484,3726820208,205424149,33788243.0,3930288.0,37718531.0,1.4341144561767578
3987,6204582660,3618172569,209617608,33692358.0,3974965.0,37667323.0,1.4345316886901855
3988,6210838431,3621521489,208310253,35398407.0,4186207.0,39584614.0,1.4780442714691162
3989,6218220680,3693502961,208017275,38588341.0,4544361.0,43132702.0,1.597322940826416
3990,6222096237,3659050808,201852416,36249907.0,4488758.0,40738665.0,1.489673137664795
3991,6227020908,3739950688,203936682,33690038.0,4047964.0,37738002.0,1.431236982345581
3992,6234064113,3708424824,206391977,34093602.0,4148732.0,38242334.0,1.4355804920196533
3993,6198139870,3716679138,206992501,33378515.0,3929494.0,37308009.0,1.4192368984222412
3994,6203927569,3803067121,205447273,33797643.0,4000905.0,37798548.0,1.4369831085205078
3995,6210123016,3655614661,206176672,33397619.0,3896902.0,37294521.0,1.4282450675964355
3996,6216008333,3670100085,207853767,33630224.0,4035268.0,37665492.0,1.4256396293640137
3997,6221218189,3665646563,208338221,33768957.0,4111989.0,37880946.0,1.4310176372528076
3998,6227327183,3647826700,207468328,34666537.0,4227406.0,38893943.0,1.458542823791504
3999,6234689736,3657059483,210365903,38578941.0,4749805.0,43328746.0,1.5761950016021729
