Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy
1337690.6,1212293.6,29414.0,65215.0,78807.8,29477.4,94731.0,170.2,0.0,1638.8,1454.4,21452.0,2554.0,9723.4,940.0,2620.8,388785.4,230344.4,827063.2,259838.8,48086.6,202585.2,32085.2,170519.4,6991.2,195562.8,390211.4,191590.8,250670.4,83059.6,581710.4,89014.8,79033.6,21126.0,10127.6,1092.0,907.0,36139.4,64615.6,29100.0,65370.2,29092.6,153311.6,106333.0,86127.8,106089.8,1092.0,902.2,0.0,2640.0,0.0,2640.0,8117.8,0.0002442,0.000122
1337767.4,1214974.8,29201.6,64983.6,78068.0,28967.4,94789.2,83.4,0.2,1676.8,1419.4,21109.4,2548.2,9794.2,937.8,1733.4,393564.4,229520.0,816669.4,259831.4,48064.4,202608.4,32082.4,170493.4,7006.4,195565.8,390195.0,191666.4,250687.0,89871.4,581762.4,89068.6,78406.6,21161.6,10066.0,1140.4,904.0,35916.6,65367.6,29501.0,65107.0,28938.4,154493.8,107408.6,86761.0,106620.6,1080.0,892.2,0.0,2640.0,0.0,2640.0,8076.6,0.0008788000000000001,0.0001222
1338772.8,1211146.8,29222.6,64805.4,78234.6,29056.6,94536.4,124.4,0.6,1663.8,1485.6,21095.0,2574.4,9813.6,912.6,1707.2,392502.8,229843.8,813733.4,259780.2,48086.6,202663.6,32131.8,170542.6,6958.6,195641.2,390286.2,191659.2,250757.0,84141.2,581900.2,89073.0,78660.2,21288.2,10183.6,1122.8,915.6,36004.8,65191.8,28903.4,65475.4,28867.2,154484.4,106855.4,86976.4,106410.6,1118.8,913.4,0.0,2670.0,0.0,2670.0,8084.0,0.016833400000000002,4.88e-05
1338783.0,1218207.2,29435.0,64297.4,78884.0,28929.2,94465.4,79.0,0.6,1641.2,1429.0,21063.8,2576.0,9735.4,898.0,1756.8,393129.2,230164.8,816981.0,259930.8,48085.4,202685.0,32122.6,170542.0,7006.6,195685.2,390315.6,191700.0,250777.4,83079.6,581931.2,88894.6,79106.2,21202.4,10067.2,1138.0,890.8,36144.6,64607.8,28784.6,65123.4,28783.8,152074.2,105871.6,86167.0,105914.8,1093.6,871.6,0.0,2700.0,0.0,2700.0,8106.4,0.001001,0.00010999999999999999
1338310.6,1219199.8,29264.6,65203.6,78168.2,28948.0,94166.8,119.6,0.4,1609.2,1462.4,21133.0,2555.6,9852.2,897.4,1912.4,388178.8,230023.2,817748.8,260087.6,48100.4,202667.6,32063.8,170563.6,6959.4,195683.2,390351.6,191677.0,250744.6,83285.2,582019.0,88914.2,78514.6,21237.6,10074.6,1146.4,894.4,36089.0,64681.8,29237.8,65570.0,28948.4,154262.8,106978.6,87054.8,107063.0,1127.2,892.4,0.0,2730.0,0.0,2730.0,8108.2,0.0008177999999999999,0.000122
1337843.4,1212225.6,29443.6,64680.2,78916.6,29023.6,94569.6,168.8,0.4,1668.0,1527.0,21074.6,2545.0,9740.4,903.0,2017.0,388982.6,229590.2,809195.2,259963.2,48102.6,202704.2,32104.8,170571.4,6890.0,195745.4,390489.6,191691.8,250810.8,83105.0,581996.2,88877.4,78333.8,21212.2,10122.6,1102.4,908.8,36282.4,65113.2,29065.6,65302.2,29056.6,153667.2,106981.2,86809.6,106082.4,1073.6,903.6,0.0,2760.0,0.0,2760.0,8138.2,0.054443200000000004,0.0001098
1336894.2,1220678.8,29292.2,65195.8,78507.2,29148.4,94809.4,82.8,0.2,1687.2,1427.8,21136.6,2585.0,9798.0,913.0,1680.2,386855.0,229839.8,817157.4,259939.2,48112.2,202741.4,32174.6,170599.6,6999.0,195668.0,390451.8,191630.4,250860.4,82819.2,582143.4,89050.2,78819.8,21173.2,10355.8,1081.6,912.2,35935.4,64915.8,28982.2,65271.4,28760.0,152948.8,106571.8,86453.6,105975.4,1100.8,875.8,0.0,2760.0,0.0,2760.0,8144.8,0.0003784,0.00010999999999999999
1335469.4,1208622.8,29398.4,64493.6,78891.8,29072.2,95565.4,238.0,0.4,1623.6,1443.8,21233.2,2578.0,9802.4,947.6,1939.8,387411.4,229911.0,821067.6,260041.0,48092.0,202773.2,32138.8,170599.6,6978.0,195671.0,390528.8,191696.8,250853.0,83951.2,582108.2,89672.4,78241.8,21211.6,10062.2,1121.6,916.2,35752.6,64833.6,29121.8,65061.2,29160.8,153941.0,107099.8,86158.0,106072.6,1083.6,908.8,0.0,2790.0,0.0,2790.0,8106.8,0.0011719999999999999,0.0001098
1334953.0,1217932.8,29381.2,64311.2,78446.2,29153.8,94294.2,953.0,0.4,1610.8,1401.8,21125.2,2564.0,9757.8,924.8,1894.8,388885.8,230237.8,823692.0,259823.2,48099.4,202750.6,32146.4,170609.8,6896.6,195752.2,390642.2,191649.4,250876.2,82972.4,582191.0,88560.8,78814.2,21283.2,10090.8,1109.2,893.2,36144.4,65178.4,29424.8,64960.6,28925.4,153129.0,107104.4,85882.6,106813.8,1102.0,916.6,0.0,2820.0,0.0,2820.0,8108.0,0.0142456,0.0001222
1335056.2,1211602.6,29393.4,64928.6,78689.8,30119.8,94302.2,273.4,0.4,1601.4,1480.0,21282.8,2555.4,9791.6,919.0,1780.2,388482.2,229686.4,816488.4,260053.2,48113.0,202803.2,32149.6,170643.2,6882.2,195787.4,390691.2,191720.6,250921.0,83400.2,582317.2,88597.2,78923.6,21410.4,10121.0,1158.8,871.0,35766.6,64348.8,29140.6,65188.6,28947.2,153960.4,106724.6,86027.4,106812.0,1131.6,894.6,0.0,2850.0,0.0,2850.0,8084.6,0.0006958,0.0001098
1335144.6,1210452.8,29505.2,64856.2,78996.8,28978.0,94810.8,244.0,0.2,1631.8,1472.2,21196.4,2561.0,9807.6,895.8,1809.6,388024.2,230043.6,815476.4,260346.6,48102.8,202859.2,32178.0,170644.8,7029.2,195798.0,390713.6,191786.6,250969.0,83071.6,582352.2,88769.2,78939.0,21316.0,10116.6,1136.0,874.6,35964.2,64722.8,28897.2,65137.2,29064.2,153434.8,106274.8,86240.6,107079.2,1078.0,880.2,0.0,2880.0,0.0,2880.0,8117.4,0.00023180000000000002,7.32e-05
