Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy
5791111.4,4368120.0,42664.0,100668.2,121654.0,46736.4,142971.0,370.0,0.6,2646.4,2832.0,30275.8,4343.2,14343.4,1471.4,3422.8,850744.8,1124606.8,2399238.2,1258736.6,230934.4,813248.8,212349.8,599085.0,33609.0,780283.0,1639635.2,803998.0,1045225.0,609196.2,2446705.0,134927.0,120275.6,30326.4,14883.0,1900.4,1471.2,53088.4,100357.0,46773.4,100507.0,47803.6,235166.0,166684.8,132836.6,165429.4,2008.0,1513.0,11172.0,163784.0,11172.0,151496.0,27464.0,0.05356420000000002,0.0011352
5786939.0,4259565.6,42812.0,100486.8,120117.0,47057.2,143275.4,220.2,2.2,2679.2,2860.4,30451.0,4500.8,14308.0,1462.4,2802.4,852109.0,1128218.0,2404719.2,1259270.8,230835.0,812810.2,211919.2,598901.0,33569.4,779767.8,1639086.6,803172.6,1044587.0,607337.0,2445468.4,136944.8,120321.4,30231.8,14908.8,2006.8,1459.6,53409.6,99937.0,46889.2,100298.8,47933.0,235908.4,166785.8,132805.4,165091.6,2026.0,1492.4,11167.0,163871.0,11167.0,151575.0,27540.2,0.045813,0.001245
5438196.0,4009783.8,42467.0,100442.2,120457.6,46959.4,143640.8,392.6,1.0,2681.2,2677.2,30435.0,4675.0,14322.6,1451.0,2851.2,832650.4,1043381.4,2261327.8,1178977.6,222107.0,767517.2,197878.2,568271.6,30637.8,737500.0,1543078.8,763300.8,990627.8,542929.4,2309233.6,135318.0,119850.6,30428.8,14854.0,1995.6,1496.8,53931.0,100646.8,46734.4,100395.0,47361.0,235649.0,167526.0,132264.2,165693.2,2011.2,1453.8,10038.0,141974.0,10038.0,131348.0,25750.2,0.0338744,0.0006836000000000001
6098152.2,4479044.6,42790.2,100841.4,120822.0,46638.0,144344.2,285.0,0.4,2704.0,2727.2,30591.0,4435.8,14345.2,1480.4,2822.2,874045.6,1208739.4,2514092.4,1331834.6,239835.6,853878.4,226930.4,624989.2,35764.0,818478.2,1724184.8,842292.6,1094061.2,659328.4,2569922.4,135131.4,119601.2,30416.8,14822.2,1965.6,1504.8,53340.4,99643.0,46222.0,99987.4,48245.6,236658.0,166897.8,132881.6,166633.6,2019.2,1482.8,12155.0,181561.0,12155.0,167969.0,28829.8,0.0026612000000000003,0.0005614
5925035.4,4375774.2,42804.8,100583.4,120670.2,46822.8,143370.6,225.4,0.6,2650.0,2743.6,30500.6,4421.2,14328.8,1471.8,3030.6,863335.2,1153258.6,2453176.4,1292541.8,234470.4,831469.2,219107.2,610720.6,34528.6,797293.8,1677601.6,821307.6,1066742.4,633205.4,2502017.6,135335.6,119951.0,30410.0,14834.6,1959.2,1466.6,53700.2,99634.6,46508.8,100796.2,47639.4,237429.6,167457.0,133246.0,166868.6,2066.0,1480.6,11623.0,171674.0,11623.0,158786.0,28099.6,0.0328612,0.0004884
5559044.0,4112506.4,42682.4,100444.4,121302.4,46955.6,143603.4,353.4,0.4,2692.8,2874.2,30327.2,4476.0,14362.4,1493.2,2973.0,839306.2,1061731.8,2307276.8,1210949.4,225739.8,784159.2,202838.0,579313.8,31600.4,752958.2,1578871.8,778423.2,1010125.8,566764.2,2360617.4,135391.8,120358.0,30505.4,14909.6,1935.2,1495.8,53203.6,99544.6,46821.8,100481.6,47354.6,237052.4,167588.4,133308.4,165694.2,2009.2,1489.6,10516.0,149811.0,10516.0,138647.0,26640.0,0.0542844,0.00043940000000000006
6558620.0,4845145.2,42832.0,100755.6,121256.0,46474.8,143307.8,284.8,0.2,2687.8,2861.8,30470.0,4544.6,14401.0,1455.4,2874.2,901710.8,1314495.2,2713124.6,1440826.8,251219.0,913515.2,246733.6,664987.4,39400.2,874889.4,1851858.2,896716.0,1165225.0,748850.6,2751234.0,134973.8,120230.0,30391.6,14855.2,1958.8,1468.8,53518.2,100392.4,46644.8,99935.2,47857.4,236551.2,167837.2,133452.8,166669.4,2087.2,1481.6,13683.0,209962.0,13683.0,194200.0,31714.0,0.018567,0.0005616
5489736.0,4042031.4,42698.4,100061.8,120539.0,46643.6,143786.6,271.2,1.6,2651.6,2920.4,30344.0,4397.8,14309.0,1490.4,2799.2,834194.6,1055470.2,2294448.0,1186419.6,222718.8,772672.6,199439.4,571455.2,31469.2,741732.6,1551749.2,766911.4,996360.4,557319.4,2321247.2,135566.6,120148.0,30336.0,14982.0,1946.8,1447.2,53838.4,100874.0,46620.4,99685.6,47494.8,235397.6,166850.4,132407.8,166140.4,2052.0,1448.4,10291.0,144079.0,10291.0,133247.0,26246.4,0.0016844000000000002,0.0005250000000000001
6543559.8,4821738.0,42590.6,100410.6,120981.8,46651.2,143555.2,335.8,0.8,2642.0,2906.6,30417.6,4404.2,14359.8,1487.0,2923.8,902681.0,1301914.6,2687639.6,1433724.6,250515.6,910737.0,245633.2,663267.2,39297.2,871738.2,1846291.2,894637.2,1161685.6,752490.6,2744074.8,135865.2,120647.8,30499.8,14965.2,2018.0,1468.0,54005.4,100289.0,46222.0,100089.6,47579.6,235929.6,168356.0,133658.0,166179.0,2042.0,1487.6,13678.0,208556.0,13678.0,192902.0,31207.4,0.04954839999999999,0.000598
6051378.6,4496379.4,42769.4,101140.8,121173.2,46389.2,142834.0,368.4,0.4,2686.8,3002.6,30384.4,4215.2,14334.6,1488.8,2896.2,871540.2,1191455.0,2508825.0,1322537.4,237998.0,848545.4,225205.2,621741.8,35709.0,813728.8,1713005.6,837598.4,1087460.0,664525.8,2553697.0,135204.8,120955.4,30466.0,14979.4,2020.4,1489.0,53864.4,100097.6,46480.8,100022.8,48069.4,235960.4,167748.6,133345.0,165448.8,2085.2,1459.4,12182.0,179071.0,12182.0,165615.0,28687.8,0.023046999999999998,0.0010008
