index,cycles,cpu energy,dram energy,total energy
6747,7648684.5,0.0458678,0.0058471,0.05171490000000001
6748,6890367.2,0.0351501,0.0028136999999999997,0.037963800000000006
6749,6805014.6,0.04036240000000001,0.0016723999999999999,0.0420348
6750,6883659.2,0.041259699999999996,0.0013245,0.0425842
6751,7973291.3,0.058544799999999994,0.0069519,0.0654967
6752,7805388.6,0.059796,0.006475800000000001,0.0662718
6753,7828007.3,0.048266500000000004,0.0063599,0.0546264
6754,6945429.9,0.0354858,0.0030212999999999998,0.0385071
6755,6953772.1,0.03214109999999999,0.0022032999999999996,0.0343444
6756,6899869.3,0.0347777,0.001422,0.0361997
6757,7921983.1,0.0516173,0.0063049000000000004,0.0579222
6758,7877623.7,0.053106600000000004,0.006506300000000001,0.0596129
6759,7832834.2,0.051495200000000005,0.0064636,0.0579588
6760,6992535.5,0.03887929999999999,0.0031738,0.042053099999999996
6761,6736765.7,0.0286803,0.0014465,0.0301268
6762,6861442.2,0.0364379,0.0022216,0.0386595
6763,7716232.2,0.05514509999999999,0.006469699999999999,0.06161479999999999
6764,7771089.3,0.0551818,0.006487999999999999,0.0616698
6765,7704259.5,0.0487303,0.0061462,0.05487650000000001
6766,6846276.3,0.0368834,0.0031921,0.0400755
6767,6680084.8,0.0362547,0.0016480000000000002,0.0379027
6768,6777456.9,0.0366515,0.0014160000000000002,0.0380675
6769,7721290.8,0.053869499999999994,0.005615200000000001,0.059484700000000015
6770,7836889.0,0.051098500000000005,0.006488000000000001,0.057586500000000006
6771,7752620.1,0.0501341,0.006317100000000001,0.0564512
6772,6950052.8,0.034265,0.0033936,0.0376586
6773,6804652.0,0.03562,0.0021546,0.0377746
6774,6758103.6,0.0338501,0.0013183000000000001,0.0351684
6775,7373537.7,0.0468504,0.004248,0.0510984
6776,7993755.3,0.0512023,0.0064209,0.057623200000000006
6777,7890354.1,0.05353990000000001,0.006610099999999999,0.060149999999999995
6778,7355558.8,0.0396848,0.0041991,0.043883899999999997
6779,6878310.1,0.0373412,0.0025025000000000004,0.039843699999999996
6780,6693120.7,0.0360961,0.001477,0.0375731
6781,7099721.5,0.0430297,0.0028320999999999997,0.0458618
6782,7842933.2,0.0555052,0.006707700000000001,0.062212899999999995
6783,7922959.9,0.0509703,0.0062865,0.0572568
6784,7405909.7,0.046075300000000007,0.005426,0.05150130000000001
6785,6803175.7,0.0374328,0.0026977,0.0401305
6786,6740434.3,0.03264770000000001,0.0012631,0.033910800000000005
6787,7012598.6,0.0400451,0.0020263,0.042071399999999995
6788,8262790.4,0.0545287,0.006670999999999999,0.06119969999999999
6789,7822822.6,0.05368639999999999,0.0063293,0.060015700000000005
6790,7551817.1,0.0470885,0.0060059,0.0530944
6791,6825997.3,0.03439930000000001,0.0022523,0.0366516
6792,6885047.3,0.038305599999999995,0.0021912,0.0404968
6793,6767603.3,0.037799,0.0019898,0.0397888
6794,8097485.1,0.05347880000000001,0.006390399999999999,0.05986919999999999
6795,8250059.4,0.053710900000000006,0.0066162,0.06032709999999999
6796,7940630.5,0.0508421,0.006311,0.0571531
6797,6868139.3,0.034777800000000005,0.0025878000000000003,0.0373656
6798,6763192.6,0.0376586,0.0017456,0.03940420000000001
6799,6864609.8,0.0396117,0.0015015000000000002,0.0411132
6800,10179471.7,0.05939930000000001,0.0072569999999999996,0.0666563
6801,9773539.7,0.058935400000000006,0.0082214,0.06715679999999999
6802,8109454.4,0.0467101,0.0053771999999999995,0.05208729999999999
6803,6816862.5,0.032495100000000006,0.0024596999999999996,0.034954799999999994
6804,6815590.4,0.0310241,0.0016600999999999999,0.032684200000000004
6805,7664719.3,0.0428283,0.0025879,0.0454162
6806,10356873.8,0.060485699999999996,0.007849100000000001,0.0683348
6807,9128222.4,0.05578590000000001,0.0072997999999999995,0.0630857
6808,7349001.2,0.0387939,0.0039246,0.04271849999999999
6809,6818100.3,0.0296142,0.001892,0.0315062
6810,6789252.1,0.0319091,0.0013732000000000002,0.0332823
6811,8557126.1,0.050854300000000005,0.0039794999999999995,0.0548338
6812,10260941.1,0.05831889999999999,0.007720900000000001,0.06603980000000001
6813,8824322.0,0.055493,0.006872499999999999,0.062365500000000004
6814,7113880.4,0.034490900000000005,0.0030517,0.0375426
6815,6804582.1,0.0313537,0.0017334,0.0330871
6816,6879554.0,0.0316649,0.0016785,0.033343399999999995
6817,8968223.4,0.047991799999999994,0.0047668,0.0527586
6818,9453690.5,0.05946629999999999,0.0076111,0.0670774
6819,8219338.3,0.055920199999999996,0.006933600000000001,0.0628538
6820,6936359.7,0.04031969999999999,0.0028503,0.04317
6821,6893470.8,0.0379821,0.0027771000000000002,0.0407592
6822,6777318.1,0.035168399999999995,0.0015747,0.0367431
6823,7606598.2,0.0507506,0.0056213,0.056371899999999996
6824,7847820.6,0.05341169999999999,0.006659000000000001,0.0600707
6825,7717038.7,0.051385400000000005,0.0063538,0.057739200000000004
6826,7047590.4,0.04135730000000001,0.0036193999999999996,0.0449767
6827,6844456.4,0.03605950000000001,0.0015382000000000002,0.0375977
6828,6837656.8,0.03561399999999999,0.0013001000000000002,0.0369141
6829,7668495.5,0.0494078,0.0055481,0.0549559
6830,7888928.2,0.05306989999999999,0.0066651,0.05973500000000002
6831,7967169.2,0.051776,0.006591700000000001,0.0583677
6832,7120265.4,0.0458678,0.003820799999999999,0.0496886
6833,6695614.2,0.0372802,0.0018188,0.039098999999999995
6834,6715596.7,0.0344543,0.0012755000000000002,0.0357298
6835,7674385.4,0.0485228,0.0045715,0.0530943
6836,8215272.6,0.0552184,0.006579399999999999,0.06179779999999999
6837,8072935.4,0.05340560000000001,0.0060913,0.0594969
6838,7196588.6,0.0428954,0.0040038,0.04689920000000001
