index,cycles,cpu energy,dram energy,total energy,total time
5020,6839437.4,34753.4,2331.4,37084.8,0.00291786193847654
5021,7074634.6,41149.6,3650.0,44799.6,0.0028922080993651804
5022,6945011.0,41101.0,3613.4,44714.4,0.0029408454895018996
5023,6703896.8,36999.6,3784.0,40783.6,0.0026602745056151797
5024,6865935.2,47851.4,4052.6,51904.0,0.0029117584228515203
5025,6925947.0,44225.8,3625.4,47851.2,0.0028491497039794403
5026,7078772.2,48876.8,4150.6,53027.4,0.00306854248046868
5027,7122770.2,47167.6,4894.8,52062.4,0.0028563022613524803
5028,6918154.4,42334.2,3564.4,45898.6,0.00293240547180172
5029,6856305.0,40222.4,3454.4,43676.8,0.00282611846923824
5030,6955038.8,37976.0,3356.8,41332.8,0.00302343368530268
5031,6728111.4,36169.0,3674.2,39843.2,0.00268969535827634
5032,6834018.4,40441.6,3405.4,43847.0,0.00288209915161128
5033,6701197.6,38427.4,3271.6,41699.0,0.00268363952636716
5034,7328600.2,92736.4,6860.8,99597.2,0.00631670951843256
5035,7144060.2,41735.6,3991.8,45727.4,0.0029101848602294403
5036,7542540.2,49413.8,5127.0,54540.8,0.0032931804656981998
5037,7361746.4,43627.6,4834.2,48461.8,0.00295939445495602
5038,7280373.8,51013.2,5273.4,56286.6,0.003130292892456
5039,7290724.2,49328.6,5017.2,54345.8,0.0029448509216308
5040,7200276.6,44934.2,4138.0,49072.2,0.00321884155273434
5041,7051005.8,36327.8,3808.6,40136.4,0.0029380321502685
5042,6934666.6,35107.2,3271.8,38379.0,0.0029723644256591402
5043,6982102.6,36584.2,3698.8,40283.0,0.00283503532409662
5044,7028039.2,41748.0,3198.4,44946.4,0.00310902595520014
5045,7114133.0,44470.0,3845.2,48315.2,0.00297060012817378
5046,6781766.4,41601.4,3528.0,45129.4,0.0029371261596679204
5047,6575460.0,36791.6,2868.6,39660.2,0.0026513576507568
5048,6921894.4,39746.0,3808.4,43554.4,0.0029811859130859
5049,6575802.4,36535.6,2258.4,38794.0,0.0026835441589355
5050,6627060.6,37206.8,2026.4,39233.2,0.0028328895568847197
5051,6459612.6,29406.8,1807.0,31213.8,0.00264558792114254
5052,6456158.6,35681.2,2026.4,37707.6,0.0027286052703857
5053,6324423.6,31750.6,1867.6,33618.2,0.002507209777832
5054,6442196.4,35656.6,1904.2,37560.8,0.00273737907409662
5055,6412593.0,31420.6,1464.6,32885.2,0.00262641906738276
