index,cycles,cpu energy,dram energy,total energy,total time
178,5563422,42297.0,1343.0,43640.0,0.0014569759368896484
179,5344812,86547.0,2564.0,89111.0,0.0013566017150878906
180,5292686,38574.0,1404.0,39978.0,0.001424551010131836
181,5468097,85999.0,2930.0,88929.0,0.001399993896484375
182,5000413,83984.0,2258.0,86242.0,0.0012667179107666016
183,5397914,44739.0,1648.0,46387.0,0.0014331340789794922
184,5236110,48096.0,1770.0,49866.0,0.0013303756713867188
185,5387590,84289.0,3235.0,87524.0,0.001428365707397461
186,5045900,27099.0,1037.0,28136.0,0.0012798309326171875
187,5310298,43274.0,1953.0,45227.0,0.0013942718505859375
188,5169471,81786.0,2746.0,84532.0,0.0013229846954345703
189,5043251,32288.0,977.0,33265.0,0.0012819766998291016
190,5526399,84778.0,3052.0,87830.0,0.0014121532440185547
191,5018523,70007.0,2136.0,72143.0,0.0012364387512207031
192,5303459,31189.0,1343.0,32532.0,0.0013642311096191406
193,4878173,25513.0,976.0,26489.0,0.0012354850769042969
194,5426907,41016.0,1892.0,42908.0,0.0013823509216308594
195,5216150,83801.0,2869.0,86670.0,0.0013277530670166016
196,5185481,42114.0,1281.0,43395.0,0.001313924789428711
197,5182001,41321.0,1281.0,42602.0,0.001308441162109375
198,5203835,75378.0,2198.0,77576.0,0.0013654232025146484
199,5342216,88562.0,2746.0,91308.0,0.0013964176177978516
200,4981056,38574.0,1159.0,39733.0,0.0012233257293701172
201,5680722,89905.0,3784.0,93689.0,0.0015780925750732422
202,5178300,79223.0,1038.0,80261.0,0.0013284683227539062
203,5212122,31799.0,1403.0,33202.0,0.0012888908386230469
204,5114930,78003.0,2380.0,80383.0,0.0013422966003417969
205,5129411,73914.0,2198.0,76112.0,0.0013654232025146484
206,5568661,43518.0,1709.0,45227.0,0.0015063285827636719
207,5127200,68542.0,2380.0,70922.0,0.0013473033905029297
208,4951187,39612.0,1160.0,40772.0,0.0012524127960205078
209,5004098,41687.0,1099.0,42786.0,0.0012700557708740234
210,4757506,40161.0,854.0,41015.0,0.001203298568725586
211,4722658,39002.0,793.0,39795.0,0.001192331314086914
212,4969815,33813.0,915.0,34728.0,0.0012555122375488281
213,4983714,68664.0,2075.0,70739.0,0.0012674331665039062
214,4797320,67444.0,1770.0,69214.0,0.001130819320678711
215,4823281,80017.0,1770.0,81787.0,0.0012423992156982422
216,4791075,73852.0,793.0,74645.0,0.001178741455078125
217,4974921,41565.0,976.0,42541.0,0.0012972354888916016
218,4864088,39367.0,671.0,40038.0,0.0012023448944091797
219,5183210,52246.0,1038.0,53284.0,0.0013470649719238281
220,4975118,69824.0,1404.0,71228.0,0.0012133121490478516
221,4858302,80444.0,1221.0,81665.0,0.0011811256408691406
222,4792282,39001.0,549.0,39550.0,0.0012314319610595703
223,4840735,43152.0,549.0,43701.0,0.0012309551239013672
224,5039946,36377.0,672.0,37049.0,0.0012822151184082031
225,5035252,38819.0,855.0,39674.0,0.001257181167602539
226,4813211,36987.0,1160.0,38147.0,0.0011930465698242188
227,4906622,78430.0,1221.0,79651.0,0.0012240409851074219
228,4864167,78247.0,1098.0,79345.0,0.0011973381042480469
229,4913482,34607.0,671.0,35278.0,0.0012483596801757812
230,5078968,37903.0,611.0,38514.0,0.0013365745544433594
231,5097772,71777.0,1099.0,72876.0,0.0012843608856201172
232,4822235,78186.0,915.0,79101.0,0.0011570453643798828
233,4770584,33874.0,488.0,34362.0,0.0012531280517578125
234,4772887,34790.0,305.0,35095.0,0.0011475086212158203
235,4965945,33753.0,427.0,34180.0,0.0012774467468261719
236,5094041,35949.0,488.0,36437.0,0.0013279914855957031
237,5304925,81726.0,2075.0,83801.0,0.0014874935150146484
238,4825581,38696.0,793.0,39489.0,0.0011937618255615234
239,4820109,44129.0,732.0,44861.0,0.0012197494506835938
240,4728814,38574.0,733.0,39307.0,0.0011949539184570312
241,4927606,40283.0,977.0,41260.0,0.0012121200561523438
242,4979462,38818.0,1587.0,40405.0,0.0012669563293457031
243,5062711,88196.0,1282.0,89478.0,0.0012845993041992188
244,4810188,35339.0,366.0,35705.0,0.0011599063873291016
245,4860462,35340.0,428.0,35768.0,0.0012140274047851562
246,4829897,38941.0,427.0,39368.0,0.001245737075805664
247,4874888,75256.0,977.0,76233.0,0.0012903213500976562
248,5294905,48035.0,1038.0,49073.0,0.0014195442199707031
249,5794929,49927.0,1465.0,51392.0,0.0015006065368652344
250,5015275,75134.0,549.0,75683.0,0.0012810230255126953
251,4812444,31860.0,367.0,32227.0,0.0012409687042236328
252,4905953,39856.0,427.0,40283.0,0.0012700557708740234
253,5172845,40100.0,611.0,40711.0,0.0013327598571777344
254,5812421,71899.0,3601.0,75500.0,0.0017321109771728516
255,5717749,43640.0,1831.0,45471.0,0.0015668869018554688
256,5235286,59265.0,2137.0,61402.0,0.0013585090637207031
257,5339112,34240.0,1342.0,35582.0,0.0013582706451416016
258,5039969,37353.0,1282.0,38635.0,0.0012946128845214844
259,5506449,78919.0,2869.0,81788.0,0.001528024673461914
260,5640610,85632.0,2868.0,88500.0,0.0015120506286621094
261,5239657,32898.0,1160.0,34058.0,0.0013375282287597656
262,5384040,76294.0,2868.0,79162.0,0.0014281272888183594
263,5171290,64758.0,2258.0,67016.0,0.001308441162109375
264,5423645,37841.0,1221.0,39062.0,0.0013859272003173828
265,5568104,66529.0,2685.0,69214.0,0.0014297962188720703
266,5141409,62560.0,2381.0,64941.0,0.0013284683227539062
267,5820215,49438.0,1770.0,51208.0,0.0015423297882080078
268,5161573,70129.0,2381.0,72510.0,0.0013005733489990234
269,5274169,24658.0,1342.0,26000.0,0.0014774799346923828
270,5750035,78736.0,2686.0,81422.0,0.0014767646789550781
271,5125787,31005.0,1037.0,32042.0,0.0013263225555419922
272,5582338,43579.0,1648.0,45227.0,0.0014545917510986328
273,5121133,70373.0,2137.0,72510.0,0.0012962818145751953
274,5699040,84656.0,3113.0,87769.0,0.0015337467193603516
275,5760143,83435.0,1526.0,84961.0,0.0014646053314208984
276,5131513,29541.0,1282.0,30823.0,0.0012919902801513672
277,5608089,85144.0,2747.0,87891.0,0.0014445781707763672
278,4969866,35218.0,916.0,36134.0,0.0013141632080078125
279,5286805,65002.0,2502.0,67504.0,0.0014688968658447266
280,5388403,39917.0,1464.0,41381.0,0.0013575553894042969
281,5656694,77820.0,2930.0,80750.0,0.0014925003051757812
282,5792325,81665.0,3113.0,84778.0,0.001573801040649414
283,5023505,36315.0,1159.0,37474.0,0.0012998580932617188
284,5303675,77453.0,2990.0,80443.0,0.001398324966430664
285,5174153,37842.0,916.0,38758.0,0.0013117790222167969
286,5323705,69580.0,2380.0,71960.0,0.0013976097106933594
287,5557788,46386.0,1770.0,48156.0,0.0014069080352783203
288,5491755,83740.0,2808.0,86548.0,0.0014567375183105469
289,5644359,82947.0,3174.0,86121.0,0.001550436019897461
290,5049897,36560.0,1038.0,37598.0,0.0013506412506103516
291,5232347,28992.0,1037.0,30029.0,0.0014293193817138672
292,5145325,42358.0,1465.0,43823.0,0.001310110092163086
293,5554873,73547.0,2381.0,75928.0,0.001455068588256836
294,5218502,42358.0,1404.0,43762.0,0.0013241767883300781
295,5463435,69518.0,3052.0,72570.0,0.0014829635620117188
296,5409270,45226.0,1708.0,46934.0,0.0014421939849853516
297,4905216,70923.0,1831.0,72754.0,0.0012466907501220703
298,4778048,82885.0,1709.0,84594.0,0.0012102127075195312
299,4949518,77332.0,915.0,78247.0,0.001268148422241211
300,4794108,36377.0,793.0,37170.0,0.0011816024780273438
301,5062125,29968.0,733.0,30701.0,0.001359701156616211
302,5552590,76965.0,1770.0,78735.0,0.0014963150024414062
303,4980961,80139.0,1404.0,81543.0,0.0012164115905761719
304,4807012,31861.0,550.0,32411.0,0.0011773109436035156
305,4863631,39368.0,610.0,39978.0,0.0012090206146240234
306,4811640,33692.0,549.0,34241.0,0.001195669174194336
307,4836430,75073.0,977.0,76050.0,0.001285552978515625
308,4923248,80017.0,1160.0,81177.0,0.0012607574462890625
309,4843487,35034.0,671.0,35705.0,0.0012001991271972656
310,5115578,42786.0,915.0,43701.0,0.0012767314910888672
311,4966500,66772.0,1281.0,68053.0,0.0012962818145751953
312,4801765,38391.0,610.0,39001.0,0.0011823177337646484
313,4808610,31921.0,489.0,32410.0,0.0012362003326416016
314,6058094,31433.0,733.0,32166.0,0.0015974044799804688
315,6064159,69031.0,3235.0,72266.0,0.0017898082733154297
316,6286895,88745.0,4395.0,93140.0,0.0017769336700439453
317,5127858,38269.0,1160.0,39429.0,0.0013239383697509766
318,4816475,39123.0,855.0,39978.0,0.0012350082397460938
319,4783083,32837.0,794.0,33631.0,0.0011811256408691406
320,4750937,38147.0,794.0,38941.0,0.0011510848999023438
321,4744200,39368.0,794.0,40162.0,0.0011911392211914062
322,5195170,88379.0,1770.0,90149.0,0.001332998275756836
323,4956941,38697.0,671.0,39368.0,0.001285552978515625
324,6083856,71594.0,2441.0,74035.0,0.0016093254089355469
325,4934477,33874.0,1037.0,34911.0,0.0012614727020263672
326,4795217,34057.0,854.0,34911.0,0.0012030601501464844
327,4845459,37780.0,854.0,38634.0,0.0013511180877685547
328,4787244,77026.0,1525.0,78551.0,0.0012676715850830078
329,5102924,88440.0,1831.0,90271.0,0.0012850761413574219
330,4965399,39001.0,671.0,39672.0,0.001260995864868164
331,5100930,67321.0,1770.0,69091.0,0.001444101333618164
332,4917297,33569.0,550.0,34119.0,0.0012516975402832031
333,4841192,31127.0,488.0,31615.0,0.0012350082397460938
334,4852729,41626.0,549.0,42175.0,0.0012454986572265625
335,4784695,37231.0,549.0,37780.0,0.0011909008026123047
336,4782004,36682.0,976.0,37658.0,0.00116729736328125
337,4805065,70495.0,1038.0,71533.0,0.0012333393096923828
338,5115057,38452.0,1038.0,39490.0,0.0012960433959960938
339,6022435,81787.0,3540.0,85327.0,0.001617431640625
340,5827014,82947.0,3234.0,86181.0,0.001554727554321289
341,5077181,32593.0,1038.0,33631.0,0.001247406005859375
342,5831516,47241.0,3295.0,50536.0,0.0016498565673828125
343,4972093,74158.0,1954.0,76112.0,0.0011887550354003906
344,5276169,24597.0,1342.0,25939.0,0.0014560222625732422
345,6383875,93200.0,4028.0,97228.0,0.001657247543334961
346,5115084,28747.0,1221.0,29968.0,0.0013175010681152344
347,5729296,81543.0,2991.0,84534.0,0.0015292167663574219
348,4968341,35888.0,976.0,36864.0,0.001199960708618164
349,5244135,34973.0,1465.0,36438.0,0.0013346672058105469
350,5234075,78063.0,2320.0,80383.0,0.0013549327850341797
351,5191554,28015.0,1159.0,29174.0,0.0013232231140136719
352,5846362,94055.0,3845.0,97900.0,0.0015604496002197266
353,5102383,36255.0,1098.0,37353.0,0.0012214183807373047
354,5338875,44373.0,2625.0,46998.0,0.0014281272888183594
355,4996988,76416.0,2075.0,78491.0,0.0013036727905273438
356,5191812,28443.0,1159.0,29602.0,0.0013000965118408203
357,5229854,82275.0,2869.0,85144.0,0.0013408660888671875
358,5237244,75683.0,1160.0,76843.0,0.0012810230255126953
359,5641415,46570.0,2380.0,48950.0,0.001512765884399414
360,5060067,71594.0,2014.0,73608.0,0.0012443065643310547
361,5594311,31311.0,1465.0,32776.0,0.0014820098876953125
362,5093371,35034.0,2625.0,37659.0,0.0013020038604736328
363,5174014,36988.0,1037.0,38025.0,0.001216888427734375
364,5313388,41565.0,1648.0,43213.0,0.001424551010131836
365,5114314,66711.0,2137.0,68848.0,0.001283884048461914
366,5505493,89660.0,3601.0,93261.0,0.001522064208984375
367,5074944,35278.0,1099.0,36377.0,0.001272439956665039
368,5357465,72815.0,2746.0,75561.0,0.001378774642944336
369,5132117,39002.0,1281.0,40283.0,0.0013034343719482422
370,5113637,27282.0,1282.0,28564.0,0.0012857913970947266
371,5238424,81298.0,2685.0,83983.0,0.0013468265533447266
372,5058271,36377.0,1098.0,37475.0,0.0012929439544677734
373,6217025,82763.0,3784.0,86547.0,0.001674652099609375
374,5242311,36804.0,1343.0,38147.0,0.0013992786407470703
375,5177433,59693.0,2258.0,61951.0,0.0013349056243896484
376,5244059,43762.0,1770.0,45532.0,0.001348257064819336
377,5040971,27893.0,1160.0,29053.0,0.0012798309326171875
378,5338481,73670.0,2564.0,76234.0,0.001361846923828125
379,5579937,76049.0,1587.0,77636.0,0.0014162063598632812
380,5629746,82886.0,3479.0,86365.0,0.0014810562133789062
381,5197735,37720.0,1160.0,38880.0,0.0013229846954345703
382,4881840,28686.0,977.0,29663.0,0.0012371540069580078
383,4794200,29602.0,855.0,30457.0,0.0012125968933105469
384,5042332,75500.0,2564.0,78064.0,0.001287698745727539
385,5198329,37720.0,1037.0,38757.0,0.0013768672943115234
386,4938339,36193.0,1037.0,37230.0,0.0012466907501220703
387,5678154,74524.0,2258.0,76782.0,0.0015406608581542969
388,5953769,45716.0,1831.0,47547.0,0.0015082359313964844
389,5289194,35217.0,1160.0,36377.0,0.0014543533325195312
390,5139908,83374.0,2380.0,85754.0,0.0013418197631835938
391,4849350,80505.0,854.0,81359.0,0.001184225082397461
392,4939079,33508.0,855.0,34363.0,0.0012366771697998047
393,4856716,41198.0,916.0,42114.0,0.0012042522430419922
394,4776482,39551.0,855.0,40406.0,0.001210927963256836
395,4845358,38513.0,611.0,39124.0,0.0012061595916748047
396,5162686,88989.0,732.0,89721.0,0.0013308525085449219
397,4879634,37170.0,672.0,37842.0,0.001222848892211914
398,4847019,40406.0,610.0,41016.0,0.0012180805206298828
399,4829988,40710.0,610.0,41320.0,0.0012218952178955078
400,4843845,82763.0,977.0,83740.0,0.0011792182922363281
401,4853826,78918.0,1099.0,80017.0,0.0012447834014892578
402,4825394,38208.0,549.0,38757.0,0.0011830329895019531
403,4818042,39002.0,611.0,39613.0,0.0012042522430419922
404,4799793,28992.0,488.0,29480.0,0.001165151596069336
405,4813451,36682.0,1037.0,37719.0,0.0012536048889160156
406,4819116,80871.0,1099.0,81970.0,0.0012226104736328125
407,4917781,41565.0,611.0,42176.0,0.0013103485107421875
408,4856057,36071.0,488.0,36559.0,0.001195669174194336
409,4839888,37597.0,489.0,38086.0,0.0012097358703613281
410,4802507,36926.0,732.0,37658.0,0.0012454986572265625
411,4820305,68787.0,794.0,69581.0,0.0012094974517822266
412,4789161,78369.0,305.0,78674.0,0.001191854476928711
413,4798970,42115.0,428.0,42543.0,0.001194000244140625
414,4803434,32959.0,366.0,33325.0,0.0011794567108154297
415,4813676,34057.0,366.0,34423.0,0.0011866092681884766
416,4865660,76171.0,854.0,77025.0,0.0012407302856445312
417,4821699,35157.0,367.0,35524.0,0.0011985301971435547
418,4813139,35522.0,427.0,35949.0,0.0012247562408447266
419,4824175,39978.0,427.0,40405.0,0.0012161731719970703
420,4778159,34607.0,793.0,35400.0,0.0012104511260986328
421,4786825,35889.0,794.0,36683.0,0.0011811256408691406
422,4820268,84106.0,793.0,84899.0,0.0011973381042480469
423,4788618,34667.0,366.0,35033.0,0.001155853271484375
424,4848993,37720.0,366.0,38086.0,0.0012469291687011719
425,4929487,79711.0,1221.0,80932.0,0.0013163089752197266
426,6725973,128235.0,4638.0,132873.0,0.0020160675048828125
427,5699750,31006.0,1587.0,32593.0,0.0015327930450439453
428,5288938,67505.0,2258.0,69763.0,0.0013859272003173828
429,5783260,40161.0,1709.0,41870.0,0.0016436576843261719
430,5122035,79041.0,1037.0,80078.0,0.001302957534790039
431,5418236,75256.0,2685.0,77941.0,0.001447439193725586
432,5531363,75134.0,3052.0,78186.0,0.0013976097106933594
433,5154289,31861.0,1220.0,33081.0,0.0013146400451660156
434,5335455,41260.0,1770.0,43030.0,0.0013556480407714844
435,4979236,65002.0,2075.0,67077.0,0.0012803077697753906
436,5478599,78430.0,3113.0,81543.0,0.0013959407806396484
437,5079567,29602.0,1038.0,30640.0,0.0012722015380859375
438,5565840,80628.0,3052.0,83680.0,0.001546621322631836
439,5441787,39002.0,2990.0,41992.0,0.0013856887817382812
440,5094568,71228.0,2198.0,73426.0,0.0013117790222167969
441,5417873,39306.0,1526.0,40832.0,0.0014505386352539062
442,6501051,694639.0,16052.0,710691.0,0.02086353302001953
443,6649225,90087.0,2929.0,93016.0,0.0018939971923828125
444,5548657,86120.0,3051.0,89171.0,0.0014846324920654297
445,5158003,37659.0,1221.0,38880.0,0.0012392997741699219
446,5423160,78675.0,2991.0,81666.0,0.0013871192932128906
447,4967568,35156.0,915.0,36071.0,0.0011911392211914062
448,5262484,39551.0,1465.0,41016.0,0.0013768672943115234
449,5144330,38452.0,976.0,39428.0,0.0012764930725097656
450,5951412,77698.0,3113.0,80811.0,0.0015807151794433594
451,5610268,91186.0,3052.0,94238.0,0.0014472007751464844
452,5046508,36438.0,1037.0,37475.0,0.0012650489807128906
453,5348060,43579.0,1709.0,45288.0,0.0013995170593261719
454,5046668,71655.0,2136.0,73791.0,0.0013332366943359375
455,5318119,30823.0,1220.0,32043.0,0.0013272762298583984
456,5268951,81055.0,2563.0,83618.0,0.0013699531555175781
457,5736380,40832.0,1526.0,42358.0,0.0015637874603271484
458,5390777,83984.0,3112.0,87096.0,0.0014338493347167969
459,4929998,36804.0,1038.0,37842.0,0.001249551773071289
