pred,true
50065.79312009668,70740.0
47355.8233421344,33448.0
46139.53478336668,63721.0
46262.52400026173,47912.0
48467.68287074619,37597.0
46403.80938985978,37353.0
46695.243005459655,47363.0
48698.44146929762,29541.0
46070.909500169735,65795.0
49919.688900395915,32532.0
48875.22067633399,26062.0
49032.12651377334,74646.0
48423.53628024586,26062.0
48581.669209009604,63660.0
47812.936096382546,33325.0
46276.11957523471,38086.0
49378.04459121825,69702.0
47937.01351026125,38269.0
47506.65685674302,45105.0
49988.96388769914,33753.0
47503.35897706577,35156.0
46530.15158501353,62317.0
47877.70218310371,105713.0
47599.79412136289,47974.0
48231.598075987844,33570.0
49534.09410487088,52978.0
48097.994346953725,31311.0
49140.972613542246,28015.0
48612.55655546122,29907.0
47097.89540349216,35400.0
45792.90501591137,63355.0
47019.78972062434,41626.0
49290.23467069241,32043.0
46787.23238296596,46204.0
49389.96195523121,71655.0
50335.55003544413,85388.0
49047.44162364243,35279.0
47024.89093095699,45227.0
49407.998705446546,64880.0
47750.435938823546,36438.0
49049.65474999737,69885.0
45598.15563611225,60791.0
45880.24659849488,42053.0
46447.334973431665,44189.0
48597.01760760498,69092.0
49011.5575245855,67504.0
49120.762913020946,23559.0
48730.527209895794,57983.0
47270.86592108575,41504.0
48413.64608487545,31616.0
46809.717195746336,41382.0
46202.35864509171,46874.0
49335.731176438276,21668.0
49705.90066493132,27527.0
47363.78623504115,32653.0
48155.73995608837,21118.0
47624.925961827124,31799.0
46408.33321297431,48157.0
47669.97249582448,25146.0
47755.553219575784,36194.0
50008.844144618844,34058.0
49175.73981843769,77576.0
45474.48342638463,47974.0
48072.74542200391,21912.0
46494.52690844426,38147.0
48525.82564882212,53711.0
46614.94485820494,50903.0
49164.8785105692,83435.0
47563.87558569254,33508.0
48553.33476349854,34973.0
49194.425124872185,35767.0
46743.46803887445,41565.0
48642.33045141269,34424.0
46127.63808132177,44189.0
50281.093122889826,34057.0
50133.63095273373,80628.0
49104.1311766326,38635.0
48348.62861087642,36865.0
48434.984158429375,78063.0
49885.61616720418,35461.0
47048.661377304554,45593.0
50420.00009038859,73486.0
47609.6590632168,45593.0
46748.676002708664,41138.0
50071.50730214797,29541.0
48798.136612997245,24353.0
47719.38100085335,27954.0
47591.97356645822,21179.0
47229.373245591974,35522.0
49078.429984160044,39246.0
48316.0056591091,73730.0
46791.44168501138,48828.0
49719.96342995952,80016.0
46578.99073803408,34424.0
46755.98689573492,36316.0
46661.82227214842,62561.0
45384.98266814052,59448.0
47704.65246129929,40832.0
47061.86207911046,34668.0
50064.63260622487,38574.0
50317.985066832465,75378.0
48704.27962315718,44189.0
46972.947891181386,49866.0
46591.90217228738,52979.0
45895.489391475814,44861.0
49235.17856106483,21607.0
49332.51364885897,69275.0
49505.11799046334,68847.0
48579.92327270988,20752.0
50365.66026231987,31982.0
50437.78200966471,82580.0
49575.148287487275,64758.0
49487.16503600729,69763.0
49705.46331994105,34302.0
48768.377639578255,63049.0
49350.91887083776,30518.0
48419.393555653034,38452.0
47101.22771978282,38269.0
45198.796526208534,45227.0
47198.78779345122,34485.0
45127.190180177684,47546.0
50424.01310373758,34485.0
46271.44078735985,59936.0
48433.507975601344,36255.0
49240.99031352077,67627.0
47980.80081209503,43152.0
47036.28256267194,32532.0
47813.51807514912,37720.0
46520.709065617404,58288.0
48361.51249583899,23133.0
47956.89491506807,34301.0
47013.26398238377,35340.0
49459.883202979356,35706.0
46938.84186926335,63598.0
48063.92046587487,81421.0
47141.27405751352,62561.0
47961.62420997593,29052.0
44907.83698798656,60180.0
50150.276463767426,74951.0
46661.99330732834,43518.0
48082.1512090124,30640.0
48332.4055223005,32837.0
46058.69712916859,55969.0
46652.84694280751,76477.0
48704.0018344757,30945.0
46951.79577533985,61524.0
49525.1555079176,84777.0
50109.41627407322,27343.0
48821.44790449938,65490.0
48640.64879679132,39367.0
47612.906435861056,42419.0
46132.484460715204,62622.0
48665.84147527258,26550.0
46827.924981141594,49743.0
46946.38807914788,53711.0
49811.688793429705,40710.0
48044.90456795167,33508.0
46766.87001345856,34302.0
47812.29557537318,35095.0
47492.136084756516,33509.0
49246.42211534213,22278.0
48136.7011004229,42236.0
47203.63646861889,33875.0
46830.3894947744,35827.0
49357.02907394323,73059.0
48781.77807374193,23254.0
46014.01906693469,43457.0
47922.500773484535,21790.0
48720.96186657852,76843.0
46091.75168649061,48217.0
47976.86700295687,42114.0
47161.825828394656,38879.0
46027.84192355615,60119.0
47351.03206132241,37170.0
48418.83453462873,34546.0
47530.62818333545,23499.0
48354.48857459113,37109.0
45960.36682324699,44800.0
50384.15501949351,69580.0
48974.05720047267,84167.0
47776.52970868895,35889.0
45891.67151893612,56396.0
47501.027618338136,66467.0
50443.34696639124,33752.0
48497.90559055906,69031.0
49918.71664001073,36072.0
48057.56231915287,39123.0
49438.207650614044,68481.0
47365.40934741972,35828.0
47106.90516944648,40100.0
47511.356306585934,46814.0
49383.75877326954,29419.0
49283.35767899508,63843.0
46873.411155903435,32531.0
48861.318615501696,27099.0
46166.94173608999,57922.0
48201.33977167446,72449.0
47356.49715187006,31860.0
48296.439923258506,46936.0
49851.050990440715,32471.0
47023.22305098099,38635.0
47591.85189042418,75988.0
47242.33863053961,33264.0
46563.15219164121,39917.0
46471.611637996306,34241.0
45764.51776759308,32043.0
49097.93143833228,89904.0
47966.554385128664,89294.0
48863.09554475349,73120.0
48566.829324405524,21240.0
45905.75724170659,48279.0
46770.892209904465,34240.0
49878.82067549191,40222.0
49711.65846669293,36498.0
46078.44078752179,115905.0
46832.31105780249,46386.0
45514.39890498438,52551.0
46211.69326309916,42175.0
48657.094575467265,41503.0
48915.784711152904,39550.0
50199.38422237255,34301.0
50073.36802715905,33387.0
47348.2794280241,33752.0
46170.06169326464,44067.0
49405.18982567966,65002.0
48870.41676876376,56152.0
47130.293369385225,45410.0
47004.63416706404,44372.0
47482.85312166918,38025.0
45977.48411588437,58228.0
48429.88524387095,67322.0
46600.83388191798,41809.0
48322.301819926965,47730.0
49052.48429173229,32653.0
48507.09787056442,33386.0
46381.16272499639,66650.0
48059.00291748039,20202.0
49588.7978131546,28809.0
48674.751375048014,25207.0
46978.7917844765,33447.0
48672.10664313838,61096.0
47483.23192441664,42786.0
45850.39923776814,63172.0
48856.33563754174,31982.0
46120.755350188876,40283.0
48529.68140163657,81848.0
49445.87898019396,31555.0
49312.6196172939,21912.0
47550.63470783766,34912.0
48465.7785260248,24842.0
46650.390464384494,45471.0
46823.44133407604,40589.0
48157.521476888614,45166.0
46854.205856606495,47241.0
47540.85700540437,47180.0
49915.99959121294,32410.0
49494.31292906342,29114.0
46820.309898030246,54199.0
47478.99048153205,41565.0
47317.50572239672,44678.0
48401.04228436858,27038.0
48066.46418371852,79529.0
49862.085629263354,32043.0
46190.8269711489,70007.0
49209.772375580455,62011.0
48324.4632913618,37841.0
50084.44858146622,39246.0
46962.49178746399,38635.0
45319.22365906613,65552.0
47185.75009161543,38635.0
50456.459280889416,41748.0
49132.94429107002,36133.0
46058.80158689593,48462.0
46107.10582452155,43884.0
48664.62012338375,29846.0
47614.23798491278,47119.0
48292.97559994979,44983.0
49228.89043545676,22400.0
45447.293424325784,80444.0
48635.49822731279,75805.0
49298.299725552264,31494.0
48458.44237948205,23743.0
46769.10265389443,46631.0
49046.278813996396,80261.0
49266.38616802113,61829.0
46461.773097546,41016.0
45946.8975158565,53650.0
50511.46258770977,44067.0
46714.71805822828,36072.0
46619.403251754,60912.0
48527.68293017186,46874.0
48787.369431872066,38269.0
48534.8744429383,67810.0
48177.64279010217,36744.0
50479.85322026372,37598.0
47490.71500050993,35461.0
48243.60153153432,33875.0
46628.98236971664,41687.0
47553.06478485706,35400.0
46996.00435174431,38758.0
45862.0537356321,56824.0
48554.84997448844,51453.0
50172.216030168864,29786.0
50364.90495259914,34729.0
46201.760595905536,39917.0
47037.24449207311,43884.0
46069.141754014854,60425.0
49831.64595878602,71044.0
48396.865123162344,50293.0
46419.4149151686,54870.0
47004.87407547077,35583.0
45344.98339378148,60608.0
49127.98312296522,67260.0
48164.04377146785,43701.0
46442.101756080956,38147.0
49854.84475735103,73120.0
49176.04860007123,83008.0
45483.25098815798,46691.0
46540.97271683304,44312.0
46737.838800469566,44433.0
48757.34185286851,75745.0
47675.68208632732,34362.0
46933.42498997447,35217.0
50498.47998445543,81848.0
48316.01254643178,23376.0
48528.207514582755,73059.0
49986.476416324054,31006.0
47971.7646447371,42969.0
50002.79363164328,29297.0
45947.09724821426,47241.0
48302.10704193814,42908.0
48919.199675315744,74157.0
49081.879384936285,32958.0
46169.638122919736,47058.0
48918.77954863218,88989.0
49608.79859822123,31982.0
47394.02043372515,35034.0
45483.4897486776,45227.0
47100.23938897805,50476.0
47927.207110650124,82825.0
46150.5854926089,45532.0
43696.160639641115,107422.0
46828.261312065864,44677.0
49184.15383098007,32531.0
47503.70334319984,34912.0
47244.900714577074,39978.0
47308.149294534116,46142.0
46173.38367857128,58289.0
46932.17034935935,44800.0
48897.71696798551,23437.0
47693.179329599276,34362.0
50446.496768630845,79162.0
47600.5322127769,35705.0
45955.38499317415,258850.0
48726.439583884414,62683.0
49623.92889826503,76538.0
45018.24651000413,61097.0
46172.93600259699,48218.0
47843.903794932114,42907.0
49423.10030831251,78308.0
46767.88015411849,45777.0
49355.92480653999,53955.0
48419.8309006433,87890.0
47114.32281597429,44006.0
47180.30451514872,47669.0
48175.54904400704,79285.0
47070.031591697654,50415.0
47412.40728951013,46386.0
47394.98006735209,44006.0
49939.488805217676,37049.0
48649.19137269042,44128.0
48565.75604995435,31677.0
47291.96293834583,78064.0
48038.33406211367,44495.0
48462.53918859034,70313.0
45955.040627040085,55725.0
47864.24091092302,21607.0
50084.209820946606,32776.0
48067.50187366917,26977.0
46028.322888256735,43945.0
49337.5620563844,26428.0
50466.7707508305,39307.0
46991.19700051273,34301.0
48514.31004529891,38696.0
43841.51643694384,99915.0
46776.17937794951,43335.0
46598.83081890481,56214.0
46951.37335288206,31921.0
48327.4099175823,49988.0
46267.456471188685,57800.0
49047.5150884177,35339.0
46940.87018579301,35400.0
50493.629013513535,33081.0
48176.92880431753,25512.0
48421.51025949043,46203.0
47731.197350800314,45410.0
46951.1564022176,33630.0
48593.229580130246,63416.0
49706.21862966177,34485.0
48627.61913016533,30395.0
48366.13848090663,42785.0
49804.45136517872,27771.0
48064.68381080539,21545.0
47151.7542668603,39917.0
47683.084810322645,23620.0
47547.566405583115,21424.0
48609.21849973499,28686.0
49881.861428455726,78430.0
46191.27923867165,48217.0
45088.16660986516,79895.0
47349.61901228562,36255.0
44742.424159148635,86730.0
49634.05096683239,27893.0
46367.305431761524,60180.0
49346.669392743366,28198.0
48936.003594771115,23010.0
48771.32885734721,27038.0
46245.803876565646,35339.0
48964.57565291469,21850.0
48545.69901841915,72753.0
47278.23076480634,23010.0
50387.207251328466,38086.0
49077.81012511872,75317.0
48585.80275050552,35156.0
49271.57117411307,33081.0
47105.752690784466,50965.0
49887.85684284984,67322.0
47299.820225638134,34851.0
47579.86220952307,33508.0
46158.43589257852,58227.0
48690.151428563506,76783.0
47518.5673334333,33386.0
44978.215094805906,59570.0
46717.03449442344,44251.0
49921.023893108984,72388.0
48931.29840549264,733946.0
45396.687673037464,49316.0
46914.58242300541,32898.0
46269.88654820809,40283.0
47562.650790142376,80017.0
50244.016369121906,32531.0
49207.005967636775,23804.0
50408.323782669475,35766.0
49350.54925118719,23986.0
45294.81613537054,57556.0
47631.546974698125,35461.0
47031.64969028162,37293.0
47309.51757597347,33753.0
48599.84485356568,46814.0
48349.685814908,33142.0
47314.1343779442,43823.0
49615.381730817484,26123.0
50098.87522670942,36011.0
47467.415187878934,25695.0
44788.987052022996,68237.0
47273.54738538302,61157.0
45865.66498849135,60120.0
47249.23972786632,35217.0
47115.81506922191,48584.0
48196.6104767666,47425.0
44218.34137492129,102112.0
50137.35929007856,37598.0
47311.69626571501,44983.0
47043.32944166208,39429.0
49096.656135749115,23071.0
46155.22525232191,47485.0
50406.228888687234,40649.0
46104.99141645838,65490.0
45200.827138512424,57922.0
49726.76466110735,30395.0
46303.40140826264,44189.0
48710.89719236684,46814.0
50526.58600043089,35156.0
47171.496777326385,32043.0
47474.83283440674,33386.0
45463.02866087844,60059.0
49498.20541426549,31311.0
48906.527001582064,24048.0
48790.09222010543,42785.0
47090.40429218908,34851.0
47400.05028473267,35034.0
50226.91399901701,30884.0
49865.647522976724,68604.0
45840.5916902699,46326.0
46017.540784599085,42053.0
48553.888045087275,78003.0
48534.481865545466,73364.0
49242.562918866344,23987.0
47680.01306440677,46082.0
48697.874413063524,86486.0
50201.81200361773,35645.0
45935.16610955594,60852.0
48745.303960708625,31433.0
46782.447989476655,46875.0
44128.426229429184,95947.0
47657.5374347233,40405.0
47801.43885905315,35095.0
46312.26194889219,54443.0
48114.978484685926,23926.0
49152.25519598141,20446.0
48476.58129165049,38513.0
49329.76675499623,37048.0
47488.331986862184,41382.0
46612.26224602055,64514.0
46752.54323439424,51269.0
46115.38438638453,54321.0
49068.64998595253,34668.0
46191.256280929374,48645.0
48797.2779934363,82519.0
48718.614437431286,63477.0
46912.6930008165,64209.0
48385.17848445921,25695.0
47460.77580881411,47852.0
47010.75814481487,44128.0
47591.49604541898,42786.0
50462.83923746657,40894.0
44144.09488852925,100830.0
49313.45872277391,32227.0
46271.46833665057,59326.0
47227.189964301986,36499.0
48474.116778017684,21728.0
46162.47875099248,35156.0
46878.23802121595,31799.0
46526.31534628002,59265.0
47300.99221838108,34119.0
48672.35229098068,29541.0
47691.85581575734,47790.0
50239.017320742365,31250.0
46832.88040981082,55054.0
48428.57091312593,33631.0
46868.09643856766,45959.0
45833.30490287304,70251.0
49094.957262821044,24658.0
47279.764341990056,43457.0
46431.3024341166,42907.0
46279.543722494454,69885.0
48161.32327900871,38452.0
49556.08991774087,39184.0
46644.6246274131,46204.0
47508.36261699377,36804.0
49663.8283064452,69457.0
48583.50697627841,42237.0
44700.14288520784,102905.0
49388.525948452145,78125.0
49345.59037885662,78613.0
48799.983563362955,32653.0
48874.90156371643,44006.0
46600.75238193291,50842.0
46380.7827743618,43640.0
45847.30797777133,46570.0
46572.44892937391,33386.0
43886.394231535494,98633.0
45752.424776851745,61645.0
44866.19967871647,61279.0
48854.66201813018,79590.0
48574.804844070524,66162.0
50078.80097686752,70495.0
48245.13970026649,34241.0
46664.08246187501,48217.0
50101.68410647629,77575.0
48324.591854718514,33691.0
48392.61334929373,32166.0
48426.35089944831,36865.0
49849.540370999275,29602.0
50535.50852696458,32776.0
49022.170888837456,40161.0
49082.19734966674,23316.0
47269.50223119484,38818.0
46601.26319169844,46753.0
45227.99533071611,74463.0
43483.103608267855,129822.0
48712.34008646858,41016.0
46637.79355120031,50232.0
47495.029908169796,31433.0
47601.89819844204,33325.0
47333.14798009318,33752.0
47871.65396590238,32715.0
49866.42119889126,67993.0
45365.54090409819,65918.0
49840.40778112381,33508.0
49291.67067747147,26184.0
48832.13588141371,35522.0
45827.92131231046,59204.0
45654.825675021486,63598.0
46862.36733398389,58349.0
49093.027664583155,67139.0
49277.20156040507,73975.0
46046.278138487,44311.0
45418.051000107895,67566.0
49481.97084681844,34546.0
47080.447519366084,60791.0
47889.0123148336,22950.0
46093.03617217067,69031.0
48463.88680806165,39734.0
46604.17652919266,43762.0
46648.026964817676,51880.0
47197.73862462943,42969.0
46881.74366846075,43946.0
48308.31481544826,32043.0
48223.71553517904,95154.0
48043.358364009706,89111.0
46743.40490508321,35461.0
45029.011395355075,82581.0
49085.84877857497,26795.0
49058.3350723501,66223.0
47889.67579358524,21423.0
48243.17910907653,33325.0
48380.58578811787,23376.0
49450.15141603062,34729.0
49503.03687112645,31799.0
46718.1399097138,35278.0
49982.92829725605,72021.0
48094.69417150225,32898.0
50401.83133315519,33203.0
46492.606493303276,46875.0
49033.47298535755,26245.0
46765.9505558806,47425.0
47384.18074538773,35217.0
49615.49192798039,61219.0
48868.93255072593,23010.0
45139.2820230319,35095.0
47931.839983040445,95886.0
46431.7420748811,49988.0
44957.27648596749,49378.0
47709.477030837574,36804.0
48270.06147738895,62683.0
47369.1663819424,34362.0
49862.61824888404,38513.0
50491.45835898179,42969.0
47985.64145205291,34485.0
47440.92310118513,56213.0
47556.99744610811,34485.0
46944.94633293325,39307.0
49731.75337850287,40955.0
50096.16506523431,38513.0
47352.03301888543,46509.0
47059.54908657665,38025.0
49093.62915743066,23925.0
45949.63981817079,40588.0
47118.913216541405,37171.0
47360.19334837572,44556.0
48393.25731396444,46631.0
48413.3878102749,35644.0
45281.65331383937,61768.0
46785.42675653633,48096.0
48771.54580801167,64392.0
46105.13949389603,55114.0
46771.88857591903,46142.0
49923.908533425354,69275.0
48974.337284928384,42236.0
49805.63942834125,31677.0
47540.98212509975,36316.0
46142.212804002615,48950.0
45002.786766358724,83435.0
47840.72873917601,43213.0
46920.92105564648,33997.0
48133.419291165235,32104.0
49225.57648535992,89233.0
46341.50666888431,64331.0
48384.611428225115,73852.0
49143.89513413336,22583.0
46009.14054670207,50476.0
46232.262252287,56884.0
48233.37041369118,37537.0
50461.86582919427,77332.0
48509.45103914722,38818.0
47927.05214588979,33020.0
46065.72449407779,46509.0
47034.60664748614,109497.0
48139.59148017484,38574.0
47342.39076713155,37293.0
46886.24797749435,44189.0
47462.3495620468,27527.0
48888.134406361525,38269.0
49767.133555116954,32593.0
46260.10195845212,57434.0
46232.89129442523,54322.0
47924.781625179174,32714.0
45486.69235372443,117798.0
49188.6696188848,36011.0
47838.88752824586,58044.0
47422.00936521504,36438.0
49136.290382006046,32775.0
49913.453577595064,30395.0
46668.65679202254,54016.0
47445.04631169703,36865.0
48713.8656284425,35522.0
49000.65374489381,64026.0
49272.52736407866,35461.0
47038.643766464535,50232.0
50427.72766643706,73913.0
45707.440228758525,44678.0
45509.35968055586,58655.0
50265.58287221144,31128.0
49316.53850389959,73242.0
47741.18167291404,32531.0
49346.741709631526,39063.0
48186.948710931785,43029.0
50260.14533095451,28198.0
47379.1736617984,33325.0
47917.24918994001,71411.0
48393.23320833505,81603.0
48131.368016893306,33020.0
46901.09819308245,60119.0
46963.398618283696,42785.0
47505.14164575313,44312.0
47052.389714649384,47974.0
47794.02924773513,36804.0
48614.560766361494,27100.0
48049.7830881843,45044.0
46222.9230427311,117737.0
48217.14617722815,44006.0
44348.147893383764,76660.0
46641.97415606789,49866.0
48653.570562028646,21240.0
47909.62148007042,48828.0
49226.55907672912,82581.0
49338.03728164941,21118.0
49568.048605689924,81360.0
45476.516334462736,55969.0
49196.422448449775,23315.0
45934.92275748787,46020.0
49334.40995837057,60059.0
49091.063629731856,22644.0
45870.91083260031,62133.0
49649.38673866952,72876.0
46404.44417143358,41076.0
45622.875385102714,63355.0
48136.3796920311,35766.0
49757.461458298116,20752.0
46254.00208633067,47485.0
50406.83152942185,34302.0
47482.91395968619,35949.0
50349.692004683166,32958.0
48751.6437412368,39856.0
45921.50280924326,38696.0
49438.55660829657,73364.0
48108.72479569126,37232.0
46472.58045472015,47058.0
42679.94076955674,135131.0
46940.817382985784,34912.0
48518.46080510154,81237.0
49763.42358396594,78186.0
47942.534847277464,83496.0
50368.650508250685,34912.0
46984.836558016505,41931.0
49144.64126075718,21424.0
49120.89721581323,32227.0
45849.895315325295,40161.0
49770.95946286644,75195.0
50530.9215700588,26611.0
50495.08568226064,76110.0
47940.9966785453,34485.0
46791.21899491135,57373.0
46613.17022472738,57739.0
50169.40141096641,34973.0
48964.14289947288,21545.0
42935.063272093445,100830.0
47267.97554133381,49621.0
47681.036979712066,46875.0
48268.65761144906,47424.0
48464.58816708803,43945.0
47742.85873598695,42786.0
49080.19428665358,36316.0
46259.153803696325,44983.0
49042.14871616181,38574.0
45438.71296815194,47180.0
49149.05833037015,22705.0
45693.403865133936,78552.0
46263.78208453819,39123.0
49464.23484302686,39856.0
48049.198813643496,41626.0
46464.88272373663,49011.0
47892.29068042992,48401.0
49004.00213160406,75562.0
46348.65341405332,69397.0
50295.30396535568,32104.0
50297.517091710615,40405.0
50331.773486840524,36866.0
50281.16773555221,34912.0
46031.28214123548,48218.0
48536.898167919506,69092.0
48009.35794770612,37170.0
47317.851236417904,108154.0
45823.73496800731,49011.0
49654.73130107025,39673.0
48607.476007096615,48034.0
49554.928255981955,77148.0
48975.02372142229,38147.0
46081.204899691234,44617.0
50453.74567575296,75134.0
47394.0078069669,33874.0
45382.85792909333,61889.0
48242.75209507029,92713.0
45921.2606050623,60790.0
49087.32266562877,20935.0
50324.29270652147,34423.0
49196.78518077766,34912.0
47084.68322281511,42419.0
49879.64371055234,63965.0
47602.32521244828,35400.0
50159.59845501663,35767.0
48378.78934478515,36621.0
48539.99516735188,40161.0
50124.37898259845,40344.0
49190.91718185315,21607.0
47918.51416153915,65246.0
48690.88033688062,38086.0
49130.6565520527,23193.0
48236.07713150495,70007.0
46468.995603264506,62622.0
49132.96150937672,37109.0
46718.77354340048,45105.0
46314.388983713616,47973.0
46060.07344581775,65369.0
47622.490145372154,35401.0
47648.92368982316,37232.0
47083.83952578665,37537.0
49308.18992092268,24231.0
47264.66962644677,96497.0
43734.84213959379,98877.0
49740.70001066594,75989.0
43881.25169726676,103943.0
50382.83724508715,37109.0
46899.12727090847,44250.0
49084.76058159131,21912.0
47598.95616376999,53527.0
48088.67694725298,22888.0
46842.81078123021,50049.0
47843.34706968204,70984.0
47147.09384517925,47119.0
45143.94818414851,71533.0
46173.65572781719,46630.0
49328.69462843217,35584.0
50534.628097548484,34912.0
45826.38199569117,48950.0
46742.040067305184,49316.0
49368.63650843553,36621.0
46094.67076342038,54871.0
46979.044319641485,49499.0
48183.37304257305,39184.0
46179.942705538146,45471.0
48612.75169627053,83130.0
46235.72198404727,33508.0
48384.93398450402,43640.0
49894.79926411264,28138.0
46344.50035847646,93628.0
49271.425392449644,31677.0
49448.08062767776,26978.0
46752.94384699687,52612.0
49095.16388250149,28198.0
47626.73503191809,21545.0
49506.64468032437,24963.0
49838.777781422556,71777.0
49123.36402522027,32226.0
49356.50793319367,59265.0
48074.63369630571,40832.0
46535.17473902246,40222.0
45879.3765000628,63659.0
47523.71560713761,48339.0
47383.10632304945,33813.0
48801.27149270437,76233.0
47176.72769890287,39916.0
49108.19240124037,43396.0
46055.25805937637,47058.0
45888.03845622171,60852.0
47455.765281563436,32715.0
45555.20170032291,76782.0
47746.387340974026,43945.0
47077.421688934744,60058.0
49501.00970248391,63538.0
47688.794400825485,34546.0
46383.992266731315,30822.0
47613.091245686344,40528.0
49042.99470896451,70251.0
47099.64363556611,110168.0
50188.37483706642,79773.0
49170.006122305465,35583.0
46925.211857676964,33996.0
47473.49439803234,37842.0
45742.08460973282,59936.0
47230.38223836479,52368.0
46225.07073952056,45044.0
46504.800498110606,49499.0
48020.1503823478,36071.0
47459.03446406285,34851.0
48565.41742325585,33447.0
49243.871510175806,23072.0
45179.85868460906,59692.0
49311.04242039987,76232.0
45561.73088222482,75378.0
49044.86920862095,94910.0
48262.27880275902,36743.0
45988.95839547149,61829.0
46254.19607925287,48767.0
48367.914262271304,33569.0
46496.791689719306,55114.0
49177.97016309933,29724.0
45164.99584226271,55054.0
47936.98710885764,50842.0
46891.79571591418,36133.0
48949.42354301572,78979.0
50324.62444589729,77148.0
49315.86125050259,72875.0
47311.86041357224,42480.0
45644.9630289418,61096.0
46923.87916073812,50049.0
49487.94789501873,42053.0
49092.89680545221,69153.0
46871.4781140042,39062.0
47930.30296219539,31311.0
48450.9707822599,44677.0
47937.8560594026,36682.0
48261.45002826303,61524.0
48716.23486744489,38452.0
49176.40903662489,74219.0
49378.747098131746,30944.0
50371.94609215371,76110.0
43304.340852299254,97351.0
46411.061740643236,62073.0
50391.36030690531,39978.0
48415.46548595044,29907.0
46929.503807594556,36316.0
47986.95004336236,22034.0
46479.27837602775,41199.0
47774.13636405718,76782.0
49280.497144308094,70190.0
47013.63819358278,36255.0
47532.08140842122,50537.0
47825.95084047607,78674.0
45047.08602584516,73059.0
45916.69545801168,70129.0
46096.94472779234,42785.0
49691.68293514279,25817.0
47668.704080564,34180.0
49297.612141171245,51269.0
49834.8106835581,32470.0
46519.967530542046,48523.0
