index,cycles,cpu energy,dram energy,total energy,total time
1,6326787,440611.0,8545.0,449156.0,0.022227764129638672
2,4980546,30761.0,427.0,31188.0,0.0012617111206054688
3,5467880,79285.0,1464.0,80749.0,0.0014536380767822266
4,4956718,36682.0,610.0,37292.0,0.001268625259399414
5,4728730,41504.0,428.0,41932.0,0.001146554946899414
6,4735883,38086.0,427.0,38513.0,0.0011684894561767578
7,4719621,41015.0,428.0,41443.0,0.0011782646179199219
8,4695696,42053.0,427.0,42480.0,0.0011763572692871094
9,4691548,33020.0,428.0,33448.0,0.0011653900146484375
10,4676837,74951.0,671.0,75622.0,0.001171112060546875
11,4680502,80871.0,794.0,81665.0,0.0011665821075439453
12,4655639,77392.0,732.0,78124.0,0.0011463165283203125
13,4650365,77759.0,305.0,78064.0,0.0011641979217529297
14,4701286,32043.0,366.0,32409.0,0.0011823177337646484
15,4647171,32837.0,366.0,33203.0,0.001191854476928711
16,4816466,38879.0,306.0,39185.0,0.0011756420135498047
17,4827575,34973.0,732.0,35705.0,0.0012173652648925781
18,4864836,85022.0,916.0,85938.0,0.0012285709381103516
19,4837419,80871.0,732.0,81603.0,0.0012133121490478516
20,4846894,37170.0,367.0,37537.0,0.0012574195861816406
21,5199088,39855.0,1037.0,40892.0,0.001325368881225586
22,4989926,32166.0,1282.0,33448.0,0.0012905597686767578
23,4775305,74707.0,854.0,75561.0,0.0011870861053466797
24,4710884,81543.0,794.0,82337.0,0.0012218952178955078
25,4724244,40039.0,427.0,40466.0,0.0011591911315917969
26,4713317,35034.0,427.0,35461.0,0.0011887550354003906
27,4713428,35828.0,366.0,36194.0,0.001171112060546875
28,4660889,39001.0,366.0,39367.0,0.0011484622955322266
29,4696919,41016.0,427.0,41443.0,0.0011928081512451172
30,4660144,34729.0,305.0,35034.0,0.001134634017944336
31,4665856,44921.0,428.0,45349.0,0.0011894702911376953
32,4677290,37719.0,305.0,38024.0,0.0011858940124511719
33,4671046,41382.0,366.0,41748.0,0.0011701583862304688
34,4688532,36133.0,732.0,36865.0,0.0011816024780273438
35,4662837,76599.0,732.0,77331.0,0.0011570453643798828
36,4657611,80505.0,366.0,80871.0,0.0011606216430664062
37,4727515,38452.0,427.0,38879.0,0.0012090206146240234
38,4713538,39917.0,367.0,40284.0,0.001210927963256836
39,4728958,36193.0,366.0,36559.0,0.0012178421020507812
