index,cycles,cpu energy,dram energy,total energy,total time
360,4832595,33264.0,611.0,33875.0,0.0012021064758300781
361,4895484,30761.0,549.0,31310.0,0.001238107681274414
362,4849174,38330.0,611.0,38941.0,0.0012333393096923828
363,5581888,80139.0,2136.0,82275.0,0.0015759468078613281
364,5305507,48767.0,1404.0,50171.0,0.0013518333435058594
365,5896978,85754.0,4089.0,89843.0,0.0015680789947509766
366,5047498,35766.0,1037.0,36803.0,0.0012826919555664062
367,5277411,47303.0,1709.0,49012.0,0.0013511180877685547
368,4929463,36987.0,1037.0,38024.0,0.0012509822845458984
369,5752131,81909.0,3174.0,85083.0,0.001543283462524414
370,5102457,34912.0,855.0,35767.0,0.0012712478637695312
371,5300356,26856.0,1342.0,28198.0,0.001424551010131836
372,5922699,84777.0,3723.0,88500.0,0.0016450881958007812
373,5179434,33875.0,1221.0,35096.0,0.0013549327850341797
374,5738361,93078.0,3113.0,96191.0,0.0014719963073730469
375,4973181,36011.0,915.0,36926.0,0.001260519027709961
376,5348569,34180.0,1648.0,35828.0,0.001386880874633789
377,4958476,36499.0,915.0,37414.0,0.001219034194946289
378,5335822,64819.0,2686.0,67505.0,0.0014431476593017578
379,5237710,84107.0,2807.0,86914.0,0.001354217529296875
380,5178805,21057.0,1221.0,22278.0,0.0014004707336425781
381,5172103,40162.0,1099.0,41261.0,0.001377105712890625
382,5103079,58899.0,2197.0,61096.0,0.0013201236724853516
383,5171769,87585.0,2686.0,90271.0,0.0013532638549804688
384,5100915,36499.0,1160.0,37659.0,0.0012888908386230469
385,5638574,79040.0,3662.0,82702.0,0.0016083717346191406
386,6086313,41809.0,1770.0,43579.0,0.0016493797302246094
387,5285126,70435.0,2502.0,72937.0,0.001367330551147461
388,5375049,43396.0,1770.0,45166.0,0.001337289810180664
389,5369153,25573.0,1221.0,26794.0,0.001485586166381836
390,5505497,78186.0,2990.0,81176.0,0.0014157295227050781
391,5025626,34485.0,977.0,35462.0,0.0012617111206054688
392,5362935,36011.0,1525.0,37536.0,0.0013647079467773438
393,5794132,75867.0,2564.0,78431.0,0.0014681816101074219
394,5211308,29418.0,1220.0,30638.0,0.0013501644134521484
395,5039943,37841.0,1160.0,39001.0,0.0012824535369873047
